File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/342.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	40
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	06:37:01
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.650634
Signal Max.	123.792755
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.814243
0.000667	0.04	12.798572
0.001333	0.04	12.836486
0.002000	0.04	12.812942
0.002667	0.04	12.827975
0.003333	0.04	12.834526
0.004000	0.04	12.831250
0.004667	0.04	12.869260
0.005333	0.04	12.849578
0.006000	0.04	12.894223
0.006667	0.04	12.874511
0.007333	0.04	12.900801
0.008000	0.04	12.902119
0.008667	0.04	12.871881
0.009333	0.04	12.864011
0.010000	0.04	12.910018
0.010667	0.04	12.902119
0.011333	0.04	12.868610
0.012000	0.04	12.871881
0.012667	0.04	12.800525
0.013333	0.04	12.805107
0.014000	0.04	12.786830
0.014667	0.04	12.790740
0.015333	0.04	12.767282
0.016000	0.04	12.767282
0.016667	0.04	12.795320
0.017333	0.04	12.841074
0.018000	0.04	12.867953
0.018667	0.04	12.878454
0.019333	0.04	12.890281
0.020000	0.04	12.940346
0.020667	0.04	12.947600
0.021333	0.04	12.934401
0.022000	0.04	12.952222
0.022667	0.04	12.936382
0.023333	0.04	12.964124
0.024000	0.04	12.981985
0.024667	0.04	12.963461
0.025333	0.04	12.968081
0.026000	0.04	12.925174
0.026667	0.04	12.937042
0.027333	0.04	12.904740
0.028000	0.04	12.910018
0.028667	0.04	12.925174
0.029333	0.04	12.915278
0.030000	0.04	12.937042
0.030667	0.04	12.960820
0.031333	0.04	12.959497
0.032000	0.04	12.935721
0.032667	0.04	12.936382
0.033333	0.04	12.929779
0.034000	0.04	12.932426
0.034667	0.04	12.946280
0.035333	0.04	12.982655
0.036000	0.04	12.935068
0.036667	0.04	12.970737
0.037333	0.04	12.993250
0.038000	0.04	12.964124
0.038667	0.04	13.011160
0.039333	0.04	13.015145
0.040000	0.04	13.018468
0.040667	0.04	13.025766
0.041333	0.04	13.031747
0.042000	0.04	13.020448
0.042667	0.04	13.019790
0.043333	0.04	13.035740
0.044000	0.04	13.029758
0.044667	0.04	13.013152
0.045333	0.04	13.029758
0.046000	0.04	13.012487
0.046667	0.04	12.994576
0.047333	0.04	13.001206
0.048000	0.04	12.978678
0.048667	0.04	12.976704
0.049333	0.04	12.974041
0.050000	0.04	12.921228
0.050667	0.04	12.950245
0.051333	0.04	12.962137
0.052000	0.04	12.938364
0.052667	0.04	12.930439
0.053333	0.04	12.924507
0.054000	0.04	12.946953
0.054667	0.04	12.911990
0.055333	0.04	12.937702
0.056000	0.04	12.900149
0.056667	0.04	12.888301
0.057333	0.04	12.885017
0.058000	0.04	12.850904
0.058667	0.04	12.861384
0.059333	0.04	12.839762
0.060000	0.04	12.850242
0.060667	0.04	12.818823
0.061333	0.04	12.806401
0.062000	0.04	12.824715
0.062667	0.04	12.802493
0.063333	0.04	12.815559
0.064000	0.04	12.837795
0.064667	0.04	12.829277
0.065333	0.04	12.848280
0.066000	0.04	12.853508
0.066667	0.04	12.876476
0.067333	0.04	12.880427
0.068000	0.04	12.911337
0.068667	0.04	12.920562
0.069333	0.04	12.952890
0.070000	0.04	12.978678
0.070667	0.04	12.949591
0.071333	0.04	12.970075
0.072000	0.04	12.997887
0.072667	0.04	12.995903
0.073333	0.04	12.968081
0.074000	0.04	12.979997
0.074667	0.04	12.939031
0.075333	0.04	12.935721
0.076000	0.04	12.930439
0.076667	0.04	12.933747
0.077333	0.04	12.889623
0.078000	0.04	12.897522
0.078667	0.04	12.911990
0.079333	0.04	12.877798
0.080000	0.04	12.854834
0.080667	0.04	12.866639
0.081333	0.04	12.860078
0.082000	0.04	12.864668
0.082667	0.04	12.850242
0.083333	0.04	12.842391
0.084000	0.04	12.856790
0.084667	0.04	12.869917
0.085333	0.04	12.890281
0.086000	0.04	12.907391
0.086667	0.04	12.886984
0.087333	0.04	12.904740
0.088000	0.04	12.908708
0.088667	0.04	12.917924
0.089333	0.04	12.897522
0.090000	0.04	12.915278
0.090667	0.04	12.944963
0.091333	0.04	12.935068
0.092000	0.04	12.923186
0.092667	0.04	12.930439
0.093333	0.04	12.902771
0.094000	0.04	12.917257
0.094667	0.04	12.908042
0.095333	0.04	12.899491
0.096000	0.04	12.915278
0.096667	0.04	12.892256
0.097333	0.04	12.906079
0.098000	0.04	12.912663
0.098667	0.04	12.942321
0.099333	0.04	12.911337
