File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/613.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	100
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	03:55:00
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.715960
Signal Max.	140.794235
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.942321
0.000667	0.04	12.921228
0.001333	0.04	12.922527
0.002000	0.04	12.933747
0.002667	0.04	12.948255
0.003333	0.04	12.965440
0.004000	0.04	12.945632
0.004667	0.04	12.958168
0.005333	0.04	12.958829
0.006000	0.04	12.954206
0.006667	0.04	12.958829
0.007333	0.04	12.976021
0.008000	0.04	12.999878
0.008667	0.04	12.981322
0.009333	0.04	13.005854
0.010000	0.04	13.010495
0.010667	0.04	13.014474
0.011333	0.04	12.970737
0.012000	0.04	12.957520
0.012667	0.04	12.930439
0.013333	0.04	12.875833
0.014000	0.04	12.871881
0.014667	0.04	12.831250
0.015333	0.04	12.809017
0.016000	0.04	12.833208
0.016667	0.04	12.814905
0.017333	0.04	12.815559
0.018000	0.04	12.831898
0.018667	0.04	12.870574
0.019333	0.04	12.854184
0.020000	0.04	12.879770
0.020667	0.04	12.885675
0.021333	0.04	12.933747
0.022000	0.04	12.912663
0.022667	0.04	12.931113
0.023333	0.04	12.941006
0.024000	0.04	12.950906
0.024667	0.04	12.950906
0.025333	0.04	12.956851
0.026000	0.04	12.944963
0.026667	0.04	12.958168
0.027333	0.04	12.916604
0.028000	0.04	12.936382
0.028667	0.04	12.944303
0.029333	0.04	12.964124
0.030000	0.04	12.993906
0.030667	0.04	13.016475
0.031333	0.04	13.043056
0.032000	0.04	13.054374
0.032667	0.04	13.081692
0.033333	0.04	13.068363
0.034000	0.04	13.083696
0.034667	0.04	13.093044
0.035333	0.04	13.083035
0.036000	0.04	13.087705
0.036667	0.04	13.075697
0.037333	0.04	13.089709
0.038000	0.04	13.063694
0.038667	0.04	13.085708
0.039333	0.04	13.045053
0.040000	0.04	13.015811
0.040667	0.04	13.041064
0.041333	0.04	13.045706
0.042000	0.04	13.029093
0.042667	0.04	13.055040
0.043333	0.04	13.017804
0.044000	0.04	13.021121
0.044667	0.04	12.976021
0.045333	0.04	12.981322
0.046000	0.04	12.979341
