File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/413.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	30
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	03:04:02
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.488503
Signal Max.	120.323349
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.629373
0.000667	0.04	12.640964
0.001333	0.04	12.648058
0.002000	0.04	12.651294
0.002667	0.04	12.648058
0.003333	0.04	12.666130
0.004000	0.04	12.694581
0.004667	0.04	12.714655
0.005333	0.04	12.723096
0.006000	0.04	12.715960
0.006667	0.04	12.705591
0.007333	0.04	12.734780
0.008000	0.04	12.723739
0.008667	0.04	12.729579
0.009333	0.04	12.738674
0.010000	0.04	12.736073
0.010667	0.04	12.749722
0.011333	0.04	12.766636
0.012000	0.04	12.712708
0.012667	0.04	12.660972
0.013333	0.04	12.620370
0.014000	0.04	12.584380
0.014667	0.04	12.550415
0.015333	0.04	12.558100
0.016000	0.04	12.578599
0.016667	0.04	12.578599
0.017333	0.04	12.569632
0.018000	0.04	12.587600
0.018667	0.04	12.599152
0.019333	0.04	12.635170
0.020000	0.04	12.646121
0.020667	0.04	12.652572
0.021333	0.04	12.642906
0.022000	0.04	12.656447
0.022667	0.04	12.705591
0.023333	0.04	12.709482
0.024000	0.04	12.729579
0.024667	0.04	12.718550
0.025333	0.04	12.712071
0.026000	0.04	12.717908
0.026667	0.04	12.708179
0.027333	0.04	12.710773
0.028000	0.04	12.683581
0.028667	0.04	12.686812
0.029333	0.04	12.668718
0.030000	0.04	12.677115
0.030667	0.04	12.701705
0.031333	0.04	12.639027
0.032000	0.04	12.662244
0.032667	0.04	12.666784
0.033333	0.04	12.663545
0.034000	0.04	12.683581
0.034667	0.04	12.677755
0.035333	0.04	12.660972
0.036000	0.04	12.691990
0.036667	0.04	12.689397
0.037333	0.04	12.700401
0.038000	0.04	12.682294
0.038667	0.04	12.691990
0.039333	0.04	12.694581
0.040000	0.04	12.686179
0.040667	0.04	12.718550
0.041333	0.04	12.747105
0.042000	0.04	12.732179
0.042667	0.04	12.732837
0.043333	0.04	12.725038
0.044000	0.04	12.761423
0.044667	0.04	12.723096
0.045333	0.04	12.702995
0.046000	0.04	12.719199
0.046667	0.04	12.735422
0.047333	0.04	12.706882
0.048000	0.04	12.693933
0.048667	0.04	12.694581
0.049333	0.04	12.714005
0.050000	0.04	12.717251
0.050667	0.04	12.723096
0.051333	0.04	12.709482
0.052000	0.04	12.749071
0.052667	0.04	12.720490
0.053333	0.04	12.715960
0.054000	0.04	12.688750
0.054667	0.04	12.672593
0.055333	0.04	12.680999
0.056000	0.04	12.655164
0.056667	0.04	12.666784
0.057333	0.04	12.663545
0.058000	0.04	12.641616
0.058667	0.04	12.634525
0.059333	0.04	12.611366
0.060000	0.04	12.650634
0.060667	0.04	12.626795
0.061333	0.04	12.646767
0.062000	0.04	12.634525
