File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/521.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	94
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	01:47:10
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.653217
Signal Max.	138.327713
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.970075
0.000667	0.04	12.950245
0.001333	0.04	12.925825
0.002000	0.04	12.944963
0.002667	0.04	12.936382
0.003333	0.04	12.912663
0.004000	0.04	12.916604
0.004667	0.04	12.908042
0.005333	0.04	12.903437
0.006000	0.04	12.875833
0.006667	0.04	12.880427
0.007333	0.04	12.901467
0.008000	0.04	12.863348
0.008667	0.04	12.892906
0.009333	0.04	12.861384
0.010000	0.04	12.839762
0.010667	0.04	12.825362
0.011333	0.04	12.827975
0.012000	0.04	12.804447
0.012667	0.04	12.748419
0.013333	0.04	12.739325
0.014000	0.04	12.696526
0.014667	0.04	12.660972
0.015333	0.04	12.668718
0.016000	0.04	12.653217
0.016667	0.04	12.706882
0.017333	0.04	12.709482
0.018000	0.04	12.724388
0.018667	0.04	12.761423
0.019333	0.04	12.817522
0.020000	0.04	12.816214
0.020667	0.04	12.834526
0.021333	0.04	12.852866
0.022000	0.04	12.838458
0.022667	0.04	12.846960
0.023333	0.04	12.864668
0.024000	0.04	12.877132
0.024667	0.04	12.904740
0.025333	0.04	12.894881
0.026000	0.04	12.904740
0.026667	0.04	12.902771
0.027333	0.04	12.947600
0.028000	0.04	12.927146
0.028667	0.04	12.915945
0.029333	0.04	12.931113
0.030000	0.04	12.908708
0.030667	0.04	12.903437
0.031333	0.04	12.913975
0.032000	0.04	12.915278
0.032667	0.04	12.896206
0.033333	0.04	12.926486
0.034000	0.04	12.895539
0.034667	0.04	12.909359
0.035333	0.04	12.900801
0.036000	0.04	12.939031
0.036667	0.04	12.905405
0.037333	0.04	12.927805
0.038000	0.04	12.927146
0.038667	0.04	12.917257
0.039333	0.04	12.918575
0.040000	0.04	12.927146
0.040667	0.04	12.946953
0.041333	0.04	12.908708
0.042000	0.04	12.889623
0.042667	0.04	12.874511
0.043333	0.04	12.854834
0.044000	0.04	12.892256
0.044667	0.04	12.869917
0.045333	0.04	12.837147
0.046000	0.04	12.824715
0.046667	0.04	12.816868
0.047333	0.04	12.831250
0.048000	0.04	12.818169
0.048667	0.04	12.869917
0.049333	0.04	12.844352
0.050000	0.04	12.850242
0.050667	0.04	12.877798
0.051333	0.04	12.879106
0.052000	0.04	12.876476
0.052667	0.04	12.905405
0.053333	0.04	12.918575
