File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/583.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	47
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	09:06:05
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.371641
Signal Max.	170.611282
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	0.009451
0.001667	0.1	0.008681
0.003333	0.1	0.009491
0.005000	0.1	0.008988
0.006667	0.1	0.008681
0.008333	0.1	0.008642
0.010000	0.1	0.008797
0.011667	0.1	0.008797
0.013333	0.1	0.008797
0.015000	0.1	0.008797
0.016667	0.1	0.008797
0.018333	0.1	0.008797
0.020000	0.1	0.008797
0.021667	0.1	0.008797
0.023333	0.1	0.008797
0.025000	0.1	0.008797
0.026667	0.1	0.008797
0.028333	0.1	0.008797
0.030000	0.1	0.008797
0.031667	0.1	0.008797
0.033333	0.1	0.008797
0.035000	0.1	0.008797
0.036667	0.1	0.008797
0.038333	0.1	0.008797
0.040000	0.1	0.008797
0.041667	0.1	0.008797
0.043333	0.1	0.008797
0.045000	0.1	0.008797
0.046667	0.1	0.008797
0.048333	0.1	0.008797
0.050000	0.1	0.008797
0.051667	0.1	0.008797
0.053333	0.1	0.008797
0.055000	0.1	0.008797
0.056667	0.1	0.008797
0.058333	0.1	0.008797
0.060000	0.1	0.008797
0.061667	0.1	0.008797
0.063333	0.1	0.008797
0.065000	0.1	0.008797
0.066667	0.1	0.008797
0.068333	0.1	0.008797
0.070000	0.1	0.008797
0.071667	0.1	0.008797
0.073333	0.1	0.008797
0.075000	0.1	0.008797
0.076667	0.1	0.008797
0.078333	0.1	0.008797
0.080000	0.1	0.008797
0.081667	0.1	0.008797
0.083333	0.1	0.008797
0.085000	0.1	0.008797
0.086667	0.1	0.008797
0.088333	0.1	0.008797
0.090000	0.1	0.008797
0.091667	0.1	0.008797
0.093333	0.1	0.008797
0.095000	0.1	0.008797
0.096667	0.1	0.008797
0.098333	0.1	0.008797
0.100000	0.1	0.008797
0.101667	0.1	0.008797
0.103333	0.1	0.008797
0.105000	0.1	0.008797
0.106667	0.1	0.008797
0.108333	0.1	0.008797
0.110000	0.1	0.008797
0.111667	0.1	0.008797
0.113333	0.1	0.008797
0.115000	0.1	0.008797
0.116667	0.1	0.008797
0.118333	0.1	0.008797
0.120000	0.1	0.008797
0.121667	0.1	0.008797
0.123333	0.1	0.008797
0.125000	0.1	0.008797
0.126667	0.1	0.008797
0.128333	0.1	0.008797
0.130000	0.1	0.008797
0.131667	0.1	0.008797
0.133333	0.1	0.008797
0.135000	0.1	0.008797
0.136667	0.1	0.008797
0.138333	0.1	0.008797
0.140000	0.1	0.008797
0.141667	0.1	0.008797
0.143333	0.1	0.008797
0.145000	0.1	0.008797
0.146667	0.1	0.008797
0.148333	0.1	0.008797
0.150000	0.1	0.008797
0.151667	0.1	0.008797
0.153333	0.1	0.008797
0.155000	0.1	0.008797
0.156667	0.1	-0.025192
0.158333	0.1	0.005208
0.160000	0.1	0.004475
0.161667	0.1	0.004283
0.163333	0.1	0.003550
0.165000	0.1	0.003048
0.166667	0.1	0.003510
0.168333	0.1	0.001274
0.170000	0.1	0.002237
0.171667	0.1	0.002354
0.173333	0.1	0.002044
0.175000	0.1	0.002392
0.176667	0.1	0.003163
0.178333	0.1	0.003357
0.180000	0.1	0.002816
0.181667	0.1	0.002816
0.183333	0.1	0.002044
0.185000	0.1	0.001389
0.186667	0.1	0.002160
0.188333	0.1	0.001620
0.190000	0.1	0.001544
0.191667	0.1	0.000347
0.193333	0.1	0.000887
0.195000	0.1	0.001041
0.196667	0.1	0.001504
0.198333	0.1	0.000771
0.200000	0.1	0.001041
0.201667	0.1	0.000424
0.203333	0.1	0.001080
0.205000	0.1	-0.000116
0.206667	0.1	0.001003
0.208333	0.1	-0.000154
0.210000	0.1	0.002160
0.211667	0.1	0.000116
0.213333	0.1	0.001041
0.215000	0.1	-0.000308
0.216667	0.1	-0.000771
0.218333	0.1	0.000579
0.220000	0.1	0.000193
0.221667	0.1	0.000077
0.223333	0.1	-0.000116
0.225000	0.1	-0.000464
0.226667	0.1	-0.000888
0.228333	0.1	-0.000926
0.230000	0.1	-0.001119
0.231667	0.1	-0.001543
0.233333	0.1	-0.001775
0.235000	0.1	-0.003280
0.236667	0.1	-0.003010
0.238333	0.1	-0.001813
0.240000	0.1	-0.003820
0.241667	0.1	-0.001968
0.243333	0.1	-0.001543
0.245000	0.1	-0.002585
0.246667	0.1	-0.001042
0.248333	0.1	-0.001698
0.250000	0.1	-0.001466
0.251667	0.1	-0.003240
0.253333	0.1	-0.002007
0.255000	0.1	-0.002160
0.256667	0.1	-0.003318
0.258333	0.1	-0.002315
0.260000	0.1	-0.001505
0.261667	0.1	-0.002854
0.263333	0.1	-0.001235
0.265000	0.1	-0.003897
0.266667	0.1	-0.002854
0.268333	0.1	-0.003973
0.270000	0.1	-0.003240
0.271667	0.1	-0.003665
0.273333	0.1	-0.004167
0.275000	0.1	-0.004359
0.276667	0.1	-0.004784
0.278333	0.1	-0.004746
0.280000	0.1	-0.005132
0.281667	0.1	-0.003858
0.283333	0.1	-0.003433
0.285000	0.1	-0.005093
0.286667	0.1	-0.005246
0.288333	0.1	-0.006481
0.290000	0.1	-0.005362
0.291667	0.1	-0.005672
0.293333	0.1	-0.004514
0.295000	0.1	-0.004899
0.296667	0.1	-0.004205
0.298333	0.1	-0.004861
0.300000	0.1	-0.005826
0.301667	0.1	-0.004437
0.303333	0.1	-0.004592
0.305000	0.1	-0.004359
0.306667	0.1	-0.004205
0.308333	0.1	-0.004552
0.310000	0.1	-0.006289
0.311667	0.1	-0.004244
0.313333	0.1	-0.004514
0.315000	0.1	-0.005362
0.316667	0.1	-0.005555
0.318333	0.1	-0.005594
0.320000	0.1	-0.006289
0.321667	0.1	-0.005864
0.323333	0.1	-0.006289
0.325000	0.1	-0.005516
0.326667	0.1	-0.006404
0.328333	0.1	-0.006713
0.330000	0.1	-0.007176
0.331667	0.1	-0.007021
0.333333	0.1	-0.007948
0.335000	0.1	-0.007369
0.336667	0.1	-0.007638
0.338333	0.1	-0.006828
0.340000	0.1	-0.008797
0.341667	0.1	-0.008179
0.343333	0.1	-0.008526
0.345000	0.1	-0.008719
0.346667	0.1	-0.008642
0.348333	0.1	-0.007909
0.350000	0.1	-0.007793
0.351667	0.1	-0.006057
0.353333	0.1	-0.005749
0.355000	0.1	-0.006752
0.356667	0.1	-0.007215
0.358333	0.1	-0.006211
0.360000	0.1	-0.007445
0.361667	0.1	-0.007600
0.363333	0.1	-0.007755
0.365000	0.1	-0.008759
0.366667	0.1	-0.009066
0.368333	0.1	-0.009838
0.370000	0.1	-0.009761
0.371667	0.1	-0.010146
0.373333	0.1	-0.009954
0.375000	0.1	-0.010455
0.376667	0.1	-0.010532
0.378333	0.1	-0.011651
0.380000	0.1	-0.010648
0.381667	0.1	-0.010724
0.383333	0.1	-0.010957
0.385000	0.1	-0.011651
0.386667	0.1	-0.011227
0.388333	0.1	-0.012616
0.390000	0.1	-0.011999
0.391667	0.1	-0.011999
0.393333	0.1	-0.012616
0.395000	0.1	-0.012769
0.396667	0.1	-0.011342
0.398333	0.1	-0.011612
0.400000	0.1	-0.011382
0.401667	0.1	-0.011883
0.403333	0.1	-0.010184
0.405000	0.1	-0.010532
0.406667	0.1	-0.011188
0.408333	0.1	-0.013002
0.410000	0.1	-0.011651
0.411667	0.1	-0.011497
0.413333	0.1	-0.010532
0.415000	0.1	-0.010724
0.416667	0.1	-0.011574
0.418333	0.1	-0.011227
0.420000	0.1	-0.012075
0.421667	0.1	-0.012539
0.423333	0.1	-0.011845
0.425000	0.1	-0.012268
0.426667	0.1	-0.012191
0.428333	0.1	-0.012616
0.430000	0.1	-0.011999
0.431667	0.1	-0.012306
0.433333	0.1	-0.010763
0.435000	0.1	-0.010687
0.436667	0.1	-0.010957
0.438333	0.1	-0.012115
0.440000	0.1	-0.011651
0.441667	0.1	-0.011382
0.443333	0.1	-0.011304
0.445000	0.1	-0.011111
0.446667	0.1	-0.011342
0.448333	0.1	-0.011382
0.450000	0.1	-0.012500
0.451667	0.1	-0.012037
0.453333	0.1	-0.012075
0.455000	0.1	-0.010957
0.456667	0.1	-0.010687
0.458333	0.1	-0.011536
0.460000	0.1	-0.011612
0.461667	0.1	-0.013271
0.463333	0.1	-0.012346
0.465000	0.1	-0.013156
0.466667	0.1	-0.011188
0.468333	0.1	-0.012732
0.470000	0.1	-0.010687
0.471667	0.1	-0.011574
0.473333	0.1	-0.011342
0.475000	0.1	-0.011651
0.476667	0.1	-0.012384
0.478333	0.1	-0.011574
0.480000	0.1	-0.010995
0.481667	0.1	-0.012306
0.483333	0.1	-0.012653
0.485000	0.1	-0.013271
0.486667	0.1	-0.011458
0.488333	0.1	-0.012964
0.490000	0.1	-0.011922
0.491667	0.1	-0.012539
0.493333	0.1	-0.013427
0.495000	0.1	-0.013657
0.496667	0.1	-0.013503
0.498333	0.1	-0.013773
0.500000	0.1	-0.012384
0.501667	0.1	-0.012384
0.503333	0.1	-0.013427
0.505000	0.1	-0.013811
0.506667	0.1	-0.013079
0.508333	0.1	-0.014121
0.510000	0.1	-0.013888
0.511667	0.1	-0.013194
0.513333	0.1	-0.014121
0.515000	0.1	-0.013310
0.516667	0.1	-0.012964
0.518333	0.1	-0.012847
0.520000	0.1	-0.012616
0.521667	0.1	-0.012539
0.523333	0.1	-0.012847
0.525000	0.1	-0.013427
0.526667	0.1	-0.014044
0.528333	0.1	-0.013194
0.530000	0.1	-0.013349
0.531667	0.1	-0.013888
0.533333	0.1	-0.014468
0.535000	0.1	-0.013233
0.536667	0.1	-0.014159
0.538333	0.1	-0.014545
0.540000	0.1	-0.014159
0.541667	0.1	-0.014429
0.543333	0.1	-0.015587
0.545000	0.1	-0.016357
0.546667	0.1	-0.014545
0.548333	0.1	-0.015895
0.550000	0.1	-0.015740
0.551667	0.1	-0.014081
0.553333	0.1	-0.013928
0.555000	0.1	-0.012886
0.556667	0.1	-0.012577
0.558333	0.1	-0.012616
0.560000	0.1	-0.013580
0.561667	0.1	-0.013233
0.563333	0.1	-0.013542
0.565000	0.1	-0.014429
0.566667	0.1	-0.013310
0.568333	0.1	-0.013349
0.570000	0.1	-0.013580
0.571667	0.1	-0.015239
0.573333	0.1	-0.014275
0.575000	0.1	-0.014121
0.576667	0.1	-0.014738
0.578333	0.1	-0.016050
0.580000	0.1	-0.014891
0.581667	0.1	-0.015895
0.583333	0.1	-0.015509
0.585000	0.1	-0.015123
0.586667	0.1	-0.015239
0.588333	0.1	-0.015046
0.590000	0.1	-0.015663
0.591667	0.1	-0.014236
0.593333	0.1	-0.015046
0.595000	0.1	-0.014545
0.596667	0.1	-0.014081
0.598333	0.1	-0.014197
0.600000	0.1	-0.014661
0.601667	0.1	-0.014814
0.603333	0.1	-0.014468
0.605000	0.1	-0.014506
0.606667	0.1	-0.015162
0.608333	0.1	-0.014661
0.610000	0.1	-0.014506
0.611667	0.1	-0.014776
0.613333	0.1	-0.015856
0.615000	0.1	-0.014468
0.616667	0.1	-0.014814
0.618333	0.1	-0.014776
0.620000	0.1	-0.014738
0.621667	0.1	-0.014930
0.623333	0.1	-0.014969
