File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/908.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	25
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	01:17:33
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.331626
Signal Max.	116.001884
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.487873
0.000667	0.04	12.465619
0.001333	0.04	12.461172
0.002000	0.04	12.473245
0.002667	0.04	12.465619
0.003333	0.04	12.464339
0.004000	0.04	12.460528
0.004667	0.04	12.464339
0.005333	0.04	12.491055
0.006000	0.04	12.482787
0.006667	0.04	12.478971
0.007333	0.04	12.510826
0.008000	0.04	12.484685
0.008667	0.04	12.484056
0.009333	0.04	12.471328
0.010000	0.04	12.461172
0.010667	0.04	12.498064
0.011333	0.04	12.484056
0.012000	0.04	12.510180
0.012667	0.04	12.494882
0.013333	0.04	12.447840
0.014000	0.04	12.414890
0.014667	0.04	12.412989
0.015333	0.04	12.394650
0.016000	0.04	12.390229
0.016667	0.04	12.381396
0.017333	0.04	12.422478
0.018000	0.04	12.429449
0.018667	0.04	12.482150
0.019333	0.04	12.453553
0.020000	0.04	12.543388
0.020667	0.04	12.505072
0.021333	0.04	12.536993
0.022000	0.04	12.542115
0.022667	0.04	12.528689
0.023333	0.04	12.544024
0.024000	0.04	12.562582
0.024667	0.04	12.534433
0.025333	0.04	12.558741
0.026000	0.04	12.562582
0.026667	0.04	12.525491
0.027333	0.04	12.542115
0.028000	0.04	12.521662
0.028667	0.04	12.526770
0.029333	0.04	12.561941
