File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/616.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	21
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	23:52:22
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-8.779881
Signal Max.	298.540802
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	0.005980
0.001667	0.1	0.005825
0.003333	0.1	0.005441
0.005000	0.1	0.005170
0.006667	0.1	0.005632
0.008333	0.1	0.004668
0.010000	0.1	0.004668
0.011667	0.1	0.004668
0.013333	0.1	0.004668
0.015000	0.1	0.004668
0.016667	0.1	0.004668
0.018333	0.1	0.004668
0.020000	0.1	0.004668
0.021667	0.1	0.004668
0.023333	0.1	0.004668
0.025000	0.1	0.004668
0.026667	0.1	0.004668
0.028333	0.1	0.004668
0.030000	0.1	0.004668
0.031667	0.1	0.004668
0.033333	0.1	0.004668
0.035000	0.1	0.004668
0.036667	0.1	0.004668
0.038333	0.1	0.004668
0.040000	0.1	0.004668
0.041667	0.1	0.004668
0.043333	0.1	0.004668
0.045000	0.1	0.004668
0.046667	0.1	0.004668
0.048333	0.1	0.004668
0.050000	0.1	0.004668
0.051667	0.1	0.004668
0.053333	0.1	0.004668
0.055000	0.1	0.004668
0.056667	0.1	0.004668
0.058333	0.1	0.004668
0.060000	0.1	0.004668
0.061667	0.1	0.004668
0.063333	0.1	0.004668
0.065000	0.1	0.004668
0.066667	0.1	0.004668
0.068333	0.1	0.004668
0.070000	0.1	0.004668
0.071667	0.1	0.004668
0.073333	0.1	0.004668
0.075000	0.1	0.004668
0.076667	0.1	0.004668
0.078333	0.1	0.004668
0.080000	0.1	0.004668
0.081667	0.1	0.004668
0.083333	0.1	0.004668
0.085000	0.1	0.004668
0.086667	0.1	0.004668
0.088333	0.1	0.004668
0.090000	0.1	0.004668
0.091667	0.1	0.004668
0.093333	0.1	0.004668
0.095000	0.1	0.004668
0.096667	0.1	0.004668
0.098333	0.1	0.004668
0.100000	0.1	0.004668
0.101667	0.1	0.004668
0.103333	0.1	0.004668
0.105000	0.1	0.004668
0.106667	0.1	0.004668
0.108333	0.1	0.004668
0.110000	0.1	0.004668
0.111667	0.1	0.004668
0.113333	0.1	0.004668
0.115000	0.1	0.004668
0.116667	0.1	0.004668
0.118333	0.1	0.004668
0.120000	0.1	0.004668
0.121667	0.1	0.004668
0.123333	0.1	0.004668
0.125000	0.1	0.004668
0.126667	0.1	0.004668
0.128333	0.1	0.004668
0.130000	0.1	0.004668
0.131667	0.1	0.004668
0.133333	0.1	0.004668
0.135000	0.1	0.004668
0.136667	0.1	0.004668
0.138333	0.1	0.004668
0.140000	0.1	0.004668
0.141667	0.1	0.004668
0.143333	0.1	0.004668
0.145000	0.1	0.004668
0.146667	0.1	0.004668
0.148333	0.1	0.004668
0.150000	0.1	0.004668
0.151667	0.1	0.004668
0.153333	0.1	0.004668
0.155000	0.1	-0.007176
0.156667	0.1	0.032176
0.158333	0.1	0.033988
0.160000	0.1	0.035030
0.161667	0.1	0.037269
0.163333	0.1	0.039544
0.165000	0.1	0.040779
0.166667	0.1	0.042670
0.168333	0.1	0.045062
0.170000	0.1	0.046837
0.171667	0.1	0.047723
0.173333	0.1	0.049961
0.175000	0.1	0.052199
0.176667	0.1	0.054514
0.178333	0.1	0.058217
0.180000	0.1	0.061188
0.181667	0.1	0.062924
0.183333	0.1	0.065432
0.185000	0.1	0.068248
0.186667	0.1	0.070948
0.188333	0.1	0.074267
0.190000	0.1	0.076079
0.191667	0.1	0.077276
0.193333	0.1	0.080903
0.195000	0.1	0.084837
0.196667	0.1	0.087963
0.198333	0.1	0.090586
0.200000	0.1	0.093518
0.201667	0.1	0.095331
0.203333	0.1	0.100616
0.205000	0.1	0.107716
0.206667	0.1	0.110108
0.208333	0.1	0.112422
0.210000	0.1	0.113926
0.211667	0.1	0.114891
0.213333	0.1	0.117863
0.215000	0.1	0.118517
0.216667	0.1	0.121256
0.218333	0.1	0.124266
0.220000	0.1	0.125887
0.221667	0.1	0.129590
0.223333	0.1	0.132946
0.225000	0.1	0.136457
0.226667	0.1	0.139659
0.228333	0.1	0.143209
0.230000	0.1	0.145794
0.231667	0.1	0.148263
0.233333	0.1	0.151966
0.235000	0.1	0.155555
0.236667	0.1	0.159065
0.238333	0.1	0.162769
0.240000	0.1	0.165701
0.241667	0.1	0.168825
0.243333	0.1	0.172337
0.245000	0.1	0.176156
0.246667	0.1	0.179937
0.248333	0.1	0.183178
0.250000	0.1	0.187153
0.251667	0.1	0.191203
0.253333	0.1	0.193864
0.255000	0.1	0.197799
0.256667	0.1	0.202275
0.258333	0.1	0.205361
0.260000	0.1	0.209335
0.261667	0.1	0.213424
0.263333	0.1	0.217438
0.265000	0.1	0.221102
0.266667	0.1	0.224999
0.268333	0.1	0.228586
0.270000	0.1	0.232830
0.271667	0.1	0.237035
0.273333	0.1	0.240507
0.275000	0.1	0.245099
0.276667	0.1	0.248996
0.278333	0.1	0.253316
0.280000	0.1	0.256711
0.281667	0.1	0.260529
0.283333	0.1	0.264157
0.285000	0.1	0.269327
0.286667	0.1	0.272761
0.288333	0.1	0.276464
0.290000	0.1	0.280554
0.291667	0.1	0.284566
0.293333	0.1	0.288733
0.295000	0.1	0.292629
0.296667	0.1	0.297336
0.298333	0.1	0.302119
0.300000	0.1	0.306325
0.301667	0.1	0.311881
0.303333	0.1	0.315121
0.305000	0.1	0.320060
0.306667	0.1	0.323532
0.308333	0.1	0.328123
0.310000	0.1	0.331749
0.311667	0.1	0.335144
0.313333	0.1	0.340431
0.315000	0.1	0.343747
0.316667	0.1	0.346448
0.318333	0.1	0.351039
0.320000	0.1	0.354126
0.321667	0.1	0.359218
0.323333	0.1	0.363192
0.325000	0.1	0.367128
0.326667	0.1	0.371102
0.328333	0.1	0.375306
0.330000	0.1	0.379627
0.331667	0.1	0.384334
0.333333	0.1	0.388385
0.335000	0.1	0.394056
0.336667	0.1	0.398917
0.338333	0.1	0.403547
0.340000	0.1	0.408717
0.341667	0.1	0.412034
0.343333	0.1	0.417088
0.345000	0.1	0.420946
0.346667	0.1	0.424804
0.348333	0.1	0.428701
0.350000	0.1	0.433253
0.351667	0.1	0.436725
0.353333	0.1	0.442860
0.355000	0.1	0.447296
0.356667	0.1	0.452543
0.358333	0.1	0.458445
0.360000	0.1	0.461957
0.361667	0.1	0.464927
0.363333	0.1	0.469017
0.365000	0.1	0.473414
0.366667	0.1	0.478508
0.368333	0.1	0.482829
0.370000	0.1	0.486610
0.371667	0.1	0.489695
0.373333	0.1	0.494324
0.375000	0.1	0.497682
0.376667	0.1	0.501695
0.378333	0.1	0.504664
0.380000	0.1	0.509371
0.381667	0.1	0.514696
0.383333	0.1	0.517513
0.385000	0.1	0.521833
0.386667	0.1	0.526502
0.388333	0.1	0.531015
0.390000	0.1	0.535066
0.391667	0.1	0.539734
0.393333	0.1	0.543708
0.395000	0.1	0.548570
0.396667	0.1	0.551115
0.398333	0.1	0.554009
0.400000	0.1	0.560992
0.401667	0.1	0.563577
0.403333	0.1	0.568746
0.405000	0.1	0.571832
0.406667	0.1	0.576154
0.408333	0.1	0.579240
0.410000	0.1	0.584410
0.411667	0.1	0.588114
0.413333	0.1	0.592473
0.415000	0.1	0.597219
0.416667	0.1	0.601540
0.418333	0.1	0.605899
0.420000	0.1	0.609603
0.421667	0.1	0.613383
0.423333	0.1	0.618090
0.425000	0.1	0.621369
0.426667	0.1	0.625652
0.428333	0.1	0.629664
0.430000	0.1	0.632827
0.431667	0.1	0.634949
0.433333	0.1	0.640275
0.435000	0.1	0.644055
0.436667	0.1	0.646369
0.438333	0.1	0.649880
0.440000	0.1	0.654239
0.441667	0.1	0.657905
0.443333	0.1	0.661377
0.445000	0.1	0.665351
0.446667	0.1	0.669092
0.448333	0.1	0.671871
0.450000	0.1	0.675420
0.451667	0.1	0.680011
0.453333	0.1	0.684795
0.455000	0.1	0.688575
0.456667	0.1	0.693746
0.458333	0.1	0.697487
0.460000	0.1	0.702348
0.461667	0.1	0.706130
0.463333	0.1	0.711029
0.465000	0.1	0.715428
0.466667	0.1	0.719130
0.468333	0.1	0.723337
0.470000	0.1	0.727271
0.471667	0.1	0.730164
0.473333	0.1	0.734563
0.475000	0.1	0.737611
0.476667	0.1	0.742434
0.478333	0.1	0.745636
0.480000	0.1	0.750188
0.481667	0.1	0.753583
0.483333	0.1	0.757557
0.485000	0.1	0.760720
0.486667	0.1	0.763653
0.488333	0.1	0.766816
0.490000	0.1	0.770134
0.491667	0.1	0.773915
0.493333	0.1	0.776847
0.495000	0.1	0.780589
0.496667	0.1	0.784756
0.498333	0.1	0.787880
0.500000	0.1	0.791353
0.501667	0.1	0.794825
0.503333	0.1	0.798683
0.505000	0.1	0.803043
0.506667	0.1	0.806400
0.508333	0.1	0.809061
0.510000	0.1	0.811801
0.511667	0.1	0.815852
0.513333	0.1	0.818590
0.515000	0.1	0.822256
0.516667	0.1	0.826731
0.518333	0.1	0.830240
0.520000	0.1	0.833484
0.521667	0.1	0.836685
0.523333	0.1	0.840273
0.525000	0.1	0.843977
0.526667	0.1	0.847564
0.528333	0.1	0.850149
0.530000	0.1	0.853621
0.531667	0.1	0.856052
0.533333	0.1	0.860103
0.535000	0.1	0.863343
0.536667	0.1	0.866158
0.538333	0.1	0.869785
0.540000	0.1	0.873451
0.541667	0.1	0.877233
0.543333	0.1	0.880512
0.545000	0.1	0.883404
0.546667	0.1	0.887109
0.548333	0.1	0.891353
0.550000	0.1	0.894515
0.551667	0.1	0.898336
0.553333	0.1	0.901614
0.555000	0.1	0.903390
0.556667	0.1	0.905936
0.558333	0.1	0.909910
0.560000	0.1	0.912610
0.561667	0.1	0.915503
0.563333	0.1	0.917895
0.565000	0.1	0.920287
0.566667	0.1	0.924108
0.568333	0.1	0.925689
0.570000	0.1	0.930126
0.571667	0.1	0.932170
0.573333	0.1	0.935141
0.575000	0.1	0.938652
0.576667	0.1	0.940002
0.578333	0.1	0.943242
0.580000	0.1	0.946251
0.581667	0.1	0.950226
0.583333	0.1	0.952578
0.585000	0.1	0.955549
0.586667	0.1	0.958636
0.588333	0.1	0.962223
0.590000	0.1	0.965116
0.591667	0.1	0.967316
0.593333	0.1	0.970133
0.595000	0.1	0.973104
0.596667	0.1	0.975303
0.598333	0.1	0.976613
0.600000	0.1	0.980202
0.601667	0.1	0.983173
0.603333	0.1	0.986838
0.605000	0.1	0.988805
0.606667	0.1	0.991737
0.608333	0.1	0.993704
0.610000	0.1	0.998296
0.611667	0.1	0.999724
0.613333	0.1	1.003311
0.615000	0.1	1.004738
0.616667	0.1	1.009908
0.618333	0.1	1.012687
0.620000	0.1	1.016545
0.621667	0.1	1.019168
0.623333	0.1	1.021675
0.625000	0.1	1.025494
0.626667	0.1	1.027539
0.628333	0.1	1.030510
0.630000	0.1	1.033404
0.631667	0.1	1.036607
0.633333	0.1	1.038534
0.635000	0.1	1.041854
0.636667	0.1	1.043975
0.638333	0.1	1.046097
0.640000	0.1	1.048798
0.641667	0.1	1.050455
0.643333	0.1	1.052733
0.645000	0.1	1.055973
0.646667	0.1	1.058597
0.648333	0.1	1.060371
0.650000	0.1	1.062957
0.651667	0.1	1.064576
0.653333	0.1	1.065425
0.655000	0.1	1.067355
0.656667	0.1	1.070981
0.658333	0.1	1.075727
0.660000	0.1	1.077462
0.661667	0.1	1.079622
0.663333	0.1	1.082284
0.665000	0.1	1.084290
0.666667	0.1	1.088226
0.668333	0.1	1.089537
0.670000	0.1	1.090927
0.671667	0.1	1.094437
0.673333	0.1	1.096173
0.675000	0.1	1.097794
0.676667	0.1	1.100957
0.678333	0.1	1.103813
0.680000	0.1	1.106242
0.681667	0.1	1.108945
0.683333	0.1	1.111413
0.685000	0.1	1.113534
0.686667	0.1	1.115849
0.688333	0.1	1.117624
0.690000	0.1	1.121365
0.691667	0.1	1.124337
0.693333	0.1	1.126575
0.695000	0.1	1.130239
0.696667	0.1	1.132053
0.698333	0.1	1.135603
0.700000	0.1	1.138727
0.701667	0.1	1.140233
0.703333	0.1	1.144052
0.705000	0.1	1.146020
0.706667	0.1	1.149183
0.708333	0.1	1.151652
0.710000	0.1	1.153774
0.711667	0.1	1.156398
0.713333	0.1	1.159097
0.715000	0.1	1.161759
0.716667	0.1	1.163689
0.718333	0.1	1.166427
0.720000	0.1	1.167779
0.721667	0.1	1.170208
0.723333	0.1	1.171906
0.725000	0.1	1.174452
0.726667	0.1	1.177655
0.728333	0.1	1.178618
0.730000	0.1	1.180200
0.731667	0.1	1.182399
0.733333	0.1	1.184290
0.735000	0.1	1.185216
0.736667	0.1	1.188341
0.738333	0.1	1.190000
0.740000	0.1	1.193703
0.741667	0.1	1.196058
0.743333	0.1	1.198411
0.745000	0.1	1.201267
0.746667	0.1	1.202231
0.748333	0.1	1.204815
0.750000	0.1	1.207323
0.751667	0.1	1.208519
0.753333	0.1	1.210062
0.755000	0.1	1.212107
0.756667	0.1	1.213997
0.758333	0.1	1.215115
0.760000	0.1	1.216465
0.761667	0.1	1.218009
0.763333	0.1	1.220285
0.765000	0.1	1.222485
0.766667	0.1	1.223719
0.768333	0.1	1.226073
0.770000	0.1	1.227499
0.771667	0.1	1.229429
0.773333	0.1	1.231705
0.775000	0.1	1.233518
0.776667	0.1	1.235177
0.778333	0.1	1.238072
0.780000	0.1	1.240462
0.781667	0.1	1.241698
0.783333	0.1	1.243086
0.785000	0.1	1.245903
0.786667	0.1	1.247407
0.788333	0.1	1.250031
0.790000	0.1	1.252847
0.791667	0.1	1.254428
0.793333	0.1	1.256704
