File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/999.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	75
Position	2
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	19:02:30
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.570915
Signal Max.	129.707367
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.763371
0.000667	0.04	12.786830
0.001333	0.04	12.825362
0.002000	0.04	12.817522
0.002667	0.04	12.847617
0.003333	0.04	12.834526
0.004000	0.04	12.886333
0.004667	0.04	12.932426
0.005333	0.04	12.888958
0.006000	0.04	12.902119
0.006667	0.04	12.879106
0.007333	0.04	12.892256
0.008000	0.04	12.870574
0.008667	0.04	12.854184
0.009333	0.04	12.852866
0.010000	0.04	12.864011
0.010667	0.04	12.864011
0.011333	0.04	12.838458
0.012000	0.04	12.816214
0.012667	0.04	12.794660
0.013333	0.04	12.804447
0.014000	0.04	12.760127
0.014667	0.04	12.738018
0.015333	0.04	12.696526
0.016000	0.04	12.672593
0.016667	0.04	12.678417
0.017333	0.04	12.704299
0.018000	0.04	12.717908
0.018667	0.04	12.756226
0.019333	0.04	12.788782
0.020000	0.04	12.788782
0.020667	0.04	12.825362
0.021333	0.04	12.827320
0.022000	0.04	12.845650
0.022667	0.04	12.830602
0.023333	0.04	12.829947
0.024000	0.04	12.831898
0.024667	0.04	12.839107
0.025333	0.04	12.798572
0.026000	0.04	12.811633
0.026667	0.04	12.788129
0.027333	0.04	12.794006
0.028000	0.04	12.763371
0.028667	0.04	12.753613
0.029333	0.04	12.737367
0.030000	0.04	12.736724
0.030667	0.04	12.743214
0.031333	0.04	12.753613
0.032000	0.04	12.748419
0.032667	0.04	12.747105
0.033333	0.04	12.739968
0.034000	0.04	12.734117
0.034667	0.04	12.724388
0.035333	0.04	12.742577
0.036000	0.04	12.725038
0.036667	0.04	12.734117
0.037333	0.04	12.746474
0.038000	0.04	12.797279
0.038667	0.04	12.782920
0.039333	0.04	12.788782
0.040000	0.04	12.801187
0.040667	0.04	12.790740
0.041333	0.04	12.825362
0.042000	0.04	12.865332
0.042667	0.04	12.884359
0.043333	0.04	12.894223
0.044000	0.04	12.910670
0.044667	0.04	12.917257
0.045333	0.04	12.886333
0.046000	0.04	12.915278
0.046667	0.04	12.902771
0.047333	0.04	12.882386
0.048000	0.04	12.890281
0.048667	0.04	12.885675
0.049333	0.04	12.855476
0.050000	0.04	12.856140
0.050667	0.04	12.839107
0.051333	0.04	12.809671
0.052000	0.04	12.786177
0.052667	0.04	12.788782
0.053333	0.04	12.769889
0.054000	0.04	12.788129
0.054667	0.04	12.816214
0.055333	0.04	12.790094
0.056000	0.04	12.794660
0.056667	0.04	12.823406
0.057333	0.04	12.823406
0.058000	0.04	12.802493
0.058667	0.04	12.835823
0.059333	0.04	12.835175
0.060000	0.04	12.866639
0.060667	0.04	12.829947
0.061333	0.04	12.880427
0.062000	0.04	12.842391
0.062667	0.04	12.861384
0.063333	0.04	12.846960
0.064000	0.04	12.851553
0.064667	0.04	12.852866
0.065333	0.04	12.820132
0.066000	0.04	12.807723
0.066667	0.04	12.797926
0.067333	0.04	12.802493
0.068000	0.04	12.794660
0.068667	0.04	12.807723
0.069333	0.04	12.822096
0.070000	0.04	12.782920
0.070667	0.04	12.833208
