File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/270.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	89
Position	5
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	00:00:41
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.664185
Signal Max.	141.106369
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.814905
0.000667	0.04	12.822744
0.001333	0.04	12.810325
0.002000	0.04	12.844352
0.002667	0.04	12.822096
0.003333	0.04	12.785531
0.004000	0.04	12.788129
0.004667	0.04	12.818823
0.005333	0.04	12.808371
0.006000	0.04	12.843697
0.006667	0.04	12.834526
0.007333	0.04	12.837795
0.008000	0.04	12.826673
0.008667	0.04	12.844352
0.009333	0.04	12.797926
0.010000	0.04	12.817522
0.010667	0.04	12.821434
0.011333	0.04	12.824715
0.012000	0.04	12.837795
0.012667	0.04	12.869260
0.013333	0.04	12.837795
0.014000	0.04	12.777056
0.014667	0.04	12.767282
0.015333	0.04	12.731529
0.016000	0.04	12.725038
0.016667	0.04	12.733465
0.017333	0.04	12.735422
0.018000	0.04	12.752970
0.018667	0.04	12.751675
0.019333	0.04	12.750380
0.020000	0.04	12.784226
0.020667	0.04	12.760778
0.021333	0.04	12.775758
0.022000	0.04	12.768584
0.022667	0.04	12.784226
0.023333	0.04	12.795973
0.024000	0.04	12.785531
0.024667	0.04	12.810325
0.025333	0.04	12.836486
0.026000	0.04	12.846313
0.026667	0.04	12.871238
0.027333	0.04	12.890933
0.028000	0.04	12.904101
0.028667	0.04	12.883038
0.029333	0.04	12.900801
0.030000	0.04	12.921228
0.030667	0.04	12.944303
0.031333	0.04	12.910670
0.032000	0.04	12.932426
0.032667	0.04	12.965440
0.033333	0.04	12.949591
0.034000	0.04	12.981985
0.034667	0.04	12.972723
0.035333	0.04	12.972723
0.036000	0.04	12.966763
0.036667	0.04	13.005189
0.037333	0.04	12.987288
0.038000	0.04	12.973379
0.038667	0.04	13.018468
0.039333	0.04	13.016475
0.040000	0.04	13.015145
0.040667	0.04	13.000549
0.041333	0.04	12.974041
0.042000	0.04	12.965440
0.042667	0.04	12.969412
0.043333	0.04	12.962807
0.044000	0.04	12.935068
0.044667	0.04	12.902119
0.045333	0.04	12.922527
0.046000	0.04	12.924507
0.046667	0.04	12.888301
0.047333	0.04	12.881743
0.048000	0.04	12.896206
0.048667	0.04	12.856790
0.049333	0.04	12.903437
0.050000	0.04	12.859415
0.050667	0.04	12.845650
0.051333	0.04	12.871238
0.052000	0.04	12.865989
0.052667	0.04	12.840418
0.053333	0.04	12.819477
0.054000	0.04	12.837147
0.054667	0.04	12.829277
0.055333	0.04	12.824053
0.056000	0.04	12.824053
0.056667	0.04	12.810325
0.057333	0.04	12.811633
0.058000	0.04	12.847617
0.058667	0.04	12.858759
0.059333	0.04	12.824053
0.060000	0.04	12.816214
0.060667	0.04	12.818823
0.061333	0.04	12.829947
0.062000	0.04	12.835175
0.062667	0.04	12.848280
0.063333	0.04	12.861384
0.064000	0.04	12.893572
0.064667	0.04	12.901467
0.065333	0.04	12.892906
0.066000	0.04	12.869917
0.066667	0.04	12.882386
0.067333	0.04	12.896856
0.068000	0.04	12.873203
0.068667	0.04	12.916604
0.069333	0.04	12.889623
0.070000	0.04	12.897522
0.070667	0.04	12.888958
0.071333	0.04	12.892906
0.072000	0.04	12.879106
0.072667	0.04	12.894223
0.073333	0.04	12.879770
0.074000	0.04	12.878454
0.074667	0.04	12.885675
0.075333	0.04	12.886333
0.076000	0.04	12.879770
0.076667	0.04	12.900801
0.077333	0.04	12.917924
0.078000	0.04	12.904101
0.078667	0.04	12.937042
0.079333	0.04	12.939685
0.080000	0.04	12.932426
0.080667	0.04	12.956851
0.081333	0.04	12.954867
0.082000	0.04	12.944963
0.082667	0.04	12.949591
0.083333	0.04	12.941006
0.084000	0.04	12.919895
0.084667	0.04	12.949591
0.085333	0.04	12.949591
0.086000	0.04	12.923186
0.086667	0.04	12.933087
0.087333	0.04	12.948923
0.088000	0.04	12.947600
0.088667	0.04	12.922527
0.089333	0.04	12.929126
0.090000	0.04	12.926486
0.090667	0.04	12.952222
0.091333	0.04	12.969412
0.092000	0.04	12.953544
0.092667	0.04	12.963461
0.093333	0.04	12.983311
0.094000	0.04	12.972060
0.094667	0.04	13.000549
0.095333	0.04	12.953544
0.096000	0.04	12.971399
0.096667	0.04	12.948255
0.097333	0.04	12.928466
0.098000	0.04	12.905405
0.098667	0.04	12.934401
0.099333	0.04	12.902771
0.100000	0.04	12.898811
0.100667	0.04	12.896856
0.101333	0.04	12.876476
0.102000	0.04	12.854834
0.102667	0.04	12.867296
0.103333	0.04	12.877132
0.104000	0.04	12.856790
0.104667	0.04	12.888301
0.105333	0.04	12.894881
0.106000	0.04	12.886984
0.106667	0.04	12.913975
0.107333	0.04	12.908042
0.108000	0.04	12.915278
0.108667	0.04	12.906079
0.109333	0.04	12.923854
0.110000	0.04	12.894881
0.110667	0.04	12.905405
0.111333	0.04	12.917257
0.112000	0.04	12.924507
0.112667	0.04	12.931767
0.113333	0.04	12.917924
0.114000	0.04	12.906724
0.114667	0.04	12.906079
0.115333	0.04	12.914626
0.116000	0.04	12.884359
0.116667	0.04	12.919895
0.117333	0.04	12.890933
0.118000	0.04	12.885675
0.118667	0.04	12.901467
0.119333	0.04	12.929126
0.120000	0.04	12.935721
0.120667	0.04	12.917257
0.121333	0.04	12.937042
0.122000	0.04	12.968081
0.122667	0.04	12.942981
0.123333	0.04	12.948923
0.124000	0.04	12.948923
0.124667	0.04	12.979997
0.125333	0.04	12.975367
0.126000	0.04	12.956182
0.126667	0.04	12.961482
