File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/997.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	59
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	13:21:42
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.353024
Signal Max.	136.082245
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.565788
0.000667	0.04	12.567072
0.001333	0.04	12.599795
0.002000	0.04	12.584380
0.002667	0.04	12.583737
0.003333	0.04	12.613928
0.004000	0.04	12.612646
0.004667	0.04	12.610065
0.005333	0.04	12.604929
0.006000	0.04	12.612646
0.006667	0.04	12.573469
0.007333	0.04	12.574124
0.008000	0.04	12.524853
0.008667	0.04	12.559396
0.009333	0.04	12.552986
0.010000	0.04	12.563223
0.010667	0.04	12.549154
0.011333	0.04	12.544663
0.012000	0.04	12.552986
0.012667	0.04	12.474519
0.013333	0.04	12.477059
0.014000	0.04	12.426277
0.014667	0.04	12.412362
0.015333	0.04	12.400967
0.016000	0.04	12.426925
0.016667	0.04	12.479609
0.017333	0.04	12.473245
0.018000	0.04	12.504434
0.018667	0.04	12.512729
0.019333	0.04	12.538274
0.020000	0.04	12.551689
0.020667	0.04	12.592729
0.021333	0.04	12.613291
0.022000	0.04	12.615846
0.022667	0.04	12.651294
0.023333	0.04	12.649357
0.024000	0.04	12.675180
0.024667	0.04	12.669365
0.025333	0.04	12.660972
0.026000	0.04	12.665484
0.026667	0.04	12.656447
0.027333	0.04	12.657095
0.028000	0.04	12.658387
0.028667	0.04	12.635816
0.029333	0.04	12.625511
0.030000	0.04	12.603005
0.030667	0.04	12.614572
0.031333	0.04	12.622941
0.032000	0.04	12.590793
0.032667	0.04	12.585022
0.033333	0.04	12.633243
0.034000	0.04	12.602362
0.034667	0.04	12.567072
0.035333	0.04	12.572200
0.036000	0.04	12.587600
0.036667	0.04	12.579255
0.037333	0.04	12.574124
0.038000	0.04	12.565147
0.038667	0.04	12.551069
0.039333	0.04	12.541474
0.040000	0.04	12.586308
0.040667	0.04	12.559396
0.041333	0.04	12.555550
0.042000	0.04	12.574759
0.042667	0.04	12.561941
0.043333	0.04	12.580532
0.044000	0.04	12.570281
0.044667	0.04	12.579898
0.045333	0.04	12.585022
0.046000	0.04	12.588879
0.046667	0.04	12.590793
0.047333	0.04	12.616497
0.048000	0.04	12.628083
0.048667	0.04	12.618436
0.049333	0.04	12.595293
0.050000	0.04	12.619075
0.050667	0.04	12.615846
0.051333	0.04	12.618436
0.052000	0.04	12.579898
0.052667	0.04	12.610065
0.053333	0.04	12.617779
0.054000	0.04	12.611996
0.054667	0.04	12.605573
0.055333	0.04	12.592729
0.056000	0.04	12.588235
0.056667	0.04	12.576686
0.057333	0.04	12.589521
0.058000	0.04	12.578599
0.058667	0.04	12.578599
0.059333	0.04	12.555550
0.060000	0.04	12.561306
0.060667	0.04	12.539541
0.061333	0.04	12.513368
0.062000	0.04	12.515917
0.062667	0.04	12.528057
0.063333	0.04	12.528689
0.064000	0.04	12.533801
0.064667	0.04	12.533160
0.065333	0.04	12.530602
0.066000	0.04	12.545304
0.066667	0.04	12.535073
0.067333	0.04	12.564513
0.068000	0.04	12.546584
0.068667	0.04	12.572200
0.069333	0.04	12.565788
0.070000	0.04	12.563857
0.070667	0.04	12.541474
0.071333	0.04	12.541474
0.072000	0.04	12.556831
0.072667	0.04	12.536360
0.073333	0.04	12.540820
0.074000	0.04	12.542742
0.074667	0.04	12.542115
0.075333	0.04	12.552986
0.076000	0.04	12.601711
0.076667	0.04	12.592079
0.077333	0.04	12.560672
0.078000	0.04	12.564513
0.078667	0.04	12.572834
0.079333	0.04	12.581810
0.080000	0.04	12.577977
0.080667	0.04	12.572200
0.081333	0.04	12.573469
0.082000	0.04	12.569004
0.082667	0.04	12.599795
0.083333	0.04	12.600425
0.084000	0.04	12.592079
0.084667	0.04	12.619075
0.085333	0.04	12.622941
0.086000	0.04	12.604929
0.086667	0.04	12.626795
0.087333	0.04	12.653217
0.088000	0.04	12.651939
0.088667	0.04	12.606209
0.089333	0.04	12.589521
0.090000	0.04	12.595936
0.090667	0.04	12.574124
0.091333	0.04	12.587600
0.092000	0.04	12.577977
0.092667	0.04	12.560672
0.093333	0.04	12.598508
0.094000	0.04	12.570915
0.094667	0.04	12.578599
0.095333	0.04	12.565788
0.096000	0.04	12.585022
