File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/225.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	14
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	21:23:17
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.239577
Signal Max.	119.105949
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.528689
0.000667	0.04	12.523565
0.001333	0.04	12.553619
0.002000	0.04	12.547859
0.002667	0.04	12.571558
0.003333	0.04	12.585666
0.004000	0.04	12.571558
0.004667	0.04	12.536360
0.005333	0.04	12.542115
0.006000	0.04	12.563223
0.006667	0.04	12.520391
0.007333	0.04	12.541474
0.008000	0.04	12.523565
0.008667	0.04	12.522301
0.009333	0.04	12.515285
0.010000	0.04	12.506342
0.010667	0.04	12.508265
0.011333	0.04	12.509548
0.012000	0.04	12.489793
0.012667	0.04	12.459900
0.013333	0.04	12.451653
0.014000	0.04	12.428815
0.014667	0.04	12.399707
0.015333	0.04	12.342964
0.016000	0.04	12.344204
0.016667	0.04	12.333522
0.017333	0.04	12.326612
0.018000	0.04	12.332886
0.018667	0.04	12.353024
0.019333	0.04	12.331626
0.020000	0.04	12.329743
0.020667	0.04	12.338548
0.021333	0.04	12.366886
0.022000	0.04	12.382022
0.022667	0.04	12.394018
0.023333	0.04	12.371293
0.024000	0.04	12.382654
0.024667	0.04	12.372556
0.025333	0.04	12.375715
0.026000	0.04	12.351145
0.026667	0.04	12.364367
0.027333	0.04	12.381396
0.028000	0.04	12.361212
0.028667	0.04	12.364367
0.029333	0.04	12.348623
0.030000	0.04	12.353024
0.030667	0.04	12.368150
0.031333	0.04	12.388331
0.032000	0.04	12.373181
0.032667	0.04	12.381396
0.033333	0.04	12.410454
0.034000	0.04	12.412362
0.034667	0.04	12.376354
0.035333	0.04	12.404767
0.036000	0.04	12.408553
0.036667	0.04	12.394650
0.037333	0.04	12.395917
0.038000	0.04	12.391487
0.038667	0.04	12.399707
0.039333	0.04	12.401600
0.040000	0.04	12.400967
0.040667	0.04	12.398455
0.041333	0.04	12.428181
0.042000	0.04	12.433250
0.042667	0.04	12.437682
0.043333	0.04	12.456090
0.044000	0.04	12.474519
0.044667	0.04	12.456090
0.045333	0.04	12.487873
0.046000	0.04	12.475792
0.046667	0.04	12.492975
0.047333	0.04	12.484685
0.048000	0.04	12.484685
0.048667	0.04	12.467529
0.049333	0.04	12.471328
0.050000	0.04	12.457362
0.050667	0.04	12.468158
0.051333	0.04	12.444040
0.052000	0.04	12.408553
0.052667	0.04	12.439593
0.053333	0.04	12.426925
0.054000	0.04	12.421844
0.054667	0.04	12.446561
0.055333	0.04	12.420582
0.056000	0.04	12.446561
0.056667	0.04	12.428181
0.057333	0.04	12.410454
0.058000	0.04	12.380126
0.058667	0.04	12.387073
0.059333	0.04	12.378861
0.060000	0.04	12.382654
0.060667	0.04	12.363098
0.061333	0.04	12.389604
0.062000	0.04	12.373181
0.062667	0.04	12.355547
0.063333	0.04	12.390862
0.064000	0.04	12.392760
0.064667	0.04	12.386440
0.065333	0.04	12.400967
0.066000	0.04	12.406660
0.066667	0.04	12.398455
0.067333	0.04	12.421844
0.068000	0.04	12.377611
0.068667	0.04	12.405400
0.069333	0.04	12.409187
0.070000	0.04	12.430726
0.070667	0.04	12.437054
0.071333	0.04	12.421844
0.072000	0.04	12.402866
0.072667	0.04	12.385816
0.073333	0.04	12.428181
0.074000	0.04	12.398455
0.074667	0.04	12.384538
0.075333	0.04	12.407933
0.076000	0.04	12.382022
0.076667	0.04	12.363729
0.077333	0.04	12.366886
0.078000	0.04	12.385170
0.078667	0.04	12.358701
0.079333	0.04	12.389604
0.080000	0.04	12.359325
0.080667	0.04	12.382654
0.081333	0.04	12.393393
0.082000	0.04	12.385170
0.082667	0.04	12.400348
0.083333	0.04	12.407292
0.084000	0.04	12.389604
0.084667	0.04	12.391487
0.085333	0.04	12.393393
0.086000	0.04	12.385816
0.086667	0.04	12.407933
0.087333	0.04	12.411088
0.088000	0.04	12.412362
0.088667	0.04	12.403500
0.089333	0.04	12.375083
0.090000	0.04	12.407292
0.090667	0.04	12.381396
0.091333	0.04	12.411729
0.092000	0.04	12.378861
0.092667	0.04	12.385170
0.093333	0.04	12.383911
0.094000	0.04	12.366247
0.094667	0.04	12.377611
0.095333	0.04	12.369398
0.096000	0.04	12.384538
0.096667	0.04	12.392760
0.097333	0.04	12.376966
0.098000	0.04	12.385816
0.098667	0.04	12.377611
0.099333	0.04	12.393393
0.100000	0.04	12.406660
0.100667	0.04	12.392760
0.101333	0.04	12.416779
0.102000	0.04	12.415510
0.102667	0.04	12.382022
0.103333	0.04	12.353655
0.104000	0.04	12.354279
0.104667	0.04	12.373827
0.105333	0.04	12.373181
0.106000	0.04	12.361212
0.106667	0.04	12.346725
0.107333	0.04	12.345471
0.108000	0.04	12.326612
0.108667	0.04	12.325359
0.109333	0.04	12.325974
0.110000	0.04	12.339177
0.110667	0.04	12.325359
0.111333	0.04	12.355547
0.112000	0.04	12.345471
0.112667	0.04	12.341697
0.113333	0.04	12.339177
0.114000	0.04	12.378236
0.114667	0.04	12.377611
0.115333	0.04	12.360587
0.116000	0.04	12.359950
0.116667	0.04	12.381396
0.117333	0.04	12.375715
0.118000	0.04	12.383293
0.118667	0.04	12.337916
0.119333	0.04	12.367511
0.120000	0.04	12.361212
0.120667	0.04	12.367511
0.121333	0.04	12.385170
0.122000	0.04	12.371931
0.122667	0.04	12.366886
0.123333	0.04	12.419955
0.124000	0.04	12.395277
0.124667	0.04	12.437054
0.125333	0.04	12.409187
0.126000	0.04	12.434527
0.126667	0.04	12.454811
0.127333	0.04	12.464983
0.128000	0.04	12.469431
0.128667	0.04	12.479609
0.129333	0.04	12.470698
0.130000	0.04	12.489793
0.130667	0.04	12.453553
0.131333	0.04	12.483424
0.132000	0.04	12.466900
0.132667	0.04	12.447190
0.133333	0.04	12.447840
0.134000	0.04	12.449104
0.134667	0.04	12.439593
0.135333	0.04	12.468158
0.136000	0.04	12.452904
0.136667	0.04	12.459900
0.137333	0.04	12.475156
0.138000	0.04	12.465619
0.138667	0.04	12.430079
0.139333	0.04	12.433880
0.140000	0.04	12.419321
0.140667	0.04	12.426925
0.141333	0.04	12.427552
0.142000	0.04	12.406660
0.142667	0.04	12.400967
0.143333	0.04	12.383293
0.144000	0.04	12.394650
0.144667	0.04	12.409187
0.145333	0.04	12.399707
0.146000	0.04	12.418687
0.146667	0.04	12.438965
0.147333	0.04	12.423113
0.148000	0.04	12.459900
0.148667	0.04	12.441492
0.149333	0.04	12.457991
0.150000	0.04	12.449104
0.150667	0.04	12.444662
0.151333	0.04	12.457362
0.152000	0.04	12.462430
0.152667	0.04	12.481512
0.153333	0.04	12.491055
