File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/408.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	44
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	08:02:13
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.738018
Signal Max.	128.669357
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.966108
0.000667	0.04	12.956851
0.001333	0.04	12.955528
0.002000	0.04	12.957520
0.002667	0.04	12.946280
0.003333	0.04	12.948255
0.004000	0.04	12.959497
0.004667	0.04	12.943648
0.005333	0.04	12.964778
0.006000	0.04	12.946280
0.006667	0.04	12.936382
0.007333	0.04	12.948255
0.008000	0.04	12.988614
0.008667	0.04	12.919895
0.009333	0.04	12.939685
0.010000	0.04	12.947600
0.010667	0.04	12.934401
0.011333	0.04	12.927805
0.012000	0.04	12.933747
0.012667	0.04	12.896856
0.013333	0.04	12.845007
0.014000	0.04	12.820787
0.014667	0.04	12.827975
0.015333	0.04	12.795973
0.016000	0.04	12.787497
0.016667	0.04	12.799892
0.017333	0.04	12.839762
0.018000	0.04	12.835175
0.018667	0.04	12.846313
0.019333	0.04	12.837147
0.020000	0.04	12.852866
0.020667	0.04	12.888958
0.021333	0.04	12.895539
0.022000	0.04	12.877132
0.022667	0.04	12.904740
0.023333	0.04	12.933747
0.024000	0.04	12.916604
0.024667	0.04	12.971399
0.025333	0.04	12.952890
0.026000	0.04	12.964124
0.026667	0.04	12.948923
0.027333	0.04	13.007181
0.028000	0.04	12.964778
0.028667	0.04	12.989277
0.029333	0.04	12.950245
0.030000	0.04	12.959497
0.030667	0.04	12.945632
0.031333	0.04	12.938364
0.032000	0.04	12.929779
0.032667	0.04	12.917257
0.033333	0.04	12.894881
0.034000	0.04	12.928466
0.034667	0.04	12.895539
0.035333	0.04	12.919236
0.036000	0.04	12.901467
0.036667	0.04	12.914626
0.037333	0.04	12.902119
0.038000	0.04	12.929779
0.038667	0.04	12.929126
0.039333	0.04	12.888958
0.040000	0.04	12.882386
0.040667	0.04	12.914626
0.041333	0.04	12.910670
0.042000	0.04	12.885675
0.042667	0.04	12.892256
0.043333	0.04	12.875833
0.044000	0.04	12.888301
0.044667	0.04	12.888301
0.045333	0.04	12.879770
0.046000	0.04	12.888301
0.046667	0.04	12.886984
0.047333	0.04	12.876476
0.048000	0.04	12.869917
0.048667	0.04	12.881743
0.049333	0.04	12.917257
0.050000	0.04	12.914626
0.050667	0.04	12.906724
0.051333	0.04	12.908042
0.052000	0.04	12.892906
0.052667	0.04	12.913301
0.053333	0.04	12.881085
0.054000	0.04	12.898811
0.054667	0.04	12.916604
0.055333	0.04	12.906079
0.056000	0.04	12.904101
0.056667	0.04	12.865989
0.057333	0.04	12.864011
0.058000	0.04	12.861384
0.058667	0.04	12.906079
0.059333	0.04	12.885017
0.060000	0.04	12.898811
0.060667	0.04	12.888301
0.061333	0.04	12.906079
0.062000	0.04	12.903437
0.062667	0.04	12.933747
0.063333	0.04	12.913975
0.064000	0.04	12.964778
0.064667	0.04	12.956851
0.065333	0.04	12.946280
0.066000	0.04	12.950245
0.066667	0.04	12.964778
0.067333	0.04	12.965440
0.068000	0.04	12.942981
0.068667	0.04	12.926486
0.069333	0.04	12.915278
0.070000	0.04	12.921866
0.070667	0.04	12.872553
0.071333	0.04	12.908708
0.072000	0.04	12.899491
0.072667	0.04	12.878454
0.073333	0.04	12.898811
0.074000	0.04	12.902771
0.074667	0.04	12.919236
0.075333	0.04	12.913301
0.076000	0.04	12.923186
0.076667	0.04	12.911337
0.077333	0.04	12.886333
0.078000	0.04	12.902771
0.078667	0.04	12.871881
0.079333	0.04	12.875167
0.080000	0.04	12.879770
0.080667	0.04	12.841074
0.081333	0.04	12.871881
0.082000	0.04	12.839762
0.082667	0.04	12.850242
0.083333	0.04	12.865332
0.084000	0.04	12.874511
