File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/583.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	47
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	09:06:05
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.719199
Signal Max.	129.910461
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.904101
0.000667	0.04	12.912663
0.001333	0.04	12.925174
0.002000	0.04	12.906724
0.002667	0.04	12.913975
0.003333	0.04	12.943648
0.004000	0.04	12.919895
0.004667	0.04	12.927146
0.005333	0.04	12.944303
0.006000	0.04	12.980666
0.006667	0.04	12.999221
0.007333	0.04	12.974704
0.008000	0.04	12.974704
0.008667	0.04	12.964124
0.009333	0.04	12.979997
0.010000	0.04	12.937042
0.010667	0.04	12.948923
0.011333	0.04	12.953544
0.012000	0.04	12.964124
0.012667	0.04	12.908042
0.013333	0.04	12.872553
0.014000	0.04	12.852217
0.014667	0.04	12.834526
0.015333	0.04	12.799232
0.016000	0.04	12.814243
0.016667	0.04	12.822096
0.017333	0.04	12.824715
0.018000	0.04	12.871238
0.018667	0.04	12.861384
0.019333	0.04	12.873203
0.020000	0.04	12.925174
0.020667	0.04	12.932426
0.021333	0.04	12.936382
0.022000	0.04	12.946953
0.022667	0.04	12.920562
0.023333	0.04	12.970737
0.024000	0.04	12.971399
0.024667	0.04	13.017804
0.025333	0.04	12.987288
0.026000	0.04	13.006517
0.026667	0.04	13.020448
0.027333	0.04	13.050368
0.028000	0.04	13.037056
0.028667	0.04	13.037056
0.029333	0.04	13.028435
0.030000	0.04	13.050368
0.030667	0.04	13.011816
0.031333	0.04	13.049709
0.032000	0.04	13.024452
0.032667	0.04	13.065695
0.033333	0.04	13.046392
0.034000	0.04	13.035740
0.034667	0.04	13.025766
0.035333	0.04	13.015145
0.036000	0.04	13.013808
0.036667	0.04	12.979997
0.037333	0.04	12.985954
0.038000	0.04	12.970075
0.038667	0.04	12.978678
0.039333	0.04	12.984636
0.040000	0.04	12.973379
0.040667	0.04	12.977346
0.041333	0.04	12.946953
0.042000	0.04	12.923186
0.042667	0.04	12.927805
0.043333	0.04	12.929779
0.044000	0.04	12.923186
0.044667	0.04	12.905405
0.045333	0.04	12.900801
0.046000	0.04	12.878454
0.046667	0.04	12.892256
0.047333	0.04	12.886984
0.048000	0.04	12.896856
0.048667	0.04	12.877132
0.049333	0.04	12.875833
0.050000	0.04	12.869260
0.050667	0.04	12.855476
0.051333	0.04	12.876476
0.052000	0.04	12.912663
0.052667	0.04	12.885017
0.053333	0.04	12.894223
0.054000	0.04	12.888958
0.054667	0.04	12.885017
0.055333	0.04	12.888301
0.056000	0.04	12.877798
0.056667	0.04	12.872553
0.057333	0.04	12.886984
0.058000	0.04	12.841722
0.058667	0.04	12.871238
0.059333	0.04	12.879106
0.060000	0.04	12.906079
0.060667	0.04	12.886333
0.061333	0.04	12.916604
0.062000	0.04	12.890281
0.062667	0.04	12.898811
0.063333	0.04	12.889623
0.064000	0.04	12.890281
0.064667	0.04	12.871881
0.065333	0.04	12.888958
0.066000	0.04	12.909359
0.066667	0.04	12.902771
0.067333	0.04	12.906079
0.068000	0.04	12.919236
0.068667	0.04	12.897522
0.069333	0.04	12.899491
0.070000	0.04	12.917257
0.070667	0.04	12.913975
0.071333	0.04	12.910670
0.072000	0.04	12.919236
0.072667	0.04	12.896856
0.073333	0.04	12.910670
0.074000	0.04	12.934401
0.074667	0.04	12.944303
0.075333	0.04	12.910670
0.076000	0.04	12.942981
0.076667	0.04	12.953544
0.077333	0.04	12.911990
0.078000	0.04	12.918575
