File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/101-200-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/977.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	1
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	04:16:19
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.761423
Signal Max.	139.009491
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.976704
0.000667	0.04	13.000549
0.001333	0.04	12.989277
0.002000	0.04	12.992587
0.002667	0.04	13.026440
0.003333	0.04	13.030423
0.004000	0.04	13.049050
0.004667	0.04	13.035068
0.005333	0.04	13.084372
0.006000	0.04	13.058372
0.006667	0.04	13.067029
0.007333	0.04	13.047710
0.008000	0.04	13.031081
0.008667	0.04	13.017138
0.009333	0.04	13.020448
0.010000	0.04	13.032419
0.010667	0.04	13.035740
0.011333	0.04	12.985299
0.012000	0.04	12.994576
0.012667	0.04	12.979997
0.013333	0.04	12.931767
0.014000	0.04	12.896206
0.014667	0.04	12.852217
0.015333	0.04	12.820787
0.016000	0.04	12.846960
0.016667	0.04	12.820132
0.017333	0.04	12.849578
0.018000	0.04	12.873867
0.018667	0.04	12.885017
0.019333	0.04	12.888301
0.020000	0.04	12.906724
0.020667	0.04	12.947600
0.021333	0.04	12.931767
0.022000	0.04	12.978015
0.022667	0.04	12.984636
0.023333	0.04	13.027762
0.024000	0.04	13.018468
0.024667	0.04	13.055040
0.025333	0.04	13.017804
0.026000	0.04	13.044387
0.026667	0.04	13.040400
0.027333	0.04	13.015145
0.028000	0.04	13.000549
0.028667	0.04	13.015145
0.029333	0.04	12.994576
