File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/802.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	80
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	20:49:00
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.602362
Signal Max.	141.503860
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.838458
0.000667	0.04	12.844352
0.001333	0.04	12.817522
0.002000	0.04	12.797926
0.002667	0.04	12.820132
0.003333	0.04	12.807723
0.004000	0.04	12.841722
0.004667	0.04	12.846313
0.005333	0.04	12.819477
0.006000	0.04	12.833208
0.006667	0.04	12.855476
0.007333	0.04	12.833208
0.008000	0.04	12.827320
0.008667	0.04	12.831250
0.009333	0.04	12.823406
0.010000	0.04	12.815559
0.010667	0.04	12.804447
0.011333	0.04	12.793360
0.012000	0.04	12.765984
0.012667	0.04	12.738674
0.013333	0.04	12.717908
0.014000	0.04	12.724388
0.014667	0.04	12.699760
0.015333	0.04	12.736724
0.016000	0.04	12.728937
0.016667	0.04	12.779672
0.017333	0.04	12.796618
0.018000	0.04	12.814905
0.018667	0.04	12.824715
0.019333	0.04	12.901467
0.020000	0.04	12.900801
0.020667	0.04	12.942321
0.021333	0.04	12.943648
0.022000	0.04	12.981985
0.022667	0.04	12.979341
0.023333	0.04	12.973379
0.024000	0.04	12.995903
0.024667	0.04	12.950245
0.025333	0.04	12.974041
0.026000	0.04	12.955528
0.026667	0.04	12.932426
0.027333	0.04	12.937702
0.028000	0.04	12.929126
0.028667	0.04	12.894881
0.029333	0.04	12.915278
0.030000	0.04	12.898811
0.030667	0.04	12.913975
0.031333	0.04	12.922527
0.032000	0.04	12.922527
0.032667	0.04	12.905405
0.033333	0.04	12.901467
0.034000	0.04	12.881085
0.034667	0.04	12.864668
0.035333	0.04	12.848280
0.036000	0.04	12.875167
0.036667	0.04	12.850904
0.037333	0.04	12.839762
0.038000	0.04	12.815559
0.038667	0.04	12.855476
0.039333	0.04	12.837795
0.040000	0.04	12.837795
0.040667	0.04	12.854834
0.041333	0.04	12.837147
0.042000	0.04	12.829277
0.042667	0.04	12.816868
0.043333	0.04	12.810987
0.044000	0.04	12.818169
0.044667	0.04	12.792046
0.045333	0.04	12.787497
0.046000	0.04	12.806401
0.046667	0.04	12.822096
0.047333	0.04	12.780970
0.048000	0.04	12.814905
0.048667	0.04	12.806401
0.049333	0.04	12.830602
0.050000	0.04	12.830602
0.050667	0.04	12.832561
0.051333	0.04	12.850904
0.052000	0.04	12.854834
0.052667	0.04	12.848280
0.053333	0.04	12.877132
0.054000	0.04	12.837795
0.054667	0.04	12.866639
0.055333	0.04	12.829947
0.056000	0.04	12.825362
0.056667	0.04	12.862048
0.057333	0.04	12.847617
0.058000	0.04	12.841074
0.058667	0.04	12.857447
0.059333	0.04	12.854184
0.060000	0.04	12.872553
0.060667	0.04	12.864668
0.061333	0.04	12.859415
0.062000	0.04	12.862698
0.062667	0.04	12.852866
0.063333	0.04	12.855476
0.064000	0.04	12.837147
0.064667	0.04	12.837795
0.065333	0.04	12.831250
0.066000	0.04	12.831250
0.066667	0.04	12.860729
0.067333	0.04	12.858759
0.068000	0.04	12.864668
0.068667	0.04	12.852217
0.069333	0.04	12.839107
0.070000	0.04	12.846960
0.070667	0.04	12.795320
0.071333	0.04	12.830602
0.072000	0.04	12.800525
0.072667	0.04	12.805107
0.073333	0.04	12.790740
0.074000	0.04	12.822096
0.074667	0.04	12.841722
0.075333	0.04	12.827320
0.076000	0.04	12.805107
0.076667	0.04	12.804447
0.077333	0.04	12.795320
0.078000	0.04	12.831250
0.078667	0.04	12.803802
0.079333	0.04	12.809671
0.080000	0.04	12.820132
0.080667	0.04	12.827320
0.081333	0.04	12.825362
0.082000	0.04	12.838458
0.082667	0.04	12.838458
0.083333	0.04	12.811633
0.084000	0.04	12.852866
0.084667	0.04	12.841074
0.085333	0.04	12.860078
0.086000	0.04	12.838458
0.086667	0.04	12.819477
0.087333	0.04	12.820787
0.088000	0.04	12.798572
0.088667	0.04	12.816214
0.089333	0.04	12.787497
0.090000	0.04	12.792700
0.090667	0.04	12.829947
0.091333	0.04	12.831250
0.092000	0.04	12.809671
0.092667	0.04	12.858102
0.093333	0.04	12.860729
0.094000	0.04	12.859415
0.094667	0.04	12.857447
0.095333	0.04	12.842391
0.096000	0.04	12.859415
0.096667	0.04	12.866639
0.097333	0.04	12.856140
0.098000	0.04	12.837147
0.098667	0.04	12.860729
0.099333	0.04	12.864668
0.100000	0.04	12.882386
0.100667	0.04	12.903437
0.101333	0.04	12.867296
0.102000	0.04	12.880427
0.102667	0.04	12.867953
0.103333	0.04	12.849578
0.104000	0.04	12.886984
0.104667	0.04	12.857447
0.105333	0.04	12.876476
0.106000	0.04	12.849578
0.106667	0.04	12.838458
0.107333	0.04	12.833863
0.108000	0.04	12.837795
0.108667	0.04	12.860729
0.109333	0.04	12.809671
0.110000	0.04	12.814905
0.110667	0.04	12.807063
0.111333	0.04	12.803802
0.112000	0.04	12.776410
0.112667	0.04	12.789434
0.113333	0.04	12.805107
0.114000	0.04	12.802493
0.114667	0.04	12.825362
0.115333	0.04	12.836486
0.116000	0.04	12.824053
0.116667	0.04	12.824715
0.117333	0.04	12.828645
0.118000	0.04	12.829947
0.118667	0.04	12.826673
0.119333	0.04	12.826673
0.120000	0.04	12.852866
0.120667	0.04	12.820787
0.121333	0.04	12.824715
0.122000	0.04	12.849578
0.122667	0.04	12.862698
0.123333	0.04	12.862698
0.124000	0.04	12.911337
0.124667	0.04	12.882386
0.125333	0.04	12.923186
0.126000	0.04	12.931113
0.126667	0.04	12.917257
0.127333	0.04	12.947600
0.128000	0.04	12.933087
0.128667	0.04	12.956851
0.129333	0.04	12.933747
0.130000	0.04	12.938364
0.130667	0.04	12.956182
0.131333	0.04	12.941006
0.132000	0.04	12.930439
0.132667	0.04	12.951574
0.133333	0.04	12.922527
0.134000	0.04	12.900149
0.134667	0.04	12.900801
0.135333	0.04	12.898174
0.136000	0.04	12.890281
0.136667	0.04	12.895539
0.137333	0.04	12.848280
0.138000	0.04	12.832561
0.138667	0.04	12.819477
0.139333	0.04	12.839107
0.140000	0.04	12.819477
0.140667	0.04	12.828645
0.141333	0.04	12.839107
0.142000	0.04	12.856140
0.142667	0.04	12.843697
0.143333	0.04	12.843697
0.144000	0.04	12.840418
0.144667	0.04	12.871881
0.145333	0.04	12.858759
0.146000	0.04	12.846313
0.146667	0.04	12.846313
0.147333	0.04	12.858759
