File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/101-200-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/796.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	10
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	07:28:03
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.462430
Signal Max.	15.736443
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	13.294311
0.000667	0.04	13.284803
0.001333	0.04	13.292281
0.002000	0.04	13.291581
0.002667	0.04	13.298376
0.003333	0.04	13.300412
0.004000	0.04	13.307878
0.004667	0.04	13.322139
0.005333	0.04	13.318058
0.006000	0.04	13.373909
0.006667	0.04	13.376634
0.007333	0.04	13.364353
0.008000	0.04	13.360950
0.008667	0.04	13.378007
0.009333	0.04	13.402604
0.010000	0.04	13.337111
0.010667	0.04	13.352766
0.011333	0.04	13.309236
0.012000	0.04	13.288875
0.012667	0.04	13.248927
0.013333	0.04	13.230691
0.014000	0.04	13.190932
0.014667	0.04	13.160684
0.015333	0.04	13.127830
0.016000	0.04	13.132515
0.016667	0.04	13.167397
0.017333	0.04	13.211130
0.018000	0.04	13.205742
0.018667	0.04	13.185546
0.019333	0.04	13.212480
0.020000	0.04	13.217883
0.020667	0.04	13.263140
0.021333	0.04	13.256370
0.022000	0.04	13.297018
0.022667	0.04	13.308558
0.023333	0.04	13.340501
0.024000	0.04	13.353456
0.024667	0.04	13.357539
0.025333	0.04	13.368448
0.026000	0.04	13.354812
0.026667	0.04	13.391651
0.027333	0.04	13.350048
0.028000	0.04	13.318058
0.028667	0.04	13.346640
0.029333	0.04	13.339819
0.030000	0.04	13.305825
0.030667	0.04	13.301764
0.031333	0.04	13.307878
0.032000	0.04	13.311955
0.032667	0.04	13.296347
0.033333	0.04	13.321459
0.034000	0.04	13.331657
0.034667	0.04	13.326221
0.035333	0.04	13.325532
0.036000	0.04	13.303794
0.036667	0.04	13.324172
0.037333	0.04	13.322139
0.038000	0.04	13.277352
0.038667	0.04	13.303794
0.039333	0.04	13.280065
0.040000	0.04	13.280065
0.040667	0.04	13.253670
0.041333	0.04	13.242179
0.042000	0.04	13.209106
0.042667	0.04	13.219893
0.043333	0.04	13.192279
0.044000	0.04	13.188920
0.044667	0.04	13.182180
0.045333	0.04	13.189585
0.046000	0.04	13.188920
0.046667	0.04	13.180842
0.047333	0.04	13.218553
0.048000	0.04	13.204388
0.048667	0.04	13.220576
0.049333	0.04	13.191607
0.050000	0.04	13.234736
0.050667	0.04	13.239483
0.051333	0.04	13.242179
0.052000	0.04	13.252316
0.052667	0.04	13.267888
0.053333	0.04	13.249618
0.054000	0.04	13.251640
0.054667	0.04	13.273971
0.055333	0.04	13.260424
0.056000	0.04	13.274649
0.056667	0.04	13.279386
0.057333	0.04	13.289546
0.058000	0.04	13.281414
0.058667	0.04	13.281414
0.059333	0.04	13.280065
0.060000	0.04	13.290924
0.060667	0.04	13.277352
0.061333	0.04	13.271259
0.062000	0.04	13.261108
0.062667	0.04	13.265171
0.063333	0.04	13.255016
0.064000	0.04	13.265834
0.064667	0.04	13.237453
0.065333	0.04	13.262455
0.066000	0.04	13.248927
0.066667	0.04	13.263140
0.067333	0.04	13.265834
0.068000	0.04	13.255693
0.068667	0.04	13.237453
0.069333	0.04	13.261108
0.070000	0.04	13.254339
0.070667	0.04	13.234736
0.071333	0.04	13.234069
0.072000	0.04	13.213154
0.072667	0.04	13.236764
0.073333	0.04	13.248264
0.074000	0.04	13.242847
0.074667	0.04	13.232041
0.075333	0.04	13.240151
0.076000	0.04	13.241503
0.076667	0.04	13.249618
0.077333	0.04	13.234069
0.078000	0.04	13.219234
0.078667	0.04	13.201031
0.079333	0.04	13.190932
0.080000	0.04	13.167397
0.080667	0.04	13.172096
0.081333	0.04	13.175451
0.082000	0.04	13.139892
0.082667	0.04	13.157324
0.083333	0.04	13.126503
0.084000	0.04	13.118450
0.084667	0.04	13.109745
0.085333	0.04	13.101729
0.086000	0.04	13.079696
0.086667	0.04	13.078368
0.087333	0.04	13.058372
0.088000	0.04	13.072367
0.088667	0.04	13.053699
0.089333	0.04	13.044387
0.090000	0.04	13.046392
0.090667	0.04	13.083696
0.091333	0.04	13.067688
0.092000	0.04	13.105076
0.092667	0.04	13.103067
0.093333	0.04	13.079028
0.094000	0.04	13.069690
0.094667	0.04	13.063033
0.095333	0.04	13.078368
0.096000	0.04	13.106414
0.096667	0.04	13.075029
0.097333	0.04	13.083035
0.098000	0.04	13.090379
0.098667	0.04	13.105738
0.099333	0.04	13.124477
0.100000	0.04	13.144588
0.100667	0.04	13.163372
0.101333	0.04	13.168741
0.102000	0.04	13.151958
0.102667	0.04	13.143247
0.103333	0.04	13.163372
0.104000	0.04	13.159332
0.104667	0.04	13.145909
0.105333	0.04	13.200349
0.106000	0.04	13.158667
0.106667	0.04	13.168061
0.107333	0.04	13.165380
0.108000	0.04	13.174121
0.108667	0.04	13.176811
0.109333	0.04	13.155309
0.110000	0.04	13.158667
0.110667	0.04	13.129833
0.111333	0.04	13.169415
0.112000	0.04	13.160011
0.112667	0.04	13.157324
0.113333	0.04	13.149944
0.114000	0.04	13.153966
0.114667	0.04	13.131173
0.115333	0.04	13.139214
0.116000	0.04	13.146594
0.116667	0.04	13.161355
0.117333	0.04	13.145909
0.118000	0.04	13.164043
0.118667	0.04	13.148608
0.119333	0.04	13.149280
0.120000	0.04	13.160011
0.120667	0.04	13.162699
0.121333	0.04	13.172096
0.122000	0.04	13.176131
0.122667	0.04	13.171423
0.123333	0.04	13.198335
0.124000	0.04	13.187558
0.124667	0.04	13.187558
0.125333	0.04	13.185546
0.126000	0.04	13.185546
0.126667	0.04	13.199009
0.127333	0.04	13.198335
0.128000	0.04	13.198335
0.128667	0.04	13.206409
0.129333	0.04	13.222601
0.130000	0.04	13.216535
0.130667	0.04	13.192279
0.131333	0.04	13.185546
0.132000	0.04	13.189585
0.132667	0.04	13.172776
0.133333	0.04	13.152630
0.134000	0.04	13.143909
0.134667	0.04	13.150622
0.135333	0.04	13.114431
0.136000	0.04	13.121799
0.136667	0.04	13.106414
0.137333	0.04	13.106414
0.138000	0.04	13.081032
0.138667	0.04	13.072367
0.139333	0.04	13.079028
0.140000	0.04	13.076365
0.140667	0.04	13.089709
0.141333	0.04	13.103067
0.142000	0.04	13.094388
0.142667	0.04	13.085039
0.143333	0.04	13.092382
0.144000	0.04	13.067688
0.144667	0.04	13.091708
0.145333	0.04	13.083696
0.146000	0.04	13.097717
0.146667	0.04	13.086376
0.147333	0.04	13.102406
0.148000	0.04	13.093044
0.148667	0.04	13.100399
0.149333	0.04	13.099055
0.150000	0.04	13.095711
0.150667	0.04	13.104405
0.151333	0.04	13.116441
0.152000	0.04	13.097055
0.152667	0.04	13.103737
0.153333	0.04	13.131844
0.154000	0.04	13.125811
0.154667	0.04	13.121799
0.155333	0.04	13.132515
0.156000	0.04	13.127158
0.156667	0.04	13.105076
0.157333	0.04	13.106414
0.158000	0.04	13.137201
0.158667	0.04	13.133847
0.159333	0.04	13.152630
0.160000	0.04	13.176131
0.160667	0.04	13.184873
0.161333	0.04	13.188240
0.162000	0.04	13.209106
0.162667	0.04	13.217883
0.163333	0.04	13.210455
0.164000	0.04	13.209789
0.164667	0.04	13.150622
0.165333	0.04	13.139892
0.166000	0.04	13.126503
0.166667	0.04	13.112430
0.167333	0.04	13.114431
0.168000	0.04	13.089033
0.168667	0.04	13.090379
0.169333	0.04	13.050368
0.170000	0.04	13.067029
0.170667	0.04	13.076365
0.171333	0.04	13.095711
0.172000	0.04	13.111768
0.172667	0.04	13.101068
0.173333	0.04	13.125811
0.174000	0.04	13.135189
0.174667	0.04	13.113092
0.175333	0.04	13.109083
0.176000	0.04	13.130510
0.176667	0.04	13.149944
0.177333	0.04	13.199682
0.178000	0.04	13.194300
0.178667	0.04	13.186219
0.179333	0.04	13.205742
0.180000	0.04	13.181515
0.180667	0.04	13.188920
0.181333	0.04	13.143909
0.182000	0.04	13.166052
0.182667	0.04	13.168741
0.183333	0.04	13.172776
0.184000	0.04	13.166723
0.184667	0.04	13.175451
0.185333	0.04	13.171423
0.186000	0.04	13.164043
0.186667	0.04	13.180168
0.187333	0.04	13.156652
0.188000	0.04	13.199009
0.188667	0.04	13.208440
0.189333	0.04	13.200349
0.190000	0.04	13.199009
0.190667	0.04	13.211804
0.191333	0.04	13.238130
0.192000	0.04	13.215845
0.192667	0.04	13.229347
0.193333	0.04	13.241503
0.194000	0.04	13.240151
0.194667	0.04	13.239483
0.195333	0.04	13.252986
0.196000	0.04	13.269905
0.196667	0.04	13.230015
0.197333	0.04	13.255016
0.198000	0.04	13.242179
0.198667	0.04	13.247581
0.199333	0.04	13.226645
0.200000	0.04	13.223276
0.200667	0.04	13.205742
0.201333	0.04	13.250964
0.202000	0.04	13.219893
0.202667	0.04	13.243531
0.203333	0.04	13.215845
0.204000	0.04	13.213828
0.204667	0.04	13.209106
0.205333	0.04	13.197661
0.206000	0.04	13.216535
0.206667	0.04	13.211804
0.207333	0.04	13.202372
0.208000	0.04	13.193626
0.208667	0.04	13.210455
0.209333	0.04	13.205742
0.210000	0.04	13.184873
0.210667	0.04	13.198335
0.211333	0.04	13.170086
0.212000	0.04	13.196995
0.212667	0.04	13.161355
0.213333	0.04	13.186893
0.214000	0.04	13.198335
0.214667	0.04	13.211804
0.215333	0.04	13.184199
0.216000	0.04	13.182180
0.216667	0.04	13.190932
0.217333	0.04	13.192279
0.218000	0.04	13.190251
0.218667	0.04	13.174801
0.219333	0.04	13.170086
0.220000	0.04	13.149944
0.220667	0.04	13.182867
0.221333	0.04	13.147265
0.222000	0.04	13.121799
0.222667	0.04	13.160684
0.223333	0.04	13.125149
0.224000	0.04	13.134534
0.224667	0.04	13.118450
0.225333	0.04	13.153301
0.226000	0.04	13.147265
0.226667	0.04	13.145909
0.227333	0.04	13.136539
0.228000	0.04	13.137873
0.228667	0.04	13.150622
0.229333	0.04	13.145909
0.230000	0.04	13.168061
0.230667	0.04	13.174801
0.231333	0.04	13.185546
0.232000	0.04	13.179496
0.232667	0.04	13.160011
0.233333	0.04	13.169415
0.234000	0.04	13.151287
0.234667	0.04	13.140555
