File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/693.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	93
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	01:25:52
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.631300
Signal Max.	137.374481
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.918575
0.000667	0.04	12.908708
0.001333	0.04	12.922527
0.002000	0.04	12.921866
0.002667	0.04	12.909359
0.003333	0.04	12.929126
0.004000	0.04	12.922527
0.004667	0.04	12.921228
0.005333	0.04	12.925825
0.006000	0.04	12.894881
0.006667	0.04	12.898811
0.007333	0.04	12.924507
0.008000	0.04	12.885675
0.008667	0.04	12.930439
0.009333	0.04	12.917924
0.010000	0.04	12.936382
0.010667	0.04	12.961482
0.011333	0.04	12.972060
0.012000	0.04	12.987945
0.012667	0.04	12.975367
0.013333	0.04	12.991260
0.014000	0.04	12.950245
0.014667	0.04	12.905405
0.015333	0.04	12.881743
0.016000	0.04	12.875167
0.016667	0.04	12.894881
0.017333	0.04	12.906724
0.018000	0.04	12.908042
0.018667	0.04	12.940346
0.019333	0.04	12.921228
0.020000	0.04	12.948923
0.020667	0.04	12.929126
0.021333	0.04	12.948255
0.022000	0.04	12.931767
0.022667	0.04	12.944963
0.023333	0.04	12.972723
0.024000	0.04	12.979341
0.024667	0.04	12.982655
0.025333	0.04	12.963461
0.026000	0.04	12.964778
0.026667	0.04	12.969412
0.027333	0.04	12.919236
0.028000	0.04	12.938364
0.028667	0.04	12.941006
0.029333	0.04	12.888958
0.030000	0.04	12.942981
0.030667	0.04	12.919236
0.031333	0.04	12.943648
0.032000	0.04	12.926486
0.032667	0.04	12.929126
0.033333	0.04	12.901467
0.034000	0.04	12.915278
0.034667	0.04	12.860078
0.035333	0.04	12.866639
0.036000	0.04	12.879106
0.036667	0.04	12.860078
0.037333	0.04	12.890933
0.038000	0.04	12.892256
0.038667	0.04	12.931113
0.039333	0.04	12.919895
0.040000	0.04	12.929779
0.040667	0.04	12.951574
0.041333	0.04	12.967419
0.042000	0.04	12.938364
0.042667	0.04	12.991924
0.043333	0.04	12.946280
0.044000	0.04	12.958168
0.044667	0.04	12.961482
0.045333	0.04	12.956851
0.046000	0.04	12.948923
0.046667	0.04	12.955528
0.047333	0.04	12.937702
0.048000	0.04	12.902771
0.048667	0.04	12.878454
0.049333	0.04	12.890933
0.050000	0.04	12.877798
0.050667	0.04	12.865332
0.051333	0.04	12.904101
0.052000	0.04	12.875167
0.052667	0.04	12.858102
0.053333	0.04	12.844352
0.054000	0.04	12.845650
0.054667	0.04	12.831250
0.055333	0.04	12.797926
0.056000	0.04	12.809017
0.056667	0.04	12.811633
0.057333	0.04	12.814243
0.058000	0.04	12.809671
0.058667	0.04	12.827975
0.059333	0.04	12.820132
0.060000	0.04	12.809017
0.060667	0.04	12.814905
0.061333	0.04	12.816868
0.062000	0.04	12.814905
0.062667	0.04	12.824053
0.063333	0.04	12.826018
0.064000	0.04	12.852866
0.064667	0.04	12.854184
0.065333	0.04	12.854184
0.066000	0.04	12.864668
0.066667	0.04	12.835823
0.067333	0.04	12.824715
0.068000	0.04	12.804447
0.068667	0.04	12.795320
0.069333	0.04	12.772496
0.070000	0.04	12.758180
0.070667	0.04	12.763371
0.071333	0.04	12.773149
0.072000	0.04	12.738018
0.072667	0.04	12.760778
0.073333	0.04	12.788129
0.074000	0.04	12.769889
0.074667	0.04	12.785531
0.075333	0.04	12.815559
0.076000	0.04	12.801187
0.076667	0.04	12.820787
0.077333	0.04	12.824053
0.078000	0.04	12.809671
0.078667	0.04	12.808371
0.079333	0.04	12.821434
0.080000	0.04	12.811633
0.080667	0.04	12.818823
0.081333	0.04	12.813603
0.082000	0.04	12.814243
0.082667	0.04	12.801833
0.083333	0.04	12.843697
0.084000	0.04	12.827320
0.084667	0.04	12.842391
0.085333	0.04	12.816868
0.086000	0.04	12.818823
0.086667	0.04	12.828645
0.087333	0.04	12.833208
0.088000	0.04	12.838458
0.088667	0.04	12.847617
0.089333	0.04	12.854834
0.090000	0.04	12.893572
0.090667	0.04	12.851553
0.091333	0.04	12.898811
0.092000	0.04	12.917924
0.092667	0.04	12.914626
0.093333	0.04	12.933087
