File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/349.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	88
Position	4
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	23:39:23
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-8.627337
Signal Max.	294.706421
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.003280
0.001667	0.1	-0.003318
0.003333	0.1	-0.003433
0.005000	0.1	-0.003240
0.006667	0.1	-0.002932
0.008333	0.1	-0.003433
0.010000	0.1	-0.003433
0.011667	0.1	-0.003433
0.013333	0.1	-0.003433
0.015000	0.1	-0.003433
0.016667	0.1	-0.003433
0.018333	0.1	-0.003433
0.020000	0.1	-0.003433
0.021667	0.1	-0.003433
0.023333	0.1	-0.003433
0.025000	0.1	-0.003433
0.026667	0.1	-0.003433
0.028333	0.1	-0.003433
0.030000	0.1	-0.003433
0.031667	0.1	-0.003433
0.033333	0.1	-0.003433
0.035000	0.1	-0.003433
0.036667	0.1	-0.003433
0.038333	0.1	-0.003433
0.040000	0.1	-0.003433
0.041667	0.1	-0.003433
0.043333	0.1	-0.003433
0.045000	0.1	-0.003433
0.046667	0.1	-0.003433
0.048333	0.1	-0.003433
0.050000	0.1	-0.003433
0.051667	0.1	-0.003433
0.053333	0.1	-0.003433
0.055000	0.1	-0.003433
0.056667	0.1	-0.003433
0.058333	0.1	-0.003433
0.060000	0.1	-0.003433
0.061667	0.1	-0.003433
0.063333	0.1	-0.003433
0.065000	0.1	-0.003433
0.066667	0.1	-0.003433
0.068333	0.1	-0.003433
0.070000	0.1	-0.003433
0.071667	0.1	-0.003433
0.073333	0.1	-0.003433
0.075000	0.1	-0.003433
0.076667	0.1	-0.003433
0.078333	0.1	-0.003433
0.080000	0.1	-0.003433
0.081667	0.1	-0.003433
0.083333	0.1	-0.003433
0.085000	0.1	-0.003433
0.086667	0.1	-0.003433
0.088333	0.1	-0.003433
0.090000	0.1	-0.003433
0.091667	0.1	-0.003433
0.093333	0.1	-0.003433
0.095000	0.1	-0.003433
0.096667	0.1	-0.003433
0.098333	0.1	-0.003433
0.100000	0.1	-0.003433
0.101667	0.1	-0.003433
0.103333	0.1	-0.003433
0.105000	0.1	-0.003433
0.106667	0.1	-0.003433
0.108333	0.1	-0.003433
0.110000	0.1	-0.003433
0.111667	0.1	-0.003433
0.113333	0.1	-0.003433
0.115000	0.1	-0.003433
0.116667	0.1	-0.003433
0.118333	0.1	-0.003433
0.120000	0.1	-0.003433
0.121667	0.1	-0.003433
0.123333	0.1	-0.003433
0.125000	0.1	-0.003433
0.126667	0.1	-0.003433
0.128333	0.1	-0.003433
0.130000	0.1	-0.003433
0.131667	0.1	-0.003433
0.133333	0.1	-0.003433
0.135000	0.1	-0.003433
0.136667	0.1	-0.003433
0.138333	0.1	-0.003433
0.140000	0.1	-0.003433
0.141667	0.1	-0.003433
0.143333	0.1	-0.003433
0.145000	0.1	-0.003433
0.146667	0.1	-0.003433
0.148333	0.1	-0.003433
0.150000	0.1	-0.003433
0.151667	0.1	-0.003433
0.153333	0.1	-0.014081
0.155000	0.1	0.028549
0.156667	0.1	0.030633
0.158333	0.1	0.033141
0.160000	0.1	0.035493
0.161667	0.1	0.037075
0.163333	0.1	0.037847
0.165000	0.1	0.040200
0.166667	0.1	0.042053
0.168333	0.1	0.043904
0.170000	0.1	0.045679
0.171667	0.1	0.047338
0.173333	0.1	0.049112
0.175000	0.1	0.051350
0.176667	0.1	0.053434
0.178333	0.1	0.056984
0.180000	0.1	0.059607
0.181667	0.1	0.063735
0.183333	0.1	0.066165
0.185000	0.1	0.067940
0.186667	0.1	0.070486
0.188333	0.1	0.071797
0.190000	0.1	0.074151
0.191667	0.1	0.074961
0.193333	0.1	0.077314
0.195000	0.1	0.078781
0.196667	0.1	0.081210
0.198333	0.1	0.083796
0.200000	0.1	0.085415
0.201667	0.1	0.089582
0.203333	0.1	0.092669
0.205000	0.1	0.097723
0.206667	0.1	0.100232
0.208333	0.1	0.102083
0.210000	0.1	0.104474
0.211667	0.1	0.107792
0.213333	0.1	0.110454
0.215000	0.1	0.113541
0.216667	0.1	0.117592
0.218333	0.1	0.120292
0.220000	0.1	0.122762
0.221667	0.1	0.125500
0.223333	0.1	0.130015
0.225000	0.1	0.131983
0.226667	0.1	0.135107
0.228333	0.1	0.138077
0.230000	0.1	0.141975
0.231667	0.1	0.144212
0.233333	0.1	0.148533
0.235000	0.1	0.152237
0.236667	0.1	0.155979
0.238333	0.1	0.159374
0.240000	0.1	0.163695
0.241667	0.1	0.166588
0.243333	0.1	0.170909
0.245000	0.1	0.175076
0.246667	0.1	0.178278
0.248333	0.1	0.182137
0.250000	0.1	0.184644
0.251667	0.1	0.188310
0.253333	0.1	0.192745
0.255000	0.1	0.197221
0.256667	0.1	0.200538
0.258333	0.1	0.204320
0.260000	0.1	0.207946
0.261667	0.1	0.211226
0.263333	0.1	0.215469
0.265000	0.1	0.219674
0.266667	0.1	0.223687
0.268333	0.1	0.227931
0.270000	0.1	0.232329
0.271667	0.1	0.237113
0.273333	0.1	0.241896
0.275000	0.1	0.246295
0.276667	0.1	0.250847
0.278333	0.1	0.255362
0.280000	0.1	0.258794
0.281667	0.1	0.263154
0.283333	0.1	0.267514
0.285000	0.1	0.271719
0.286667	0.1	0.275962
0.288333	0.1	0.281865
0.290000	0.1	0.285106
0.291667	0.1	0.288771
0.293333	0.1	0.293824
0.295000	0.1	0.297490
0.296667	0.1	0.302930
0.298333	0.1	0.307251
0.300000	0.1	0.312536
0.301667	0.1	0.316434
0.303333	0.1	0.320367
0.305000	0.1	0.324187
0.306667	0.1	0.329010
0.308333	0.1	0.333216
0.310000	0.1	0.337653
0.311667	0.1	0.340854
0.313333	0.1	0.345175
0.315000	0.1	0.349805
0.316667	0.1	0.353316
0.318333	0.1	0.355862
0.320000	0.1	0.359758
0.321667	0.1	0.363616
0.323333	0.1	0.366702
0.325000	0.1	0.371179
0.326667	0.1	0.375306
0.328333	0.1	0.379781
0.330000	0.1	0.384951
0.331667	0.1	0.388655
0.333333	0.1	0.394635
0.335000	0.1	0.397644
0.336667	0.1	0.401695
0.338333	0.1	0.405706
0.340000	0.1	0.410762
0.341667	0.1	0.414889
0.343333	0.1	0.419056
0.345000	0.1	0.423493
0.346667	0.1	0.428200
0.348333	0.1	0.431478
0.350000	0.1	0.435954
0.351667	0.1	0.441433
0.353333	0.1	0.445367
0.355000	0.1	0.449418
0.356667	0.1	0.454588
0.358333	0.1	0.458215
0.360000	0.1	0.462304
0.361667	0.1	0.466972
0.363333	0.1	0.470907
0.365000	0.1	0.473145
0.366667	0.1	0.477004
0.368333	0.1	0.480515
0.370000	0.1	0.484527
0.371667	0.1	0.487768
0.373333	0.1	0.492126
0.375000	0.1	0.495830
0.376667	0.1	0.500191
0.378333	0.1	0.502776
0.380000	0.1	0.508523
0.381667	0.1	0.513383
0.383333	0.1	0.517666
0.385000	0.1	0.521641
0.386667	0.1	0.525536
0.388333	0.1	0.530977
0.390000	0.1	0.535799
0.391667	0.1	0.540082
0.393333	0.1	0.543631
0.395000	0.1	0.548646
0.396667	0.1	0.553431
0.398333	0.1	0.557288
0.400000	0.1	0.562457
0.401667	0.1	0.566161
0.403333	0.1	0.570444
0.405000	0.1	0.574148
0.406667	0.1	0.577428
0.408333	0.1	0.581054
0.410000	0.1	0.585181
0.411667	0.1	0.590429
0.413333	0.1	0.594324
0.415000	0.1	0.597682
0.416667	0.1	0.603583
0.418333	0.1	0.607712
0.420000	0.1	0.610182
0.421667	0.1	0.614579
0.423333	0.1	0.618977
0.425000	0.1	0.623183
