File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/503.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	37
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	05:33:08
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.546332
Signal Max.	170.102295
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	0.038735
0.001667	0.1	0.039004
0.003333	0.1	0.038272
0.005000	0.1	0.038927
0.006667	0.1	0.039621
0.008333	0.1	0.039777
0.010000	0.1	0.040278
0.011667	0.1	0.040278
0.013333	0.1	0.040278
0.015000	0.1	0.040278
0.016667	0.1	0.040278
0.018333	0.1	0.040278
0.020000	0.1	0.040278
0.021667	0.1	0.040278
0.023333	0.1	0.040278
0.025000	0.1	0.040278
0.026667	0.1	0.040278
0.028333	0.1	0.040278
0.030000	0.1	0.040278
0.031667	0.1	0.040278
0.033333	0.1	0.040278
0.035000	0.1	0.040278
0.036667	0.1	0.040278
0.038333	0.1	0.040278
0.040000	0.1	0.040278
0.041667	0.1	0.040278
0.043333	0.1	0.040278
0.045000	0.1	0.040278
0.046667	0.1	0.040278
0.048333	0.1	0.040278
0.050000	0.1	0.040278
0.051667	0.1	0.040278
0.053333	0.1	0.040278
0.055000	0.1	0.040278
0.056667	0.1	0.040278
0.058333	0.1	0.040278
0.060000	0.1	0.040278
0.061667	0.1	0.040278
0.063333	0.1	0.040278
0.065000	0.1	0.040278
0.066667	0.1	0.040278
0.068333	0.1	0.040278
0.070000	0.1	0.040278
0.071667	0.1	0.040278
0.073333	0.1	0.040278
0.075000	0.1	0.040278
0.076667	0.1	0.040278
0.078333	0.1	0.040278
0.080000	0.1	0.040278
0.081667	0.1	0.040278
0.083333	0.1	0.040278
0.085000	0.1	0.040278
0.086667	0.1	0.040278
0.088333	0.1	0.040278
0.090000	0.1	0.040278
0.091667	0.1	0.040278
0.093333	0.1	0.040278
0.095000	0.1	0.040278
0.096667	0.1	0.040278
0.098333	0.1	0.040278
0.100000	0.1	0.040278
0.101667	0.1	0.040278
0.103333	0.1	0.040278
0.105000	0.1	0.040278
0.106667	0.1	0.040278
0.108333	0.1	0.040278
0.110000	0.1	0.040278
0.111667	0.1	0.040278
0.113333	0.1	0.040278
0.115000	0.1	0.040278
0.116667	0.1	0.040278
0.118333	0.1	0.040278
0.120000	0.1	0.040278
0.121667	0.1	0.040278
0.123333	0.1	0.040278
0.125000	0.1	0.040278
0.126667	0.1	0.040278
0.128333	0.1	0.040278
0.130000	0.1	0.040278
0.131667	0.1	0.040278
0.133333	0.1	0.040278
0.135000	0.1	0.040278
0.136667	0.1	0.040278
0.138333	0.1	0.040278
0.140000	0.1	0.040278
0.141667	0.1	0.040278
0.143333	0.1	0.040278
0.145000	0.1	0.040278
0.146667	0.1	0.040278
0.148333	0.1	0.040278
0.150000	0.1	0.040278
0.151667	0.1	0.040278
0.153333	0.1	0.040278
0.155000	0.1	0.040278
0.156667	0.1	0.040278
0.158333	0.1	-0.006404
0.160000	0.1	0.031983
0.161667	0.1	0.032677
0.163333	0.1	0.031983
0.165000	0.1	0.031906
0.166667	0.1	0.031482
0.168333	0.1	0.030285
0.170000	0.1	0.029977
0.171667	0.1	0.031674
0.173333	0.1	0.031249
0.175000	0.1	0.031327
0.176667	0.1	0.030786
0.178333	0.1	0.030439
0.180000	0.1	0.030285
0.181667	0.1	0.030402
0.183333	0.1	0.029321
0.185000	0.1	0.029167
0.186667	0.1	0.027662
0.188333	0.1	0.027662
0.190000	0.1	0.028626
0.191667	0.1	0.028549
0.193333	0.1	0.027932
0.195000	0.1	0.028279
0.196667	0.1	0.028588
0.198333	0.1	0.027508
0.200000	0.1	0.027392
0.201667	0.1	0.026813
0.203333	0.1	0.027198
0.205000	0.1	0.026813
0.206667	0.1	0.028202
0.208333	0.1	0.028125
0.210000	0.1	0.028434
0.211667	0.1	0.027856
0.213333	0.1	0.027160
0.215000	0.1	0.026504
0.216667	0.1	0.026466
0.218333	0.1	0.024961
0.220000	0.1	0.024923
0.221667	0.1	0.025771
0.223333	0.1	0.024846
0.225000	0.1	0.026658
0.226667	0.1	0.025386
0.228333	0.1	0.023727
0.230000	0.1	0.023379
0.231667	0.1	0.023226
0.233333	0.1	0.023958
0.235000	0.1	0.024152
0.236667	0.1	0.023996
0.238333	0.1	0.025231
0.240000	0.1	0.024343
0.241667	0.1	0.025038
0.243333	0.1	0.023996
0.245000	0.1	0.024613
0.246667	0.1	0.023765
0.248333	0.1	0.023456
0.250000	0.1	0.024923
0.251667	0.1	0.023843
0.253333	0.1	0.024653
0.255000	0.1	0.025578
0.256667	0.1	0.025231
0.258333	0.1	0.024421
0.260000	0.1	0.023881
0.261667	0.1	0.024846
0.263333	0.1	0.023649
0.265000	0.1	0.023110
0.266667	0.1	0.022453
0.268333	0.1	0.021683
0.270000	0.1	0.022068
0.271667	0.1	0.021720
0.273333	0.1	0.021104
0.275000	0.1	0.021412
0.276667	0.1	0.021798
0.278333	0.1	0.021489
0.280000	0.1	0.021836
0.281667	0.1	0.020795
0.283333	0.1	0.022145
0.285000	0.1	0.022107
0.286667	0.1	0.021219
0.288333	0.1	0.021644
0.290000	0.1	0.020795
0.291667	0.1	0.021104
0.293333	0.1	0.022184
0.295000	0.1	0.021759
0.296667	0.1	0.021644
0.298333	0.1	0.021334
0.300000	0.1	0.020370
0.301667	0.1	0.020717
0.303333	0.1	0.021104
0.305000	0.1	0.019946
0.306667	0.1	0.021296
0.308333	0.1	0.021026
0.310000	0.1	0.020795
0.311667	0.1	0.020100
0.313333	0.1	0.018286
0.315000	0.1	0.018480
0.316667	0.1	0.019676
0.318333	0.1	0.018750
0.320000	0.1	0.018056
