File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/101-200-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/126.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	2
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	04:37:37
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.777715
Signal Max.	138.859390
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	13.049050
0.000667	0.04	13.031081
0.001333	0.04	13.072367
0.002000	0.04	13.015145
0.002667	0.04	13.029758
0.003333	0.04	13.017804
0.004000	0.04	13.023772
0.004667	0.04	12.998558
0.005333	0.04	12.994576
0.006000	0.04	13.008510
0.006667	0.04	13.025766
0.007333	0.04	13.040400
0.008000	0.04	13.051693
0.008667	0.04	13.020448
0.009333	0.04	13.022449
0.010000	0.04	13.045706
0.010667	0.04	13.028435
0.011333	0.04	13.024452
0.012000	0.04	12.983966
0.012667	0.04	12.954206
0.013333	0.04	12.921228
0.014000	0.04	12.886333
0.014667	0.04	12.864011
0.015333	0.04	12.887649
0.016000	0.04	12.899491
0.016667	0.04	12.942981
0.017333	0.04	12.980666
0.018000	0.04	12.986632
0.018667	0.04	13.037737
0.019333	0.04	13.037056
0.020000	0.04	13.091046
0.020667	0.04	13.115100
0.021333	0.04	13.095050
0.022000	0.04	13.109745
0.022667	0.04	13.103737
0.023333	0.04	13.100399
0.024000	0.04	13.085039
0.024667	0.04	13.101068
0.025333	0.04	13.107075
0.026000	0.04	13.084372
0.026667	0.04	13.091708
0.027333	0.04	13.066361
0.028000	0.04	13.059039
0.028667	0.04	13.071699
0.029333	0.04	13.067688
0.030000	0.04	13.058372
0.030667	0.04	13.040400
0.031333	0.04	13.040400
0.032000	0.04	13.059700
0.032667	0.04	13.049050
0.033333	0.04	13.073694
0.034000	0.04	13.117786
0.034667	0.04	13.097717
0.035333	0.04	13.088380
0.036000	0.04	13.063033
0.036667	0.04	13.093044
0.037333	0.04	13.077693
0.038000	0.04	13.107759
0.038667	0.04	13.089709
0.039333	0.04	13.079696
0.040000	0.04	13.101729
0.040667	0.04	13.130510
0.041333	0.04	13.118450
0.042000	0.04	13.119126
0.042667	0.04	13.132515
0.043333	0.04	13.129169
0.044000	0.04	13.130510
0.044667	0.04	13.129169
0.045333	0.04	13.092382
0.046000	0.04	13.088380
0.046667	0.04	13.091046
0.047333	0.04	13.064367
0.048000	0.04	13.061699
0.048667	0.04	13.047050
0.049333	0.04	13.026440
0.050000	0.04	13.019126
0.050667	0.04	13.019126
0.051333	0.04	12.998558
0.052000	0.04	13.002534
0.052667	0.04	12.992587
0.053333	0.04	13.026440
0.054000	0.04	13.056366
0.054667	0.04	13.076365
0.055333	0.04	13.076365
0.056000	0.04	13.092382
0.056667	0.04	13.111092
0.057333	0.04	13.145252
0.058000	0.04	13.143909
0.058667	0.04	13.190932
0.059333	0.04	13.180842
0.060000	0.04	13.183527
0.060667	0.04	13.201031
0.061333	0.04	13.223951
0.062000	0.04	13.164043
0.062667	0.04	13.133847
0.063333	0.04	13.163372
0.064000	0.04	13.137873
0.064667	0.04	13.110421
0.065333	0.04	13.107075
0.066000	0.04	13.121128
0.066667	0.04	13.083696
0.067333	0.04	13.061032
0.068000	0.04	13.058372
0.068667	0.04	13.088380
0.069333	0.04	13.067688
0.070000	0.04	13.078368
0.070667	0.04	13.065695
0.071333	0.04	13.108420
0.072000	0.04	13.083035
0.072667	0.04	13.078368
0.073333	0.04	13.097055
0.074000	0.04	13.093714
0.074667	0.04	13.106414
0.075333	0.04	13.116441
0.076000	0.04	13.145252
0.076667	0.04	13.131173
0.077333	0.04	13.157989
0.078000	0.04	13.117102
0.078667	0.04	13.150622
0.079333	0.04	13.105738
0.080000	0.04	13.095050
0.080667	0.04	13.067688
0.081333	0.04	13.058372
0.082000	0.04	13.051693
0.082667	0.04	13.033077
0.083333	0.04	13.039067
0.084000	0.04	13.063033
0.084667	0.04	13.046392
0.085333	0.04	13.039067
0.086000	0.04	13.021121
0.086667	0.04	13.035068
0.087333	0.04	12.976021
0.088000	0.04	12.960820
0.088667	0.04	12.934401
0.089333	0.04	12.933087
0.090000	0.04	12.911337
0.090667	0.04	12.919895
0.091333	0.04	12.903437
0.092000	0.04	12.921866
0.092667	0.04	12.909359
0.093333	0.04	12.938364
0.094000	0.04	12.944303
0.094667	0.04	12.931767
0.095333	0.04	12.926486
0.096000	0.04	12.939685
0.096667	0.04	12.952890
0.097333	0.04	12.948923
0.098000	0.04	12.930439
0.098667	0.04	12.961482
0.099333	0.04	12.962807
0.100000	0.04	12.929779
0.100667	0.04	12.921228
0.101333	0.04	12.923186
0.102000	0.04	12.943648
0.102667	0.04	12.931113
0.103333	0.04	12.930439
0.104000	0.04	12.924507
0.104667	0.04	12.946280
0.105333	0.04	12.972060
0.106000	0.04	12.937042
0.106667	0.04	12.927805
0.107333	0.04	12.958168
0.108000	0.04	12.925825
0.108667	0.04	12.929126
0.109333	0.04	12.928466
0.110000	0.04	12.906079
0.110667	0.04	12.897522
0.111333	0.04	12.912663
0.112000	0.04	12.914626
0.112667	0.04	12.929126
0.113333	0.04	12.919895
0.114000	0.04	12.944963
0.114667	0.04	12.948923
0.115333	0.04	12.958829
0.116000	0.04	12.939031
0.116667	0.04	12.970075
0.117333	0.04	12.966108
0.118000	0.04	12.975367
0.118667	0.04	12.975367
0.119333	0.04	12.990604
0.120000	0.04	12.990604
0.120667	0.04	12.968764
0.121333	0.04	12.975367
0.122000	0.04	12.966108
0.122667	0.04	12.968764
0.123333	0.04	12.929779
0.124000	0.04	12.929126
0.124667	0.04	12.902119
0.125333	0.04	12.877132
0.126000	0.04	12.878454
0.126667	0.04	12.864668
0.127333	0.04	12.857447
0.128000	0.04	12.877798
0.128667	0.04	12.911990
0.129333	0.04	12.881085
0.130000	0.04	12.900149
0.130667	0.04	12.908042
0.131333	0.04	12.919895
0.132000	0.04	12.956851
0.132667	0.04	12.937702
0.133333	0.04	12.956851
0.134000	0.04	12.940346
0.134667	0.04	12.943648
0.135333	0.04	12.958168
