File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/663.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	6
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	18:32:55
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.200975
Signal Max.	119.593948
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.349878
0.000667	0.04	12.370667
0.001333	0.04	12.361850
0.002000	0.04	12.324093
0.002667	0.04	12.334782
0.003333	0.04	12.331626
0.004000	0.04	12.354279
0.004667	0.04	12.361212
0.005333	0.04	12.343580
0.006000	0.04	12.343580
0.006667	0.04	12.373181
0.007333	0.04	12.363729
0.008000	0.04	12.362480
0.008667	0.04	12.367511
0.009333	0.04	12.377611
0.010000	0.04	12.399707
0.010667	0.04	12.402866
0.011333	0.04	12.424374
0.012000	0.04	12.427552
0.012667	0.04	12.370044
0.013333	0.04	12.327863
0.014000	0.04	12.336664
0.014667	0.04	12.288335
0.015333	0.04	12.295859
0.016000	0.04	12.246452
0.016667	0.04	12.275187
0.017333	0.04	12.284577
0.018000	0.04	12.283965
0.018667	0.04	12.312159
0.019333	0.04	12.275187
0.020000	0.04	12.279581
0.020667	0.04	12.302760
0.021333	0.04	12.314051
0.022000	0.04	12.320326
0.022667	0.04	12.339177
0.023333	0.04	12.339808
0.024000	0.04	12.340443
0.024667	0.04	12.339808
0.025333	0.04	12.336034
0.026000	0.04	12.326612
0.026667	0.04	12.371293
0.027333	0.04	12.354922
0.028000	0.04	12.358064
0.028667	0.04	12.395917
0.029333	0.04	12.385170
0.030000	0.04	12.392760
0.030667	0.04	12.407933
0.031333	0.04	12.426277
0.032000	0.04	12.416157
0.032667	0.04	12.426277
0.033333	0.04	12.440857
0.034000	0.04	12.368150
0.034667	0.04	12.389604
0.035333	0.04	12.349878
0.036000	0.04	12.365617
0.036667	0.04	12.359325
0.037333	0.04	12.357433
0.038000	0.04	12.315315
0.038667	0.04	12.337280
0.039333	0.04	12.292100
0.040000	0.04	12.310286
0.040667	0.04	12.314051
0.041333	0.04	12.312159
0.042000	0.04	12.322206
0.042667	0.04	12.339177
0.043333	0.04	12.343580
0.044000	0.04	12.345471
0.044667	0.04	12.361850
0.045333	0.04	12.349247
0.046000	0.04	12.373827
0.046667	0.04	12.371293
0.047333	0.04	12.364367
0.048000	0.04	12.390862
0.048667	0.04	12.424374
0.049333	0.04	12.416779
0.050000	0.04	12.407933
0.050667	0.04	12.423113
0.051333	0.04	12.414243
0.052000	0.04	12.451011
