File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/908.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	25
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	01:17:33
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.523415
Signal Max.	169.610031
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.089776
0.001667	0.1	-0.090085
0.003333	0.1	-0.089969
0.005000	0.1	-0.090624
0.006667	0.1	-0.091242
0.008333	0.1	-0.091589
0.010000	0.1	-0.090894
0.011667	0.1	-0.090894
0.013333	0.1	-0.090894
0.015000	0.1	-0.090894
0.016667	0.1	-0.090894
0.018333	0.1	-0.090894
0.020000	0.1	-0.090894
0.021667	0.1	-0.090894
0.023333	0.1	-0.090894
0.025000	0.1	-0.090894
0.026667	0.1	-0.090894
0.028333	0.1	-0.090894
0.030000	0.1	-0.090894
0.031667	0.1	-0.090894
0.033333	0.1	-0.090894
0.035000	0.1	-0.090894
0.036667	0.1	-0.090894
0.038333	0.1	-0.090894
0.040000	0.1	-0.090894
0.041667	0.1	-0.090894
0.043333	0.1	-0.090894
0.045000	0.1	-0.090894
0.046667	0.1	-0.090894
0.048333	0.1	-0.090894
0.050000	0.1	-0.090894
0.051667	0.1	-0.090894
0.053333	0.1	-0.090894
0.055000	0.1	-0.090894
0.056667	0.1	-0.090894
0.058333	0.1	-0.090894
0.060000	0.1	-0.090894
0.061667	0.1	-0.090894
0.063333	0.1	-0.090894
0.065000	0.1	-0.090894
0.066667	0.1	-0.090894
0.068333	0.1	-0.090894
0.070000	0.1	-0.090894
0.071667	0.1	-0.090894
0.073333	0.1	-0.090894
0.075000	0.1	-0.090894
0.076667	0.1	-0.090894
0.078333	0.1	-0.090894
0.080000	0.1	-0.090894
0.081667	0.1	-0.090894
0.083333	0.1	-0.090894
0.085000	0.1	-0.090894
0.086667	0.1	-0.090894
0.088333	0.1	-0.090894
0.090000	0.1	-0.090894
0.091667	0.1	-0.090894
0.093333	0.1	-0.090894
0.095000	0.1	-0.090894
0.096667	0.1	-0.090894
0.098333	0.1	-0.090894
0.100000	0.1	-0.090894
0.101667	0.1	-0.090894
0.103333	0.1	-0.090894
0.105000	0.1	-0.090894
0.106667	0.1	-0.090894
0.108333	0.1	-0.090894
0.110000	0.1	-0.090894
0.111667	0.1	-0.090894
0.113333	0.1	-0.090894
0.115000	0.1	-0.090894
0.116667	0.1	-0.090894
0.118333	0.1	-0.090894
0.120000	0.1	-0.090894
0.121667	0.1	-0.090894
0.123333	0.1	-0.090894
0.125000	0.1	-0.090894
0.126667	0.1	-0.090894
0.128333	0.1	-0.090894
0.130000	0.1	-0.090894
0.131667	0.1	-0.090894
0.133333	0.1	-0.090894
0.135000	0.1	-0.090894
0.136667	0.1	-0.090894
0.138333	0.1	-0.090894
0.140000	0.1	-0.090894
0.141667	0.1	-0.090894
0.143333	0.1	-0.090894
0.145000	0.1	-0.090894
0.146667	0.1	-0.090894
0.148333	0.1	-0.090894
0.150000	0.1	-0.090894
0.151667	0.1	-0.090894
0.153333	0.1	-0.090894
0.155000	0.1	-0.090894
0.156667	0.1	-0.000464
0.158333	0.1	-0.095216
0.160000	0.1	-0.095679
0.161667	0.1	-0.095717
0.163333	0.1	-0.095756
0.165000	0.1	-0.095794
0.166667	0.1	-0.097028
0.168333	0.1	-0.096913
0.170000	0.1	-0.098341
0.171667	0.1	-0.096990
0.173333	0.1	-0.097993
0.175000	0.1	-0.098495
0.176667	0.1	-0.098920
0.178333	0.1	-0.099073
0.180000	0.1	-0.098958
0.181667	0.1	-0.098880
0.183333	0.1	-0.099035
0.185000	0.1	-0.099536
0.186667	0.1	-0.098611
0.188333	0.1	-0.100346
0.190000	0.1	-0.100077
0.191667	0.1	-0.099536
0.193333	0.1	-0.100771
0.195000	0.1	-0.100617
0.196667	0.1	-0.100307
0.198333	0.1	-0.100964
0.200000	0.1	-0.099536
0.201667	0.1	-0.101080
0.203333	0.1	-0.101659
0.205000	0.1	-0.102469
0.206667	0.1	-0.100887
0.208333	0.1	-0.101388
0.210000	0.1	-0.101311
0.211667	0.1	-0.100501
0.213333	0.1	-0.101002
0.215000	0.1	-0.101272
0.216667	0.1	-0.102006
0.218333	0.1	-0.101735
0.220000	0.1	-0.101311
0.221667	0.1	-0.103047
0.223333	0.1	-0.101967
0.225000	0.1	-0.103163
0.226667	0.1	-0.101465
0.228333	0.1	-0.103279
0.230000	0.1	-0.101619
0.231667	0.1	-0.101812
0.233333	0.1	-0.101388
0.235000	0.1	-0.101388
0.236667	0.1	-0.101619
0.238333	0.1	-0.101659
0.240000	0.1	-0.102352
0.241667	0.1	-0.102662
0.243333	0.1	-0.102776
0.245000	0.1	-0.102314
0.246667	0.1	-0.104552
0.248333	0.1	-0.103626
0.250000	0.1	-0.103587
0.251667	0.1	-0.104706
0.253333	0.1	-0.103934
0.255000	0.1	-0.103703
0.256667	0.1	-0.103703
0.258333	0.1	-0.104436
0.260000	0.1	-0.103857
0.261667	0.1	-0.102739
0.263333	0.1	-0.104358
0.265000	0.1	-0.104668
0.266667	0.1	-0.104358
0.268333	0.1	-0.105748
0.270000	0.1	-0.104436
0.271667	0.1	-0.104320
0.273333	0.1	-0.103780
0.275000	0.1	-0.103973
0.276667	0.1	-0.104822
0.278333	0.1	-0.104706
0.280000	0.1	-0.105054
0.281667	0.1	-0.103934
0.283333	0.1	-0.105401
0.285000	0.1	-0.105246
0.286667	0.1	-0.105710
0.288333	0.1	-0.106289
0.290000	0.1	-0.106636
0.291667	0.1	-0.106790
0.293333	0.1	-0.106134
0.295000	0.1	-0.105401
0.296667	0.1	-0.104088
0.298333	0.1	-0.105940
0.300000	0.1	-0.105478
0.301667	0.1	-0.105979
0.303333	0.1	-0.105439
0.305000	0.1	-0.105825
0.306667	0.1	-0.105515
0.308333	0.1	-0.106480
0.310000	0.1	-0.105208
0.311667	0.1	-0.104898
0.313333	0.1	-0.106365
0.315000	0.1	-0.106790
0.316667	0.1	-0.106289
0.318333	0.1	-0.106674
0.320000	0.1	-0.106289
0.321667	0.1	-0.106442
0.323333	0.1	-0.107137
0.325000	0.1	-0.107137
0.326667	0.1	-0.106211
0.328333	0.1	-0.107137
0.330000	0.1	-0.106943
0.331667	0.1	-0.107214
0.333333	0.1	-0.107523
0.335000	0.1	-0.106557
0.336667	0.1	-0.106557
0.338333	0.1	-0.107021
0.340000	0.1	-0.106365
0.341667	0.1	-0.105594
0.343333	0.1	-0.107793
0.345000	0.1	-0.107831
0.346667	0.1	-0.107831
0.348333	0.1	-0.108139
0.350000	0.1	-0.107947
0.351667	0.1	-0.107253
0.353333	0.1	-0.107831
0.355000	0.1	-0.109220
0.356667	0.1	-0.108410
0.358333	0.1	-0.108719
0.360000	0.1	-0.107677
0.361667	0.1	-0.107754
0.363333	0.1	-0.107560
0.365000	0.1	-0.108988
0.366667	0.1	-0.109104
0.368333	0.1	-0.109220
0.370000	0.1	-0.109375
0.371667	0.1	-0.108641
0.373333	0.1	-0.110802
0.375000	0.1	-0.110030
0.376667	0.1	-0.110686
0.378333	0.1	-0.110918
0.380000	0.1	-0.110300
0.381667	0.1	-0.110724
0.383333	0.1	-0.111033
0.385000	0.1	-0.111072
0.386667	0.1	-0.110454
0.388333	0.1	-0.110686
0.390000	0.1	-0.110262
0.391667	0.1	-0.110724
0.393333	0.1	-0.110340
0.395000	0.1	-0.108641
0.396667	0.1	-0.108564
0.398333	0.1	-0.108758
0.400000	0.1	-0.109761
