File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/101-200-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/887.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	4
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	05:20:14
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-6.277931
Signal Max.	171.147980
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.027661
0.001667	0.1	-0.026929
0.003333	0.1	-0.027855
0.005000	0.1	-0.028164
0.006667	0.1	-0.028704
0.008333	0.1	-0.029089
0.010000	0.1	-0.029089
0.011667	0.1	-0.029089
0.013333	0.1	-0.029089
0.015000	0.1	-0.029089
0.016667	0.1	-0.029089
0.018333	0.1	-0.029089
0.020000	0.1	-0.029089
0.021667	0.1	-0.029089
0.023333	0.1	-0.029089
0.025000	0.1	-0.029089
0.026667	0.1	-0.029089
0.028333	0.1	-0.029089
0.030000	0.1	-0.029089
0.031667	0.1	-0.029089
0.033333	0.1	-0.029089
0.035000	0.1	-0.029089
0.036667	0.1	-0.029089
0.038333	0.1	-0.029089
0.040000	0.1	-0.029089
0.041667	0.1	-0.029089
0.043333	0.1	-0.029089
0.045000	0.1	-0.029089
0.046667	0.1	-0.029089
0.048333	0.1	-0.029089
0.050000	0.1	-0.029089
0.051667	0.1	-0.029089
0.053333	0.1	-0.029089
0.055000	0.1	-0.029089
0.056667	0.1	-0.029089
0.058333	0.1	-0.029089
0.060000	0.1	-0.029089
0.061667	0.1	-0.029089
0.063333	0.1	-0.029089
0.065000	0.1	-0.029089
0.066667	0.1	-0.029089
0.068333	0.1	-0.029089
0.070000	0.1	-0.029089
0.071667	0.1	-0.029089
0.073333	0.1	-0.029089
0.075000	0.1	-0.029089
0.076667	0.1	-0.029089
0.078333	0.1	-0.029089
0.080000	0.1	-0.029089
0.081667	0.1	-0.029089
0.083333	0.1	-0.029089
0.085000	0.1	-0.029089
0.086667	0.1	-0.029089
0.088333	0.1	-0.029089
0.090000	0.1	-0.029089
0.091667	0.1	-0.029089
0.093333	0.1	-0.029089
0.095000	0.1	-0.029089
0.096667	0.1	-0.029089
0.098333	0.1	-0.029089
0.100000	0.1	-0.029089
0.101667	0.1	-0.029089
0.103333	0.1	-0.029089
0.105000	0.1	-0.029089
0.106667	0.1	-0.029089
0.108333	0.1	-0.029089
0.110000	0.1	-0.029089
0.111667	0.1	-0.029089
0.113333	0.1	-0.029089
0.115000	0.1	-0.029089
0.116667	0.1	-0.029089
0.118333	0.1	-0.029089
0.120000	0.1	-0.029089
0.121667	0.1	-0.029089
0.123333	0.1	-0.029089
0.125000	0.1	-0.029089
0.126667	0.1	-0.029089
0.128333	0.1	-0.029089
0.130000	0.1	-0.029089
0.131667	0.1	-0.029089
0.133333	0.1	-0.029089
0.135000	0.1	-0.029089
0.136667	0.1	-0.029089
0.138333	0.1	-0.029089
0.140000	0.1	-0.029089
0.141667	0.1	-0.029089
0.143333	0.1	-0.029089
0.145000	0.1	-0.029089
0.146667	0.1	-0.029089
0.148333	0.1	-0.029089
0.150000	0.1	-0.029089
0.151667	0.1	-0.029089
0.153333	0.1	-0.029089
0.155000	0.1	0.013039
0.156667	0.1	0.004900
0.158333	0.1	0.006134
0.160000	0.1	0.009105
0.161667	0.1	0.009646
0.163333	0.1	0.010995
0.165000	0.1	0.013618
0.166667	0.1	0.015702
0.168333	0.1	0.017168
0.170000	0.1	0.018981
0.171667	0.1	0.022222
0.173333	0.1	0.024035
0.175000	0.1	0.025734
0.176667	0.1	0.028202
0.178333	0.1	0.032291
0.180000	0.1	0.034684
0.181667	0.1	0.037384
0.183333	0.1	0.038696
0.185000	0.1	0.042361
0.186667	0.1	0.043827
0.188333	0.1	0.047723
0.190000	0.1	0.050888
0.191667	0.1	0.053395
0.193333	0.1	0.055478
0.195000	0.1	0.057678
0.196667	0.1	0.060687
0.198333	0.1	0.063927
0.200000	0.1	0.067746
0.201667	0.1	0.071411
0.203333	0.1	0.077932
0.205000	0.1	0.083719
0.206667	0.1	0.085725
0.208333	0.1	0.087500
0.210000	0.1	0.089621
0.211667	0.1	0.092014
0.213333	0.1	0.095755
0.215000	0.1	0.097916
0.216667	0.1	0.101311
0.218333	0.1	0.104359
0.220000	0.1	0.108333
0.221667	0.1	0.110840
0.223333	0.1	0.113579
0.225000	0.1	0.117630
0.226667	0.1	0.120909
0.228333	0.1	0.123455
0.230000	0.1	0.126235
0.231667	0.1	0.129938
0.233333	0.1	0.133680
0.235000	0.1	0.137229
0.236667	0.1	0.140238
0.238333	0.1	0.144366
0.240000	0.1	0.148031
0.241667	0.1	0.151736
0.243333	0.1	0.155092
0.245000	0.1	0.158371
0.246667	0.1	0.161958
0.248333	0.1	0.165316
0.250000	0.1	0.168864
0.251667	0.1	0.173764
0.253333	0.1	0.177660
0.255000	0.1	0.182021
0.256667	0.1	0.186457
0.258333	0.1	0.189235
0.260000	0.1	0.194327
0.261667	0.1	0.197375
0.263333	0.1	0.202699
0.265000	0.1	0.206442
0.266667	0.1	0.211265
0.268333	0.1	0.214389
0.270000	0.1	0.219173
0.271667	0.1	0.223880
0.273333	0.1	0.227854
0.275000	0.1	0.232405
0.276667	0.1	0.236071
0.278333	0.1	0.240662
0.280000	0.1	0.244482
0.281667	0.1	0.247760
0.283333	0.1	0.253008
0.285000	0.1	0.256171
0.286667	0.1	0.259759
0.288333	0.1	0.263579
0.290000	0.1	0.268053
0.291667	0.1	0.272413
0.293333	0.1	0.276272
0.295000	0.1	0.280400
0.296667	0.1	0.283678
0.298333	0.1	0.288308
0.300000	0.1	0.291357
0.301667	0.1	0.295252
0.303333	0.1	0.298879
0.305000	0.1	0.303778
0.306667	0.1	0.308486
0.308333	0.1	0.313193
0.310000	0.1	0.318130
0.311667	0.1	0.322451
0.313333	0.1	0.327544
0.315000	0.1	0.332366
0.316667	0.1	0.337653
0.318333	0.1	0.341086
0.320000	0.1	0.344635
0.321667	0.1	0.348841
0.323333	0.1	0.353200
0.325000	0.1	0.357482
0.326667	0.1	0.361611
0.328333	0.1	0.364234
0.330000	0.1	0.369404
0.331667	0.1	0.373455
0.333333	0.1	0.377736
0.335000	0.1	0.381943
0.336667	0.1	0.385800
0.338333	0.1	0.390352
0.340000	0.1	0.393361
0.341667	0.1	0.397644
0.343333	0.1	0.400576
0.345000	0.1	0.405013
0.346667	0.1	0.409913
0.348333	0.1	0.412228
0.350000	0.1	0.416394
0.351667	0.1	0.419713
0.353333	0.1	0.424959
0.355000	0.1	0.429240
0.356667	0.1	0.433061
0.358333	0.1	0.436803
0.360000	0.1	0.441703
0.361667	0.1	0.445175
0.363333	0.1	0.448337
0.365000	0.1	0.453469
0.366667	0.1	0.456632
0.368333	0.1	0.460607
0.370000	0.1	0.463694
0.371667	0.1	0.468245
0.373333	0.1	0.472104
0.375000	0.1	0.477312
0.376667	0.1	0.481672
0.378333	0.1	0.486223
0.380000	0.1	0.491586
0.381667	0.1	0.495560
0.383333	0.1	0.498801
0.385000	0.1	0.504820
0.386667	0.1	0.508947
0.388333	0.1	0.513307
0.390000	0.1	0.519479
0.391667	0.1	0.523453
0.393333	0.1	0.527504
0.395000	0.1	0.531594
0.396667	0.1	0.535914
0.398333	0.1	0.539927
0.400000	0.1	0.544248
0.401667	0.1	0.547990
0.403333	0.1	0.552581
0.405000	0.1	0.557635
0.406667	0.1	0.561571
0.408333	0.1	0.564966
0.410000	0.1	0.569056
0.411667	0.1	0.574071
0.413333	0.1	0.576964
0.415000	0.1	0.582906
0.416667	0.1	0.586570
0.418333	0.1	0.590930
0.420000	0.1	0.595559
0.421667	0.1	0.598569
0.423333	0.1	0.601733
0.425000	0.1	0.605705
0.426667	0.1	0.609795
0.428333	0.1	0.613498
0.430000	0.1	0.616278
0.431667	0.1	0.620752
0.433333	0.1	0.623608
0.435000	0.1	0.627079
0.436667	0.1	0.631246
0.438333	0.1	0.635760
0.440000	0.1	0.639425
0.441667	0.1	0.641933
0.443333	0.1	0.646214
0.445000	0.1	0.649918
0.446667	0.1	0.653892
0.448333	0.1	0.658638
0.450000	0.1	0.662032
0.451667	0.1	0.665312
0.453333	0.1	0.670212
0.455000	0.1	0.674610
0.456667	0.1	0.679238
0.458333	0.1	0.683446
0.460000	0.1	0.687187
0.461667	0.1	0.690930
0.463333	0.1	0.694208
0.465000	0.1	0.698221
0.466667	0.1	0.702234
0.468333	0.1	0.705860
0.470000	0.1	0.708869
0.471667	0.1	0.712573
0.473333	0.1	0.717202
0.475000	0.1	0.721215
0.476667	0.1	0.723838
0.478333	0.1	0.728313
0.480000	0.1	0.731709
0.481667	0.1	0.735951
0.483333	0.1	0.740351
0.485000	0.1	0.744362
0.486667	0.1	0.747371
0.488333	0.1	0.751075
0.490000	0.1	0.754239
0.491667	0.1	0.756129
0.493333	0.1	0.761145
0.495000	0.1	0.764501
0.496667	0.1	0.766971
0.498333	0.1	0.770212
0.500000	0.1	0.773837
0.501667	0.1	0.776654
0.503333	0.1	0.779316
0.505000	0.1	0.781438
0.506667	0.1	0.785720
0.508333	0.1	0.788112
0.510000	0.1	0.792704
0.511667	0.1	0.794863
0.513333	0.1	0.799802
0.515000	0.1	0.803659
0.516667	0.1	0.806553
0.518333	0.1	0.810528
0.520000	0.1	0.813845
0.521667	0.1	0.816816
0.523333	0.1	0.819980
0.525000	0.1	0.822756
0.526667	0.1	0.825960
0.528333	0.1	0.828622
0.530000	0.1	0.832673
