File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/693.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	93
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	01:25:52
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-8.546821
Signal Max.	294.039062
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.028356
0.001667	0.1	-0.028935
0.003333	0.1	-0.029089
0.005000	0.1	-0.028511
0.006667	0.1	-0.028241
0.008333	0.1	-0.027816
0.010000	0.1	-0.027816
0.011667	0.1	-0.027816
0.013333	0.1	-0.027816
0.015000	0.1	-0.027816
0.016667	0.1	-0.027816
0.018333	0.1	-0.027816
0.020000	0.1	-0.027816
0.021667	0.1	-0.027816
0.023333	0.1	-0.027816
0.025000	0.1	-0.027816
0.026667	0.1	-0.027816
0.028333	0.1	-0.027816
0.030000	0.1	-0.027816
0.031667	0.1	-0.027816
0.033333	0.1	-0.027816
0.035000	0.1	-0.027816
0.036667	0.1	-0.027816
0.038333	0.1	-0.027816
0.040000	0.1	-0.027816
0.041667	0.1	-0.027816
0.043333	0.1	-0.027816
0.045000	0.1	-0.027816
0.046667	0.1	-0.027816
0.048333	0.1	-0.027816
0.050000	0.1	-0.027816
0.051667	0.1	-0.027816
0.053333	0.1	-0.027816
0.055000	0.1	-0.027816
0.056667	0.1	-0.027816
0.058333	0.1	-0.027816
0.060000	0.1	-0.027816
0.061667	0.1	-0.027816
0.063333	0.1	-0.027816
0.065000	0.1	-0.027816
0.066667	0.1	-0.027816
0.068333	0.1	-0.027816
0.070000	0.1	-0.027816
0.071667	0.1	-0.027816
0.073333	0.1	-0.027816
0.075000	0.1	-0.027816
0.076667	0.1	-0.027816
0.078333	0.1	-0.027816
0.080000	0.1	-0.027816
0.081667	0.1	-0.027816
0.083333	0.1	-0.027816
0.085000	0.1	-0.027816
0.086667	0.1	-0.027816
0.088333	0.1	-0.027816
0.090000	0.1	-0.027816
0.091667	0.1	-0.027816
0.093333	0.1	-0.027816
0.095000	0.1	-0.027816
0.096667	0.1	-0.027816
0.098333	0.1	-0.027816
0.100000	0.1	-0.027816
0.101667	0.1	-0.027816
0.103333	0.1	-0.027816
0.105000	0.1	-0.027816
0.106667	0.1	-0.027816
0.108333	0.1	-0.027816
0.110000	0.1	-0.027816
0.111667	0.1	-0.027816
0.113333	0.1	-0.027816
0.115000	0.1	-0.027816
0.116667	0.1	-0.027816
0.118333	0.1	-0.027816
0.120000	0.1	-0.027816
0.121667	0.1	-0.027816
0.123333	0.1	-0.027816
0.125000	0.1	-0.027816
0.126667	0.1	-0.027816
0.128333	0.1	-0.027816
0.130000	0.1	-0.027816
0.131667	0.1	-0.027816
0.133333	0.1	-0.027816
0.135000	0.1	-0.027816
0.136667	0.1	-0.027816
0.138333	0.1	-0.027816
0.140000	0.1	-0.027816
0.141667	0.1	-0.027816
0.143333	0.1	-0.027816
0.145000	0.1	-0.027816
0.146667	0.1	-0.027816
0.148333	0.1	-0.027816
0.150000	0.1	-0.027816
0.151667	0.1	-0.027816
0.153333	0.1	-0.027816
0.155000	0.1	-0.027816
0.156667	0.1	0.015625
0.158333	0.1	-0.000888
0.160000	0.1	0.001466
0.161667	0.1	0.004321
0.163333	0.1	0.005555
0.165000	0.1	0.007716
0.166667	0.1	0.009646
0.168333	0.1	0.010455
0.170000	0.1	0.013349
0.171667	0.1	0.015084
0.173333	0.1	0.017439
0.175000	0.1	0.020563
0.176667	0.1	0.023187
0.178333	0.1	0.025734
0.180000	0.1	0.027932
0.181667	0.1	0.031750
0.183333	0.1	0.033410
0.185000	0.1	0.035300
0.186667	0.1	0.037192
0.188333	0.1	0.038194
0.190000	0.1	0.042245
0.191667	0.1	0.045910
0.193333	0.1	0.048032
0.195000	0.1	0.051003
0.196667	0.1	0.053009
0.198333	0.1	0.054822
0.200000	0.1	0.058448
0.201667	0.1	0.061574
0.203333	0.1	0.065393
0.205000	0.1	0.070369
0.206667	0.1	0.072839
0.208333	0.1	0.074845
0.210000	0.1	0.077546
0.211667	0.1	0.079783
0.213333	0.1	0.084144
0.215000	0.1	0.087230
0.216667	0.1	0.089776
0.218333	0.1	0.092669
0.220000	0.1	0.095678
0.221667	0.1	0.098842
0.223333	0.1	0.101813
0.225000	0.1	0.104590
0.226667	0.1	0.106982
0.228333	0.1	0.109606
0.230000	0.1	0.112268
0.231667	0.1	0.116474
0.233333	0.1	0.119675
0.235000	0.1	0.124112
0.236667	0.1	0.127855
0.238333	0.1	0.129861
0.240000	0.1	0.134837
0.241667	0.1	0.138272
0.243333	0.1	0.141975
0.245000	0.1	0.145679
0.246667	0.1	0.150887
0.248333	0.1	0.155979
0.250000	0.1	0.158911
0.251667	0.1	0.163039
0.253333	0.1	0.166666
0.255000	0.1	0.171025
0.256667	0.1	0.175424
0.258333	0.1	0.179011
