File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/794.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	41
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	06:58:19
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.654510
Signal Max.	126.128548
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.758831
0.000667	0.04	12.742577
0.001333	0.04	12.743878
0.002000	0.04	12.741920
0.002667	0.04	12.765339
0.003333	0.04	12.767282
0.004000	0.04	12.797926
0.004667	0.04	12.771198
0.005333	0.04	12.777715
0.006000	0.04	12.797279
0.006667	0.04	12.821434
0.007333	0.04	12.815559
0.008000	0.04	12.825362
0.008667	0.04	12.816868
0.009333	0.04	12.798572
0.010000	0.04	12.818169
0.010667	0.04	12.801187
0.011333	0.04	12.807723
0.012000	0.04	12.799892
0.012667	0.04	12.762089
0.013333	0.04	12.756878
0.014000	0.04	12.724388
0.014667	0.04	12.704299
0.015333	0.04	12.720490
0.016000	0.04	12.715318
0.016667	0.04	12.704299
0.017333	0.04	12.759475
0.018000	0.04	12.762726
0.018667	0.04	12.729579
0.019333	0.04	12.775758
0.020000	0.04	12.771198
0.020667	0.04	12.810987
0.021333	0.04	12.806401
0.022000	0.04	12.815559
0.022667	0.04	12.848928
0.023333	0.04	12.824715
0.024000	0.04	12.844352
0.024667	0.04	12.799232
0.025333	0.04	12.866639
0.026000	0.04	12.877132
0.026667	0.04	12.864668
0.027333	0.04	12.861384
0.028000	0.04	12.831250
0.028667	0.04	12.833208
0.029333	0.04	12.848928
0.030000	0.04	12.882386
0.030667	0.04	12.871881
0.031333	0.04	12.865989
0.032000	0.04	12.886333
0.032667	0.04	12.867953
0.033333	0.04	12.877798
0.034000	0.04	12.875167
0.034667	0.04	12.890933
0.035333	0.04	12.910018
0.036000	0.04	12.929779
0.036667	0.04	12.899491
0.037333	0.04	12.886984
0.038000	0.04	12.888958
0.038667	0.04	12.890281
0.039333	0.04	12.868610
0.040000	0.04	12.873867
0.040667	0.04	12.871881
0.041333	0.04	12.837795
0.042000	0.04	12.846313
0.042667	0.04	12.845650
0.043333	0.04	12.881743
0.044000	0.04	12.871238
0.044667	0.04	12.881085
0.045333	0.04	12.878454
0.046000	0.04	12.867953
0.046667	0.04	12.883038
0.047333	0.04	12.886984
0.048000	0.04	12.858759
0.048667	0.04	12.875833
0.049333	0.04	12.875833
0.050000	0.04	12.865332
0.050667	0.04	12.866639
0.051333	0.04	12.886333
0.052000	0.04	12.908708
0.052667	0.04	12.894881
0.053333	0.04	12.923854
0.054000	0.04	12.929126
0.054667	0.04	12.888301
0.055333	0.04	12.884359
0.056000	0.04	12.875833
0.056667	0.04	12.847617
0.057333	0.04	12.849578
0.058000	0.04	12.847617
0.058667	0.04	12.845007
0.059333	0.04	12.846313
0.060000	0.04	12.834526
0.060667	0.04	12.819477
0.061333	0.04	12.846313
0.062000	0.04	12.843697
0.062667	0.04	12.873867
0.063333	0.04	12.862698
0.064000	0.04	12.860078
0.064667	0.04	12.873203
0.065333	0.04	12.922527
0.066000	0.04	12.885017
0.066667	0.04	12.911990
0.067333	0.04	12.913975
0.068000	0.04	12.918575
0.068667	0.04	12.890281
0.069333	0.04	12.912663
0.070000	0.04	12.895539
0.070667	0.04	12.898811
0.071333	0.04	12.872553
0.072000	0.04	12.850242
0.072667	0.04	12.856790
0.073333	0.04	12.860729
0.074000	0.04	12.841722
0.074667	0.04	12.826018
0.075333	0.04	12.842391
0.076000	0.04	12.820787
0.076667	0.04	12.836486
0.077333	0.04	12.848280
0.078000	0.04	12.846313
0.078667	0.04	12.869917
0.079333	0.04	12.881743
0.080000	0.04	12.851553
0.080667	0.04	12.881743
0.081333	0.04	12.872553
0.082000	0.04	12.845650
0.082667	0.04	12.856140
0.083333	0.04	12.833863
0.084000	0.04	12.821434
0.084667	0.04	12.800525
0.085333	0.04	12.816214
0.086000	0.04	12.777056
0.086667	0.04	12.775758
0.087333	0.04	12.784226
0.088000	0.04	12.754923
0.088667	0.04	12.730879
0.089333	0.04	12.741277
0.090000	0.04	12.734780
0.090667	0.04	12.730879
0.091333	0.04	12.740626
0.092000	0.04	12.749722
0.092667	0.04	12.752318
0.093333	0.04	12.785531
0.094000	0.04	12.801187
0.094667	0.04	12.804447
0.095333	0.04	12.751675
0.096000	0.04	12.829277
0.096667	0.04	12.836486
0.097333	0.04	12.850242
0.098000	0.04	12.868610
0.098667	0.04	12.881743
0.099333	0.04	12.877798
0.100000	0.04	12.896206
0.100667	0.04	12.927146
0.101333	0.04	12.902119
0.102000	0.04	12.944303
0.102667	0.04	12.944303
0.103333	0.04	12.930439
0.104000	0.04	12.909359
0.104667	0.04	12.936382
0.105333	0.04	12.934401
0.106000	0.04	12.931767
0.106667	0.04	12.927805
0.107333	0.04	12.925174
0.108000	0.04	12.939685
0.108667	0.04	12.900801
0.109333	0.04	12.888301
0.110000	0.04	12.860729
0.110667	0.04	12.898174
0.111333	0.04	12.893572
0.112000	0.04	12.873867
0.112667	0.04	12.875833
0.113333	0.04	12.841074
0.114000	0.04	12.845007
0.114667	0.04	12.852217
0.115333	0.04	12.852866
0.116000	0.04	12.868610
0.116667	0.04	12.858759
0.117333	0.04	12.892256
0.118000	0.04	12.898811
0.118667	0.04	12.896856
0.119333	0.04	12.944963
0.120000	0.04	12.910018
0.120667	0.04	12.956851
0.121333	0.04	12.985299
0.122000	0.04	12.969412
0.122667	0.04	12.991260
0.123333	0.04	12.995234
0.124000	0.04	12.965440
0.124667	0.04	12.988614
0.125333	0.04	12.987945
0.126000	0.04	12.983966
0.126667	0.04	12.988614
0.127333	0.04	12.997887
0.128000	0.04	13.011160
0.128667	0.04	12.995234
0.129333	0.04	12.990604
0.130000	0.04	12.984636
0.130667	0.04	12.981985
0.131333	0.04	12.981322
0.132000	0.04	12.968764
0.132667	0.04	12.970075
0.133333	0.04	12.937042
0.134000	0.04	12.908042
0.134667	0.04	12.923854
0.135333	0.04	12.916604
0.136000	0.04	12.938364
0.136667	0.04	12.915278
0.137333	0.04	12.917257
0.138000	0.04	12.939685
0.138667	0.04	12.903437
0.139333	0.04	12.917924
0.140000	0.04	12.886984
0.140667	0.04	12.875833
0.141333	0.04	12.888958
0.142000	0.04	12.869260
0.142667	0.04	12.892906
0.143333	0.04	12.876476
0.144000	0.04	12.874511
0.144667	0.04	12.850904
0.145333	0.04	12.854184
0.146000	0.04	12.874511
0.146667	0.04	12.890281
0.147333	0.04	12.864668
0.148000	0.04	12.873867
0.148667	0.04	12.850904
0.149333	0.04	12.888301
0.150000	0.04	12.869917
0.150667	0.04	12.872553
0.151333	0.04	12.885017
0.152000	0.04	12.885675
0.152667	0.04	12.868610
0.153333	0.04	12.882386
0.154000	0.04	12.860078
0.154667	0.04	12.871881
0.155333	0.04	12.835175
0.156000	0.04	12.839762
0.156667	0.04	12.848928
0.157333	0.04	12.816214
0.158000	0.04	12.805107
0.158667	0.04	12.777056
0.159333	0.04	12.768584
0.160000	0.04	12.788129
0.160667	0.04	12.764680
0.161333	0.04	12.762726
0.162000	0.04	12.762089
0.162667	0.04	12.767940
0.163333	0.04	12.752970
0.164000	0.04	12.758180
0.164667	0.04	12.763371
0.165333	0.04	12.773801
0.166000	0.04	12.804447
0.166667	0.04	12.833208
0.167333	0.04	12.845650
0.168000	0.04	12.867296
0.168667	0.04	12.868610
0.169333	0.04	12.853508
0.170000	0.04	12.838458
0.170667	0.04	12.850904
0.171333	0.04	12.850242
0.172000	0.04	12.827320
0.172667	0.04	12.848280
0.173333	0.04	12.850904
0.174000	0.04	12.848280
0.174667	0.04	12.860078
0.175333	0.04	12.865989
0.176000	0.04	12.868610
0.176667	0.04	12.864011
0.177333	0.04	12.854184
0.178000	0.04	12.858759
0.178667	0.04	12.869917
0.179333	0.04	12.854834
0.180000	0.04	12.862698
0.180667	0.04	12.869260
0.181333	0.04	12.865332
0.182000	0.04	12.902771
0.182667	0.04	12.852866
0.183333	0.04	12.864668
0.184000	0.04	12.836486
0.184667	0.04	12.847617
0.185333	0.04	12.829947
0.186000	0.04	12.829947
0.186667	0.04	12.858759
0.187333	0.04	12.821434
0.188000	0.04	12.801833
0.188667	0.04	12.789434
0.189333	0.04	12.777715
0.190000	0.04	12.771198
0.190667	0.04	12.773801
0.191333	0.04	12.768584
0.192000	0.04	12.777715
0.192667	0.04	12.782920
0.193333	0.04	12.749071
0.194000	0.04	12.764680
0.194667	0.04	12.761423
0.195333	0.04	12.767282
0.196000	0.04	12.794660
0.196667	0.04	12.788129
0.197333	0.04	12.758831
0.198000	0.04	12.804447
0.198667	0.04	12.800525
0.199333	0.04	12.783581
0.200000	0.04	12.810325
0.200667	0.04	12.785531
0.201333	0.04	12.831898
0.202000	0.04	12.788782
0.202667	0.04	12.782920
0.203333	0.04	12.784226
0.204000	0.04	12.771198
0.204667	0.04	12.786177
0.205333	0.04	12.762726
0.206000	0.04	12.817522
0.206667	0.04	12.803802
0.207333	0.04	12.856140
0.208000	0.04	12.838458
0.208667	0.04	12.847617
0.209333	0.04	12.860729
0.210000	0.04	12.852866
0.210667	0.04	12.869260
0.211333	0.04	12.831250
0.212000	0.04	12.850904
0.212667	0.04	12.888301
0.213333	0.04	12.868610
0.214000	0.04	12.858759
0.214667	0.04	12.862048
0.215333	0.04	12.866639
0.216000	0.04	12.864668
0.216667	0.04	12.865989
0.217333	0.04	12.858759
0.218000	0.04	12.835175
0.218667	0.04	12.784878
0.219333	0.04	12.798572
0.220000	0.04	12.793360
0.220667	0.04	12.782920
0.221333	0.04	12.794660
0.222000	0.04	12.807723
0.222667	0.04	12.811633
0.223333	0.04	12.817522
0.224000	0.04	12.798572
0.224667	0.04	12.799232
0.225333	0.04	12.800525
0.226000	0.04	12.785531
0.226667	0.04	12.792700
0.227333	0.04	12.809017
0.228000	0.04	12.812942
0.228667	0.04	12.807063
0.229333	0.04	12.792700
0.230000	0.04	12.811633
0.230667	0.04	12.807063
0.231333	0.04	12.831250
0.232000	0.04	12.816868
0.232667	0.04	12.822096
0.233333	0.04	12.837795
0.234000	0.04	12.827975
0.234667	0.04	12.848280
0.235333	0.04	12.834526
0.236000	0.04	12.860078
0.236667	0.04	12.857447
0.237333	0.04	12.880427
0.238000	0.04	12.883709
0.238667	0.04	12.910670
0.239333	0.04	12.921228
0.240000	0.04	12.953544
0.240667	0.04	12.915945
0.241333	0.04	12.919895
0.242000	0.04	12.900801
0.242667	0.04	12.930439
0.243333	0.04	12.894881
0.244000	0.04	12.911990
0.244667	0.04	12.881085
0.245333	0.04	12.852866
0.246000	0.04	12.839762
0.246667	0.04	12.865332
0.247333	0.04	12.848280
0.248000	0.04	12.866639
0.248667	0.04	12.866639
0.249333	0.04	12.825362
0.250000	0.04	12.849578
0.250667	0.04	12.850904
0.251333	0.04	12.857447
0.252000	0.04	12.828645
0.252667	0.04	12.859415
0.253333	0.04	12.856790
0.254000	0.04	12.883709
0.254667	0.04	12.890281
0.255333	0.04	12.897522
0.256000	0.04	12.896856
0.256667	0.04	12.863348
0.257333	0.04	12.864011
0.258000	0.04	12.859415
0.258667	0.04	12.839107
0.259333	0.04	12.824053
0.260000	0.04	12.831898
0.260667	0.04	12.815559
0.261333	0.04	12.802493
0.262000	0.04	12.830602
0.262667	0.04	12.839762
0.263333	0.04	12.825362
0.264000	0.04	12.810325
0.264667	0.04	12.803147
0.265333	0.04	12.824053
0.266000	0.04	12.810987
0.266667	0.04	12.809671
0.267333	0.04	12.828645
0.268000	0.04	12.825362
0.268667	0.04	12.839762
0.269333	0.04	12.834526
0.270000	0.04	12.826018
0.270667	0.04	12.826018
0.271333	0.04	12.822744
0.272000	0.04	12.877132
0.272667	0.04	12.838458
0.273333	0.04	12.830602
0.274000	0.04	12.842391
0.274667	0.04	12.865989
0.275333	0.04	12.852866
0.276000	0.04	12.843697
0.276667	0.04	12.885017
0.277333	0.04	12.876476
0.278000	0.04	12.867953
0.278667	0.04	12.858759
0.279333	0.04	12.841074
0.280000	0.04	12.831898
0.280667	0.04	12.822096
0.281333	0.04	12.824715
0.282000	0.04	12.807063
0.282667	0.04	12.805107
0.283333	0.04	12.821434
0.284000	0.04	12.768584
0.284667	0.04	12.780331
0.285333	0.04	12.774446
0.286000	0.04	12.765984
0.286667	0.04	12.782269
0.287333	0.04	12.785531
0.288000	0.04	12.797926
0.288667	0.04	12.788782
0.289333	0.04	12.787497
0.290000	0.04	12.749071
0.290667	0.04	12.749722
0.291333	0.04	12.750380
0.292000	0.04	12.734780
0.292667	0.04	12.754923
0.293333	0.04	12.745824
0.294000	0.04	12.764035
0.294667	0.04	12.763371
0.295333	0.04	12.769243
0.296000	0.04	12.757528
0.296667	0.04	12.768584
