File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/406.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	15
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	21:44:35
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-8.818539
Signal Max.	297.980011
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.041434
0.001667	0.1	-0.041744
0.003333	0.1	-0.042207
0.005000	0.1	-0.042207
0.006667	0.1	-0.042053
0.008333	0.1	-0.041705
0.010000	0.1	-0.041628
0.011667	0.1	-0.041628
0.013333	0.1	-0.041628
0.015000	0.1	-0.041628
0.016667	0.1	-0.041628
0.018333	0.1	-0.041628
0.020000	0.1	-0.041628
0.021667	0.1	-0.041628
0.023333	0.1	-0.041628
0.025000	0.1	-0.041628
0.026667	0.1	-0.041628
0.028333	0.1	-0.041628
0.030000	0.1	-0.041628
0.031667	0.1	-0.041628
0.033333	0.1	-0.041628
0.035000	0.1	-0.041628
0.036667	0.1	-0.041628
0.038333	0.1	-0.041628
0.040000	0.1	-0.041628
0.041667	0.1	-0.041628
0.043333	0.1	-0.041628
0.045000	0.1	-0.041628
0.046667	0.1	-0.041628
0.048333	0.1	-0.041628
0.050000	0.1	-0.041628
0.051667	0.1	-0.041628
0.053333	0.1	-0.041628
0.055000	0.1	-0.041628
0.056667	0.1	-0.041628
0.058333	0.1	-0.041628
0.060000	0.1	-0.041628
0.061667	0.1	-0.041628
0.063333	0.1	-0.041628
0.065000	0.1	-0.041628
0.066667	0.1	-0.041628
0.068333	0.1	-0.041628
0.070000	0.1	-0.041628
0.071667	0.1	-0.041628
0.073333	0.1	-0.041628
0.075000	0.1	-0.041628
0.076667	0.1	-0.041628
0.078333	0.1	-0.041628
0.080000	0.1	-0.041628
0.081667	0.1	-0.041628
0.083333	0.1	-0.041628
0.085000	0.1	-0.041628
0.086667	0.1	-0.041628
0.088333	0.1	-0.041628
0.090000	0.1	-0.041628
0.091667	0.1	-0.041628
0.093333	0.1	-0.041628
0.095000	0.1	-0.041628
0.096667	0.1	-0.041628
0.098333	0.1	-0.041628
0.100000	0.1	-0.041628
0.101667	0.1	-0.041628
0.103333	0.1	-0.041628
0.105000	0.1	-0.041628
0.106667	0.1	-0.041628
0.108333	0.1	-0.041628
0.110000	0.1	-0.041628
0.111667	0.1	-0.041628
0.113333	0.1	-0.041628
0.115000	0.1	-0.041628
0.116667	0.1	-0.041628
0.118333	0.1	-0.041628
0.120000	0.1	-0.041628
0.121667	0.1	-0.041628
0.123333	0.1	-0.041628
0.125000	0.1	-0.041628
0.126667	0.1	-0.041628
0.128333	0.1	-0.041628
0.130000	0.1	-0.041628
0.131667	0.1	-0.041628
0.133333	0.1	-0.041628
0.135000	0.1	-0.041628
0.136667	0.1	-0.041628
0.138333	0.1	-0.041628
0.140000	0.1	-0.041628
0.141667	0.1	-0.041628
0.143333	0.1	-0.041628
0.145000	0.1	-0.041628
0.146667	0.1	-0.041628
0.148333	0.1	-0.041628
0.150000	0.1	-0.041628
0.151667	0.1	-0.041628
0.153333	0.1	-0.041628
0.155000	0.1	-0.041628
0.156667	0.1	-0.041628
0.158333	0.1	-0.041628
0.160000	0.1	-0.005787
0.161667	0.1	-0.014814
0.163333	0.1	-0.013427
0.165000	0.1	-0.011651
0.166667	0.1	-0.008602
0.168333	0.1	-0.006790
0.170000	0.1	-0.003781
0.171667	0.1	-0.002199
0.173333	0.1	0.000540
0.175000	0.1	0.001428
0.176667	0.1	0.005247
0.178333	0.1	0.008371
0.180000	0.1	0.009684
0.181667	0.1	0.012153
0.183333	0.1	0.015008
0.185000	0.1	0.018286
0.186667	0.1	0.021066
0.188333	0.1	0.023418
0.190000	0.1	0.025347
0.191667	0.1	0.027121
0.193333	0.1	0.029437
0.195000	0.1	0.032947
0.196667	0.1	0.035455
0.198333	0.1	0.037075
0.200000	0.1	0.039390
0.201667	0.1	0.043711
0.203333	0.1	0.046064
0.205000	0.1	0.054706
0.206667	0.1	0.060648
0.208333	0.1	0.063735
0.210000	0.1	0.064314
0.211667	0.1	0.066628
0.213333	0.1	0.069212
0.215000	0.1	0.070369
0.216667	0.1	0.074034
0.218333	0.1	0.077468
0.220000	0.1	0.080941
0.221667	0.1	0.082792
0.223333	0.1	0.085918
0.225000	0.1	0.088310
0.226667	0.1	0.092321
0.228333	0.1	0.094598
0.230000	0.1	0.098110
0.231667	0.1	0.102121
0.233333	0.1	0.104282
0.235000	0.1	0.107676
0.236667	0.1	0.110763
0.238333	0.1	0.114814
0.240000	0.1	0.119212
0.241667	0.1	0.121604
0.243333	0.1	0.124960
0.245000	0.1	0.128626
0.246667	0.1	0.132715
0.248333	0.1	0.136805
0.250000	0.1	0.140354
0.251667	0.1	0.144212
0.253333	0.1	0.148148
0.255000	0.1	0.150424
0.256667	0.1	0.155670
0.258333	0.1	0.160647
0.260000	0.1	0.164621
0.261667	0.1	0.168981
0.263333	0.1	0.172375
0.265000	0.1	0.175655
0.266667	0.1	0.180053
0.268333	0.1	0.183680
0.270000	0.1	0.186842
0.271667	0.1	0.190701
0.273333	0.1	0.194444
0.275000	0.1	0.197452
0.276667	0.1	0.200577
0.278333	0.1	0.204513
0.280000	0.1	0.208332
0.281667	0.1	0.211689
0.283333	0.1	0.215469
0.285000	0.1	0.220794
0.286667	0.1	0.223454
0.288333	0.1	0.228586
0.290000	0.1	0.231865
0.291667	0.1	0.237113
0.293333	0.1	0.241318
0.295000	0.1	0.244597
0.296667	0.1	0.249343
0.298333	0.1	0.252930
0.300000	0.1	0.257020
0.301667	0.1	0.261032
0.303333	0.1	0.264543
0.305000	0.1	0.269288
0.306667	0.1	0.273531
0.308333	0.1	0.276311
0.310000	0.1	0.281865
0.311667	0.1	0.285801
0.313333	0.1	0.289620
0.315000	0.1	0.294905
0.316667	0.1	0.299534
0.318333	0.1	0.303740
0.320000	0.1	0.309643
0.321667	0.1	0.314157
0.323333	0.1	0.318323
0.325000	0.1	0.323957
0.326667	0.1	0.327659
0.328333	0.1	0.332405
0.330000	0.1	0.336958
0.331667	0.1	0.340391
0.333333	0.1	0.345869
0.335000	0.1	0.349458
0.336667	0.1	0.353084
0.338333	0.1	0.357020
0.340000	0.1	0.360529
0.341667	0.1	0.365854
0.343333	0.1	0.370676
0.345000	0.1	0.375036
0.346667	0.1	0.378894
0.348333	0.1	0.382945
0.350000	0.1	0.386995
0.351667	0.1	0.390661
0.353333	0.1	0.394442
0.355000	0.1	0.399496
0.356667	0.1	0.403354
0.358333	0.1	0.407675
0.360000	0.1	0.412922
0.361667	0.1	0.416509
0.363333	0.1	0.420870
0.365000	0.1	0.425151
0.366667	0.1	0.429396
0.368333	0.1	0.433408
0.370000	0.1	0.437112
0.371667	0.1	0.441703
0.373333	0.1	0.445175
0.375000	0.1	0.449380
0.376667	0.1	0.452658
0.378333	0.1	0.456324
0.380000	0.1	0.460375
0.381667	0.1	0.464696
0.383333	0.1	0.469017
0.385000	0.1	0.472335
0.386667	0.1	0.476386
0.388333	0.1	0.479587
0.390000	0.1	0.483253
0.391667	0.1	0.487421
0.393333	0.1	0.491084
0.395000	0.1	0.496216
0.396667	0.1	0.499573
0.398333	0.1	0.503045
0.400000	0.1	0.507675
0.401667	0.1	0.511416
0.403333	0.1	0.515815
0.405000	0.1	0.521100
0.406667	0.1	0.524957
