File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/162.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	54
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	11:35:14
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.437682
Signal Max.	136.369125
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.577328
0.000667	0.04	12.577328
0.001333	0.04	12.600425
0.002000	0.04	12.580532
0.002667	0.04	12.620370
0.003333	0.04	12.613291
0.004000	0.04	12.621638
0.004667	0.04	12.586308
0.005333	0.04	12.595936
0.006000	0.04	12.646767
0.006667	0.04	12.627445
0.007333	0.04	12.621638
0.008000	0.04	12.585022
0.008667	0.04	12.606859
0.009333	0.04	12.604929
0.010000	0.04	12.593365
0.010667	0.04	12.610723
0.011333	0.04	12.635816
0.012000	0.04	12.606859
0.012667	0.04	12.615216
0.013333	0.04	12.603005
0.014000	0.04	12.553619
0.014667	0.04	12.542742
0.015333	0.04	12.552343
0.016000	0.04	12.547859
0.016667	0.04	12.588235
0.017333	0.04	12.597229
0.018000	0.04	12.629373
0.018667	0.04	12.631959
0.019333	0.04	12.629373
0.020000	0.04	12.660972
0.020667	0.04	12.628728
0.021333	0.04	12.632598
0.022000	0.04	12.610723
0.022667	0.04	12.587600
0.023333	0.04	12.628083
0.024000	0.04	12.618436
0.024667	0.04	12.670645
0.025333	0.04	12.644198
0.026000	0.04	12.662244
0.026667	0.04	12.671305
0.027333	0.04	12.657095
0.028000	0.04	12.672593
0.028667	0.04	12.694581
0.029333	0.04	12.698470
0.030000	0.04	12.698470
0.030667	0.04	12.675180
0.031333	0.04	12.714005
0.032000	0.04	12.686179
0.032667	0.04	12.684884
0.033333	0.04	12.697174
0.034000	0.04	12.702995
0.034667	0.04	12.678417
0.035333	0.04	12.680345
0.036000	0.04	12.723096
0.036667	0.04	12.686179
0.037333	0.04	12.673893
0.038000	0.04	12.701050
0.038667	0.04	12.678417
0.039333	0.04	12.688115
0.040000	0.04	12.679050
0.040667	0.04	12.674526
0.041333	0.04	12.679050
0.042000	0.04	12.689397
0.042667	0.04	12.690052
0.043333	0.04	12.681640
0.044000	0.04	12.657748
0.044667	0.04	12.663545
0.045333	0.04	12.654510
0.046000	0.04	12.660972
0.046667	0.04	12.635816
0.047333	0.04	12.664185
0.048000	0.04	12.615216
0.048667	0.04	12.636460
0.049333	0.04	12.650634
0.050000	0.04	12.614572
0.050667	0.04	12.613928
0.051333	0.04	12.615216
0.052000	0.04	12.608140
0.052667	0.04	12.590793
0.053333	0.04	12.622941
0.054000	0.04	12.613928
0.054667	0.04	12.615216
0.055333	0.04	12.637098
0.056000	0.04	12.640325
0.056667	0.04	12.656447
0.057333	0.04	12.629373
0.058000	0.04	12.657095
0.058667	0.04	12.667424
0.059333	0.04	12.663545
0.060000	0.04	12.675820
0.060667	0.04	12.664185
0.061333	0.04	12.663545
0.062000	0.04	12.638396
0.062667	0.04	12.670645
0.063333	0.04	12.639680
0.064000	0.04	12.644836
0.064667	0.04	12.635170
0.065333	0.04	12.631959
0.066000	0.04	12.624866
0.066667	0.04	12.604929
0.067333	0.04	12.622289
0.068000	0.04	12.614572
0.068667	0.04	12.623578
0.069333	0.04	12.650002
0.070000	0.04	12.651939
0.070667	0.04	12.642906
0.071333	0.04	12.674526
0.072000	0.04	12.659026
0.072667	0.04	12.654510
0.073333	0.04	12.662906
0.074000	0.04	12.655164
0.074667	0.04	12.624229
0.075333	0.04	12.617779
0.076000	0.04	12.615846
0.076667	0.04	12.597229
0.077333	0.04	12.582466
0.078000	0.04	12.611996
0.078667	0.04	12.619718
0.079333	0.04	12.588879
0.080000	0.04	12.628083
0.080667	0.04	12.628083
0.081333	0.04	12.619075
0.082000	0.04	12.659026
0.082667	0.04	12.639680
0.083333	0.04	12.643552
0.084000	0.04	12.652572
0.084667	0.04	12.667424
0.085333	0.04	12.690693
0.086000	0.04	12.675180
0.086667	0.04	12.668064
0.087333	0.04	12.650634
0.088000	0.04	12.649357
0.088667	0.04	12.626795
0.089333	0.04	12.655164
0.090000	0.04	12.664838
0.090667	0.04	12.645489
0.091333	0.04	12.615216
0.092000	0.04	12.658387
0.092667	0.04	12.667424
0.093333	0.04	12.646767
0.094000	0.04	12.669365
0.094667	0.04	12.661612
0.095333	0.04	12.693285
0.096000	0.04	12.655164
0.096667	0.04	12.712071
0.097333	0.04	12.699105
0.098000	0.04	12.682294
0.098667	0.04	12.706232
0.099333	0.04	12.719856
0.100000	0.04	12.734117
0.100667	0.04	12.714005
0.101333	0.04	12.695222
0.102000	0.04	12.745179
0.102667	0.04	12.741920
0.103333	0.04	12.713363
0.104000	0.04	12.680345
0.104667	0.04	12.747105
0.105333	0.04	12.726336
0.106000	0.04	12.724388
0.106667	0.04	12.739325
0.107333	0.04	12.741277
0.108000	0.04	12.734780
0.108667	0.04	12.749722
0.109333	0.04	12.734780
0.110000	0.04	12.746474
0.110667	0.04	12.732837
0.111333	0.04	12.727636
0.112000	0.04	12.738674
0.112667	0.04	12.728937
0.113333	0.04	12.748419
0.114000	0.04	12.748419
0.114667	0.04	12.729579
0.115333	0.04	12.762726
0.116000	0.04	12.747105
0.116667	0.04	12.696526
0.117333	0.04	12.693933
0.118000	0.04	12.684884
0.118667	0.04	12.684230
0.119333	0.04	12.674526
0.120000	0.04	12.646767
0.120667	0.04	12.679050
0.121333	0.04	12.663545
0.122000	0.04	12.657748
0.122667	0.04	12.645489
0.123333	0.04	12.691334
0.124000	0.04	12.670011
0.124667	0.04	12.708179
0.125333	0.04	12.689397
0.126000	0.04	12.668718
0.126667	0.04	12.665484
0.127333	0.04	12.665484
0.128000	0.04	12.693285
0.128667	0.04	12.677755
0.129333	0.04	12.670645
0.130000	0.04	12.686812
0.130667	0.04	12.719199
0.131333	0.04	12.695222
0.132000	0.04	12.705591
0.132667	0.04	12.694581
0.133333	0.04	12.713363
0.134000	0.04	12.695222
0.134667	0.04	12.682935
0.135333	0.04	12.665484
0.136000	0.04	12.639027
0.136667	0.04	12.665484
0.137333	0.04	12.670011
0.138000	0.04	12.662244
0.138667	0.04	12.653217
0.139333	0.04	12.681640
0.140000	0.04	12.660318
0.140667	0.04	12.675820
0.141333	0.04	12.660318
0.142000	0.04	12.688750
0.142667	0.04	12.661612
0.143333	0.04	12.684884
0.144000	0.04	12.707529
0.144667	0.04	12.691334
0.145333	0.04	12.687461
0.146000	0.04	12.691334
0.146667	0.04	12.684884
0.147333	0.04	12.679697
0.148000	0.04	12.673893
0.148667	0.04	12.664838
0.149333	0.04	12.657748
0.150000	0.04	12.680345
0.150667	0.04	12.702995
0.151333	0.04	12.679697
0.152000	0.04	12.665484
0.152667	0.04	12.651294
0.153333	0.04	12.648058
0.154000	0.04	12.646767
0.154667	0.04	12.653217
0.155333	0.04	12.651294
0.156000	0.04	12.660972
0.156667	0.04	12.678417
0.157333	0.04	12.660318
0.158000	0.04	12.676461
0.158667	0.04	12.686179
0.159333	0.04	12.704934
0.160000	0.04	12.690052
0.160667	0.04	12.674526
0.161333	0.04	12.684230
0.162000	0.04	12.635170
0.162667	0.04	12.645489
0.163333	0.04	12.660318
0.164000	0.04	12.667424
0.164667	0.04	12.661612
0.165333	0.04	12.642906
0.166000	0.04	12.665484
0.166667	0.04	12.664185
0.167333	0.04	12.642255
0.168000	0.04	12.661612
0.168667	0.04	12.652572
0.169333	0.04	12.679050
0.170000	0.04	12.653864
0.170667	0.04	12.637757
0.171333	0.04	12.647419
0.172000	0.04	12.665484
0.172667	0.04	12.689397
0.173333	0.04	12.657748
0.174000	0.04	12.677755
0.174667	0.04	12.653864
0.175333	0.04	12.659680
0.176000	0.04	12.688750
0.176667	0.04	12.679697
0.177333	0.04	12.645489
0.178000	0.04	12.690052
0.178667	0.04	12.649357
0.179333	0.04	12.636460
0.180000	0.04	12.650002
0.180667	0.04	12.635170
0.181333	0.04	12.650634
0.182000	0.04	12.604929
0.182667	0.04	12.637757
0.183333	0.04	12.626795
0.184000	0.04	12.679050
0.184667	0.04	12.649357
0.185333	0.04	12.650002
0.186000	0.04	12.681640
0.186667	0.04	12.686179
0.187333	0.04	12.708179
0.188000	0.04	12.701050
0.188667	0.04	12.707529
0.189333	0.04	12.659680
0.190000	0.04	12.699760
0.190667	0.04	12.648058
0.191333	0.04	12.677115
0.192000	0.04	12.666784
0.192667	0.04	12.666130
0.193333	0.04	12.686812
0.194000	0.04	12.675820
0.194667	0.04	12.677115
0.195333	0.04	12.685525
0.196000	0.04	12.668064
0.196667	0.04	12.666784
0.197333	0.04	12.647419
0.198000	0.04	12.649357
0.198667	0.04	12.668718
0.199333	0.04	12.685525
0.200000	0.04	12.674526
0.200667	0.04	12.632598
0.201333	0.04	12.664838
0.202000	0.04	12.623578
0.202667	0.04	12.637098
0.203333	0.04	12.622289
0.204000	0.04	12.630663
0.204667	0.04	12.615216
0.205333	0.04	12.603649
0.206000	0.04	12.611366
0.206667	0.04	12.606859
0.207333	0.04	12.610065
0.208000	0.04	12.585022
0.208667	0.04	12.579255
0.209333	0.04	12.590157
0.210000	0.04	12.580532
0.210667	0.04	12.575401
0.211333	0.04	12.592079
0.212000	0.04	12.573469
0.212667	0.04	12.599795
0.213333	0.04	12.609435
0.214000	0.04	12.597229
0.214667	0.04	12.594007
0.215333	0.04	12.604279
0.216000	0.04	12.630017
0.216667	0.04	12.594007
0.217333	0.04	12.613928
0.218000	0.04	12.623578
0.218667	0.04	12.617779
0.219333	0.04	12.627445
0.220000	0.04	12.636460
0.220667	0.04	12.641616
0.221333	0.04	12.635816
0.222000	0.04	12.662244
0.222667	0.04	12.688115
0.223333	0.04	12.644198
0.224000	0.04	12.645489
0.224667	0.04	12.645489
0.225333	0.04	12.629373
0.226000	0.04	12.645489
0.226667	0.04	12.624229
0.227333	0.04	12.644198
0.228000	0.04	12.610723
0.228667	0.04	12.650634
0.229333	0.04	12.655164
0.230000	0.04	12.665484
0.230667	0.04	12.668718
0.231333	0.04	12.691990
0.232000	0.04	12.679697
0.232667	0.04	12.681640
0.233333	0.04	12.677755
0.234000	0.04	12.683581
0.234667	0.04	12.668718
0.235333	0.04	12.620370
0.236000	0.04	12.610723
0.236667	0.04	12.602362
0.237333	0.04	12.591443
0.238000	0.04	12.606209
0.238667	0.04	12.601089
0.239333	0.04	12.601089
0.240000	0.04	12.581810
0.240667	0.04	12.615216
0.241333	0.04	12.590157
0.242000	0.04	12.594644
0.242667	0.04	12.595293
0.243333	0.04	12.603005
0.244000	0.04	12.648704
0.244667	0.04	12.668718
0.245333	0.04	12.652572
0.246000	0.04	12.648704
0.246667	0.04	12.626795
0.247333	0.04	12.631300
0.248000	0.04	12.626148
0.248667	0.04	12.637757
0.249333	0.04	12.604929
0.250000	0.04	12.615216
0.250667	0.04	12.584380
0.251333	0.04	12.581168
0.252000	0.04	12.563223
0.252667	0.04	12.579898
0.253333	0.04	12.562582
0.254000	0.04	12.567714
0.254667	0.04	12.530602
0.255333	0.04	12.538274
0.256000	0.04	12.550415
0.256667	0.04	12.558100
0.257333	0.04	12.522301
0.258000	0.04	12.537641
0.258667	0.04	12.508903
0.259333	0.04	12.499979
0.260000	0.04	12.496158
0.260667	0.04	12.500618
0.261333	0.04	12.522301
0.262000	0.04	12.512090
0.262667	0.04	12.556831
0.263333	0.04	12.563223
0.264000	0.04	12.569632
0.264667	0.04	12.590157
0.265333	0.04	12.596572
0.266000	0.04	12.593365
0.266667	0.04	12.590157
0.267333	0.04	12.616497
0.268000	0.04	12.609435
0.268667	0.04	12.651939
0.269333	0.04	12.664185
0.270000	0.04	12.665484
0.270667	0.04	12.635170
0.271333	0.04	12.683581
0.272000	0.04	12.691334
0.272667	0.04	12.653864
0.273333	0.04	12.670011
0.274000	0.04	12.656447
0.274667	0.04	12.665484
0.275333	0.04	12.662906
0.276000	0.04	12.659026
0.276667	0.04	12.661612
0.277333	0.04	12.659680
0.278000	0.04	12.664838
0.278667	0.04	12.651939
0.279333	0.04	12.661612
0.280000	0.04	12.628083
0.280667	0.04	12.631959
0.281333	0.04	12.627445
0.282000	0.04	12.631300
0.282667	0.04	12.648704
0.283333	0.04	12.633894
0.284000	0.04	12.631959
0.284667	0.04	12.642906
0.285333	0.04	12.644836
0.286000	0.04	12.637757
0.286667	0.04	12.622289
0.287333	0.04	12.636460
0.288000	0.04	12.645489
0.288667	0.04	12.615846
0.289333	0.04	12.606859
0.290000	0.04	12.621638
0.290667	0.04	12.579255
0.291333	0.04	12.610065
0.292000	0.04	12.599795
0.292667	0.04	12.587600
0.293333	0.04	12.551069
0.294000	0.04	12.563857
0.294667	0.04	12.569004
0.295333	0.04	12.552343
0.296000	0.04	12.558741
0.296667	0.04	12.566438
0.297333	0.04	12.595293
0.298000	0.04	12.607504
0.298667	0.04	12.584380
0.299333	0.04	12.597866
0.300000	0.04	12.623578
0.300667	0.04	12.626148
0.301333	0.04	12.594007
0.302000	0.04	12.621638
0.302667	0.04	12.588235
0.303333	0.04	12.631300
0.304000	0.04	12.639680
0.304667	0.04	12.628728
0.305333	0.04	12.610723
0.306000	0.04	12.581810
0.306667	0.04	12.622289
0.307333	0.04	12.613291
0.308000	0.04	12.631959
0.308667	0.04	12.620370
0.309333	0.04	12.611996
0.310000	0.04	12.626148
0.310667	0.04	12.619718
0.311333	0.04	12.576044
0.312000	0.04	12.584380
0.312667	0.04	12.601711
0.313333	0.04	12.557466
0.314000	0.04	12.600425
0.314667	0.04	12.556831
0.315333	0.04	12.592079
0.316000	0.04	12.552343
0.316667	0.04	12.555550
0.317333	0.04	12.541474
0.318000	0.04	12.579255
0.318667	0.04	12.572834
0.319333	0.04	12.556831
0.320000	0.04	12.574759
0.320667	0.04	12.546584
0.321333	0.04	12.551069
0.322000	0.04	12.575401
0.322667	0.04	12.555550
0.323333	0.04	12.540820
0.324000	0.04	12.571558
0.324667	0.04	12.598508
0.325333	0.04	12.577328
0.326000	0.04	12.612646
0.326667	0.04	12.614572
0.327333	0.04	12.620370
0.328000	0.04	12.645489
0.328667	0.04	12.626148
0.329333	0.04	12.713363
0.330000	0.04	12.678417
0.330667	0.04	12.699105
0.331333	0.04	12.708827
0.332000	0.04	12.708179
0.332667	0.04	12.725695
0.333333	0.04	12.712071
0.334000	0.04	12.724388
0.334667	0.04	12.719199
0.335333	0.04	12.702348
0.336000	0.04	12.712708
0.336667	0.04	12.706232
0.337333	0.04	12.672593
0.338000	0.04	12.682935
0.338667	0.04	12.673893
0.339333	0.04	12.690693
0.340000	0.04	12.653217
0.340667	0.04	12.666784
0.341333	0.04	12.647419
0.342000	0.04	12.648704
0.342667	0.04	12.648058
0.343333	0.04	12.664185
0.344000	0.04	12.650634
0.344667	0.04	12.673893
0.345333	0.04	12.697174
0.346000	0.04	12.708827
0.346667	0.04	12.704934
0.347333	0.04	12.713363
0.348000	0.04	12.710773
0.348667	0.04	12.691990
0.349333	0.04	12.723739
0.350000	0.04	12.681640
0.350667	0.04	12.695222
0.351333	0.04	12.662906
0.352000	0.04	12.704299
0.352667	0.04	12.701705
0.353333	0.04	12.679050
0.354000	0.04	12.668718
0.354667	0.04	12.680345
0.355333	0.04	12.674526
0.356000	0.04	12.670011
0.356667	0.04	12.650634
0.357333	0.04	12.626148
0.358000	0.04	12.632598
0.358667	0.04	12.619075
0.359333	0.04	12.619718
0.360000	0.04	12.629373
0.360667	0.04	12.619075
0.361333	0.04	12.586308
0.362000	0.04	12.597229
0.362667	0.04	12.606209
0.363333	0.04	12.603649
0.364000	0.04	12.651939
0.364667	0.04	12.642906
0.365333	0.04	12.642255
0.366000	0.04	12.655802
0.366667	0.04	12.661612
0.367333	0.04	12.648058
0.368000	0.04	12.679697
0.368667	0.04	12.655164
0.369333	0.04	12.669365
0.370000	0.04	12.697174
0.370667	0.04	12.691334
0.371333	0.04	12.724388
0.372000	0.04	12.730879
0.372667	0.04	12.750380
0.373333	0.04	12.730243
0.374000	0.04	12.742577
0.374667	0.04	12.753613
0.375333	0.04	12.749722
0.376000	0.04	12.760778
0.376667	0.04	12.786830
0.377333	0.04	12.773801
0.378000	0.04	12.768584
0.378667	0.04	12.764035
0.379333	0.04	12.765339
0.380000	0.04	12.751017
0.380667	0.04	12.743214
0.381333	0.04	12.734780
0.382000	0.04	12.754272
0.382667	0.04	12.707529
0.383333	0.04	12.705591
0.384000	0.04	12.664838
0.384667	0.04	12.675820
0.385333	0.04	12.701050
0.386000	0.04	12.671305
0.386667	0.04	12.665484
0.387333	0.04	12.702348
0.388000	0.04	12.698470
0.388667	0.04	12.681640
0.389333	0.04	12.701050
0.390000	0.04	12.712071
0.390667	0.04	12.674526
0.391333	0.04	12.662244
0.392000	0.04	12.665484
0.392667	0.04	12.635816
0.393333	0.04	12.680999
0.394000	0.04	12.665484
0.394667	0.04	12.666784
0.395333	0.04	12.667424
0.396000	0.04	12.681640
0.396667	0.04	12.691990
0.397333	0.04	12.666130
0.398000	0.04	12.703651
0.398667	0.04	12.714655
0.399333	0.04	12.711423
0.400000	0.04	12.721797
0.400667	0.04	12.769243
0.401333	0.04	12.764680
0.402000	0.04	12.734780
0.402667	0.04	12.744529
0.403333	0.04	12.749071
0.404000	0.04	12.723096
0.404667	0.04	12.736073
0.405333	0.04	12.741277
0.406000	0.04	12.723096
0.406667	0.04	12.752970
