File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/977.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	1
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	16:46:26
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.117942
Signal Max.	23.143028
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.310286
0.000667	0.04	12.327240
0.001333	0.04	12.318433
0.002000	0.04	12.314051
0.002667	0.04	12.339808
0.003333	0.04	12.322849
0.004000	0.04	12.319067
0.004667	0.04	12.326612
0.005333	0.04	12.344204
0.006000	0.04	12.333522
0.006667	0.04	12.348623
0.007333	0.04	12.361850
0.008000	0.04	12.353655
0.008667	0.04	12.339808
0.009333	0.04	12.346725
0.010000	0.04	12.353655
0.010667	0.04	12.355547
0.011333	0.04	12.344204
0.012000	0.04	12.363098
0.012667	0.04	12.350502
0.013333	0.04	12.292100
0.014000	0.04	12.267689
0.014667	0.04	12.247078
0.015333	0.04	12.220267
0.016000	0.04	12.192278
0.016667	0.04	12.163724
0.017333	0.04	12.173036
0.018000	0.04	12.188550
0.018667	0.04	12.200975
0.019333	0.04	12.230865
0.020000	0.04	12.235848
0.020667	0.04	12.227736
0.021333	0.04	12.263938
0.022000	0.04	12.255821
0.022667	0.04	12.277074
0.023333	0.04	12.267689
0.024000	0.04	12.250824
0.024667	0.04	12.248954
0.025333	0.04	12.232739
0.026000	0.04	12.266450
0.026667	0.04	12.277707
0.027333	0.04	12.286466
0.028000	0.04	12.291472
0.028667	0.04	12.269562
0.029333	0.04	12.277707
0.030000	0.04	12.286466
0.030667	0.04	12.272694
0.031333	0.04	12.276447
0.032000	0.04	12.282702
0.032667	0.04	12.260829
0.033333	0.04	12.300876
0.034000	0.04	12.274580
0.034667	0.04	12.286466
0.035333	0.04	12.245833
0.036000	0.04	12.278335
0.036667	0.04	12.264565
0.037333	0.04	12.309035
0.038000	0.04	12.307778
0.038667	0.04	12.318433
0.039333	0.04	12.297735
0.040000	0.04	12.325974
0.040667	0.04	12.310908
0.041333	0.04	12.358701
0.042000	0.04	12.357433
0.042667	0.04	12.349878
0.043333	0.04	12.388331
0.044000	0.04	12.373181
0.044667	0.04	12.395277
0.045333	0.04	12.351145
0.046000	0.04	12.361212
0.046667	0.04	12.360587
0.047333	0.04	12.334782
0.048000	0.04	12.347993
0.048667	0.04	12.377611
0.049333	0.04	12.375083
0.050000	0.04	12.368150
0.050667	0.04	12.387073
0.051333	0.04	12.354922
0.052000	0.04	12.358064
0.052667	0.04	12.361850
0.053333	0.04	12.378861
0.054000	0.04	12.366247
0.054667	0.04	12.370667
0.055333	0.04	12.320962
0.056000	0.04	12.368767
0.056667	0.04	12.354922
0.057333	0.04	12.361212
0.058000	0.04	12.344204
0.058667	0.04	12.373181
0.059333	0.04	12.342964
0.060000	0.04	12.376966
0.060667	0.04	12.366886
0.061333	0.04	12.390229
0.062000	0.04	12.381396
0.062667	0.04	12.375083
0.063333	0.04	12.366247
0.064000	0.04	12.342964
0.064667	0.04	12.385816
0.065333	0.04	12.356802
0.066000	0.04	12.340443
0.066667	0.04	12.349247
0.067333	0.04	12.378236
0.068000	0.04	12.363098
0.068667	0.04	12.370667
0.069333	0.04	12.368150
0.070000	0.04	12.376354
0.070667	0.04	12.383293
0.071333	0.04	12.369398
0.072000	0.04	12.358064
0.072667	0.04	12.353024
0.073333	0.04	12.327240
0.074000	0.04	12.313421
0.074667	0.04	12.316572
0.075333	0.04	12.325974
0.076000	0.04	12.319067
0.076667	0.04	12.315315
0.077333	0.04	12.319067
0.078000	0.04	12.336664
0.078667	0.04	12.346101
0.079333	0.04	12.349878
0.080000	0.04	12.328499
0.080667	0.04	12.295859
0.081333	0.04	12.322849
0.082000	0.04	12.306515
0.082667	0.04	12.293976
0.083333	0.04	12.325359
0.084000	0.04	12.337280
0.084667	0.04	12.295859
0.085333	0.04	12.322206
0.086000	0.04	12.306515
0.086667	0.04	12.329743
0.087333	0.04	12.331010
0.088000	0.04	12.318433
0.088667	0.04	12.321585
0.089333	0.04	12.323472
0.090000	0.04	12.308407
0.090667	0.04	12.305266
0.091333	0.04	12.300876
0.092000	0.04	12.317187
0.092667	0.04	12.312787
0.093333	0.04	12.312159
0.094000	0.04	12.324723
0.094667	0.04	12.325359
0.095333	0.04	12.337280
0.096000	0.04	12.376354
0.096667	0.04	12.316572
0.097333	0.04	12.323472
0.098000	0.04	12.304638
0.098667	0.04	12.295231
0.099333	0.04	12.283338
0.100000	0.04	12.292100
0.100667	0.04	12.270194
0.101333	0.04	12.269562
0.102000	0.04	12.276447
0.102667	0.04	12.233974
0.103333	0.04	12.258312
0.104000	0.04	12.238341
0.104667	0.04	12.243328
0.105333	0.04	12.258950
0.106000	0.04	12.237716
0.106667	0.04	12.248335
0.107333	0.04	12.232739
0.108000	0.04	12.293354
0.108667	0.04	12.293976
0.109333	0.04	12.290845
0.110000	0.04	12.288335
0.110667	0.04	12.313421
0.111333	0.04	12.292721
0.112000	0.04	12.319067
0.112667	0.04	12.327863
0.113333	0.04	12.329128
0.114000	0.04	12.329128
0.114667	0.04	12.302138
0.115333	0.04	12.313421
0.116000	0.04	12.302138
0.116667	0.04	12.297122
0.117333	0.04	12.278955
0.118000	0.04	12.288335
0.118667	0.04	12.288976
0.119333	0.04	12.260189
0.120000	0.04	12.255821
0.120667	0.04	12.256440
0.121333	0.04	12.258950
0.122000	0.04	12.263319
0.122667	0.04	12.245195
0.123333	0.04	12.278955
0.124000	0.04	12.263319
0.124667	0.04	12.278955
0.125333	0.04	12.278335
0.126000	0.04	12.275827
0.126667	0.04	12.285218
0.127333	0.04	12.290845
0.128000	0.04	12.259570
0.128667	0.04	12.300248
0.129333	0.04	12.268329
0.130000	0.04	12.293976
0.130667	0.04	12.287714
0.131333	0.04	12.293354
0.132000	0.04	12.283338
0.132667	0.04	12.329128
0.133333	0.04	12.327863
0.134000	0.04	12.320962
0.134667	0.04	12.315315
0.135333	0.04	12.328499
0.136000	0.04	12.339177
0.136667	0.04	12.342320
0.137333	0.04	12.375083
0.138000	0.04	12.367511
0.138667	0.04	12.339177
0.139333	0.04	12.334782
0.140000	0.04	12.359950
0.140667	0.04	12.331010
0.141333	0.04	12.324723
0.142000	0.04	12.327240
0.142667	0.04	12.315315
0.143333	0.04	12.311543
0.144000	0.04	12.287714
0.144667	0.04	12.279581
0.145333	0.04	12.267063
