File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/187.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	66
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	15:50:47
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.365617
Signal Max.	134.272156
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.566438
0.000667	0.04	12.590793
0.001333	0.04	12.603649
0.002000	0.04	12.595293
0.002667	0.04	12.603649
0.003333	0.04	12.619075
0.004000	0.04	12.604279
0.004667	0.04	12.611996
0.005333	0.04	12.614572
0.006000	0.04	12.611996
0.006667	0.04	12.628083
0.007333	0.04	12.621007
0.008000	0.04	12.594007
0.008667	0.04	12.594007
0.009333	0.04	12.616497
0.010000	0.04	12.617141
0.010667	0.04	12.604929
0.011333	0.04	12.639680
0.012000	0.04	12.660972
0.012667	0.04	12.626148
0.013333	0.04	12.592729
0.014000	0.04	12.536993
0.014667	0.04	12.510180
0.015333	0.04	12.472609
0.016000	0.04	12.479609
0.016667	0.04	12.470698
0.017333	0.04	12.508265
0.018000	0.04	12.505724
0.018667	0.04	12.501893
0.019333	0.04	12.561941
0.020000	0.04	12.524853
0.020667	0.04	12.539541
0.021333	0.04	12.549154
0.022000	0.04	12.565147
0.022667	0.04	12.592729
0.023333	0.04	12.613291
0.024000	0.04	12.620370
0.024667	0.04	12.641616
0.025333	0.04	12.611366
0.026000	0.04	12.640325
0.026667	0.04	12.639680
0.027333	0.04	12.606859
0.028000	0.04	12.619075
0.028667	0.04	12.597229
0.029333	0.04	12.640325
