File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/265.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	49
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	09:48:42
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-8.787212
Signal Max.	298.092468
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	0.010610
0.001667	0.1	0.011343
0.003333	0.1	0.011188
0.005000	0.1	0.011844
0.006667	0.1	0.010378
0.008333	0.1	0.011150
0.010000	0.1	0.011150
0.011667	0.1	0.011150
0.013333	0.1	0.011150
0.015000	0.1	0.011150
0.016667	0.1	0.011150
0.018333	0.1	0.011150
0.020000	0.1	0.011150
0.021667	0.1	0.011150
0.023333	0.1	0.011150
0.025000	0.1	0.011150
0.026667	0.1	0.011150
0.028333	0.1	0.011150
0.030000	0.1	0.011150
0.031667	0.1	0.011150
0.033333	0.1	0.011150
0.035000	0.1	0.011150
0.036667	0.1	0.011150
0.038333	0.1	0.011150
0.040000	0.1	0.011150
0.041667	0.1	0.011150
0.043333	0.1	0.011150
0.045000	0.1	0.011150
0.046667	0.1	0.011150
0.048333	0.1	0.011150
0.050000	0.1	0.011150
0.051667	0.1	0.011150
0.053333	0.1	0.011150
0.055000	0.1	0.011150
0.056667	0.1	0.011150
0.058333	0.1	0.011150
0.060000	0.1	0.011150
0.061667	0.1	0.011150
0.063333	0.1	0.011150
0.065000	0.1	0.011150
0.066667	0.1	0.011150
0.068333	0.1	0.011150
0.070000	0.1	0.011150
0.071667	0.1	0.011150
0.073333	0.1	0.011150
0.075000	0.1	0.011150
0.076667	0.1	0.011150
0.078333	0.1	0.011150
0.080000	0.1	0.011150
0.081667	0.1	0.011150
0.083333	0.1	0.011150
0.085000	0.1	0.011150
0.086667	0.1	0.011150
0.088333	0.1	0.011150
0.090000	0.1	0.011150
0.091667	0.1	0.011150
0.093333	0.1	0.011150
0.095000	0.1	0.011150
0.096667	0.1	0.011150
0.098333	0.1	0.011150
0.100000	0.1	0.011150
0.101667	0.1	0.011150
0.103333	0.1	0.011150
0.105000	0.1	0.011150
0.106667	0.1	0.011150
0.108333	0.1	0.011150
0.110000	0.1	0.011150
0.111667	0.1	0.011150
0.113333	0.1	0.011150
0.115000	0.1	0.011150
0.116667	0.1	0.011150
0.118333	0.1	0.011150
0.120000	0.1	0.011150
0.121667	0.1	0.011150
0.123333	0.1	0.011150
0.125000	0.1	0.011150
0.126667	0.1	0.011150
0.128333	0.1	0.011150
0.130000	0.1	0.011150
0.131667	0.1	0.011150
0.133333	0.1	0.011150
0.135000	0.1	0.011150
0.136667	0.1	0.011150
0.138333	0.1	0.011150
0.140000	0.1	0.011150
0.141667	0.1	0.011150
0.143333	0.1	0.011150
0.145000	0.1	0.011150
0.146667	0.1	0.011150
0.148333	0.1	0.011150
0.150000	0.1	0.011150
0.151667	0.1	0.011150
0.153333	0.1	0.011150
0.155000	0.1	0.011150
0.156667	0.1	0.011150
0.158333	0.1	0.037307
0.160000	0.1	0.042707
0.161667	0.1	0.045062
0.163333	0.1	0.047723
0.165000	0.1	0.049536
0.166667	0.1	0.051389
0.168333	0.1	0.053395
0.170000	0.1	0.054706
0.171667	0.1	0.057638
0.173333	0.1	0.060185
0.175000	0.1	0.061805
0.176667	0.1	0.063579
0.178333	0.1	0.065393
0.180000	0.1	0.068286
0.181667	0.1	0.071181
0.183333	0.1	0.072877
0.185000	0.1	0.076273
0.186667	0.1	0.078511
0.188333	0.1	0.081172
0.190000	0.1	0.082214
0.191667	0.1	0.086189
0.193333	0.1	0.086843
0.195000	0.1	0.089158
0.196667	0.1	0.091473
0.198333	0.1	0.093943
0.200000	0.1	0.097414
0.201667	0.1	0.101196
0.203333	0.1	0.107986
0.205000	0.1	0.113735
0.206667	0.1	0.116125
0.208333	0.1	0.118672
0.210000	0.1	0.119791
0.211667	0.1	0.122453
0.213333	0.1	0.125848
0.215000	0.1	0.128858
0.216667	0.1	0.130439
0.218333	0.1	0.133140
0.220000	0.1	0.135146
0.221667	0.1	0.137885
0.223333	0.1	0.140740
0.225000	0.1	0.143981
0.226667	0.1	0.146758
0.228333	0.1	0.149497
0.230000	0.1	0.153086
0.231667	0.1	0.157367
0.233333	0.1	0.159644
0.235000	0.1	0.164351
0.236667	0.1	0.168208
0.238333	0.1	0.171565
0.240000	0.1	0.175346
0.241667	0.1	0.179320
0.243333	0.1	0.183139
0.245000	0.1	0.186572
0.246667	0.1	0.190623
0.248333	0.1	0.194405
0.250000	0.1	0.199073
0.251667	0.1	0.202391
0.253333	0.1	0.206133
0.255000	0.1	0.209220
0.256667	0.1	0.212576
0.258333	0.1	0.216279
0.260000	0.1	0.219597
0.261667	0.1	0.224071
0.263333	0.1	0.227661
0.265000	0.1	0.232329
0.266667	0.1	0.235724
0.268333	0.1	0.239350
0.270000	0.1	0.245832
0.271667	0.1	0.248687
0.273333	0.1	0.252777
0.275000	0.1	0.257560
0.276667	0.1	0.261650
0.278333	0.1	0.266086
0.280000	0.1	0.271179
0.281667	0.1	0.274690
0.283333	0.1	0.279165
0.285000	0.1	0.283023
0.286667	0.1	0.286919
0.288333	0.1	0.290276
0.290000	0.1	0.294674
0.291667	0.1	0.298803
0.293333	0.1	0.302467
0.295000	0.1	0.305939
0.296667	0.1	0.309836
0.298333	0.1	0.313308
0.300000	0.1	0.317629
0.301667	0.1	0.321912
0.303333	0.1	0.326387
0.305000	0.1	0.330129
0.306667	0.1	0.335028
0.308333	0.1	0.338772
0.310000	0.1	0.344364
0.311667	0.1	0.348338
0.313333	0.1	0.353470
0.315000	0.1	0.357173
0.316667	0.1	0.361726
0.318333	0.1	0.365932
0.320000	0.1	0.370792
0.321667	0.1	0.375461
0.323333	0.1	0.378934
0.325000	0.1	0.383948
0.326667	0.1	0.388231
0.328333	0.1	0.390893
0.330000	0.1	0.395676
0.331667	0.1	0.399689
0.333333	0.1	0.404088
0.335000	0.1	0.408022
0.336667	0.1	0.411494
0.338333	0.1	0.415198
0.340000	0.1	0.418979
0.341667	0.1	0.423570
0.343333	0.1	0.427504
0.345000	0.1	0.431748
0.346667	0.1	0.435260
0.348333	0.1	0.438963
0.350000	0.1	0.443129
0.351667	0.1	0.447876
0.353333	0.1	0.452658
0.355000	0.1	0.457790
0.356667	0.1	0.461918
0.358333	0.1	0.466471
