File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/887.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	4
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	17:50:19
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.215915
Signal Max.	122.783478
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.402866
0.000667	0.04	12.398455
0.001333	0.04	12.386440
0.002000	0.04	12.394650
0.002667	0.04	12.388971
0.003333	0.04	12.390229
0.004000	0.04	12.411729
0.004667	0.04	12.403500
0.005333	0.04	12.398455
0.006000	0.04	12.376966
0.006667	0.04	12.392126
0.007333	0.04	12.383911
0.008000	0.04	12.388971
0.008667	0.04	12.416779
0.009333	0.04	12.397809
0.010000	0.04	12.398455
0.010667	0.04	12.401600
0.011333	0.04	12.398455
0.012000	0.04	12.397809
0.012667	0.04	12.433250
0.013333	0.04	12.394650
0.014000	0.04	12.364367
0.014667	0.04	12.347993
0.015333	0.04	12.278955
0.016000	0.04	12.280201
0.016667	0.04	12.258950
0.017333	0.04	12.257691
0.018000	0.04	12.277707
0.018667	0.04	12.286466
0.019333	0.04	12.315923
0.020000	0.04	12.319067
0.020667	0.04	12.329743
0.021333	0.04	12.356802
0.022000	0.04	12.342964
0.022667	0.04	12.346101
0.023333	0.04	12.355547
0.024000	0.04	12.373827
0.024667	0.04	12.378236
0.025333	0.04	12.362480
0.026000	0.04	12.388331
0.026667	0.04	12.404767
0.027333	0.04	12.385816
0.028000	0.04	12.387073
0.028667	0.04	12.392126
0.029333	0.04	12.380751
0.030000	0.04	12.382022
0.030667	0.04	12.361212
0.031333	0.04	12.385170
0.032000	0.04	12.363098
0.032667	0.04	12.319067
0.033333	0.04	12.319697
0.034000	0.04	12.313421
0.034667	0.04	12.287093
0.035333	0.04	12.271448
0.036000	0.04	12.285839
0.036667	0.04	12.302138
0.037333	0.04	12.278955
0.038000	0.04	12.287093
0.038667	0.04	12.314051
0.039333	0.04	12.311543
0.040000	0.04	12.298998
0.040667	0.04	12.305266
0.041333	0.04	12.287093
0.042000	0.04	12.298363
0.042667	0.04	12.277074
0.043333	0.04	12.264565
0.044000	0.04	12.250824
0.044667	0.04	12.246452
0.045333	0.04	12.247703
0.046000	0.04	12.219657
0.046667	0.04	12.232100
0.047333	0.04	12.228360
0.048000	0.04	12.219657
0.048667	0.04	12.221515
0.049333	0.04	12.225870
0.050000	0.04	12.222133
0.050667	0.04	12.254577
0.051333	0.04	12.235848
0.052000	0.04	12.242097
0.052667	0.04	12.253944
0.053333	0.04	12.260189
0.054000	0.04	12.281456
0.054667	0.04	12.285839
0.055333	0.04	12.277707
0.056000	0.04	12.282083
0.056667	0.04	12.278335
0.057333	0.04	12.278335
0.058000	0.04	12.279581
0.058667	0.04	12.251443
0.059333	0.04	12.277707
0.060000	0.04	12.275827
0.060667	0.04	12.283965
0.061333	0.04	12.293354
0.062000	0.04	12.297122
0.062667	0.04	12.303388
0.063333	0.04	12.318433
0.064000	0.04	12.341067
0.064667	0.04	12.316572
0.065333	0.04	12.325359
0.066000	0.04	12.326612
0.066667	0.04	12.339808
0.067333	0.04	12.341067
0.068000	0.04	12.350502
0.068667	0.04	12.320962
0.069333	0.04	12.346725
0.070000	0.04	12.346101
0.070667	0.04	12.342320
0.071333	0.04	12.334782
0.072000	0.04	12.324723
0.072667	0.04	12.351755
0.073333	0.04	12.312787
0.074000	0.04	12.354922
0.074667	0.04	12.349247
0.075333	0.04	12.364985
0.076000	0.04	12.380751
0.076667	0.04	12.351145
0.077333	0.04	12.366247
0.078000	0.04	12.361850
0.078667	0.04	12.375715
0.079333	0.04	12.351755
0.080000	0.04	12.344841
0.080667	0.04	12.349247
0.081333	0.04	12.331010
0.082000	0.04	12.358701
0.082667	0.04	12.350502
0.083333	0.04	12.342320
0.084000	0.04	12.357433
0.084667	0.04	12.354279
0.085333	0.04	12.373827
0.086000	0.04	12.370667
0.086667	0.04	12.376966
0.087333	0.04	12.394650
0.088000	0.04	12.378861
0.088667	0.04	12.407933
0.089333	0.04	12.450381
0.090000	0.04	12.406040
0.090667	0.04	12.414243
0.091333	0.04	12.407292
0.092000	0.04	12.416157
0.092667	0.04	12.418046
0.093333	0.04	12.428815
0.094000	0.04	12.431347
0.094667	0.04	12.455447
0.095333	0.04	12.442770
0.096000	0.04	12.468158
0.096667	0.04	12.428181
0.097333	0.04	12.446561
0.098000	0.04	12.455447
0.098667	0.04	12.456090
0.099333	0.04	12.450381
0.100000	0.04	12.448468
0.100667	0.04	12.444040
0.101333	0.04	12.433250
0.102000	0.04	12.445932
0.102667	0.04	12.421844
0.103333	0.04	12.400967
0.104000	0.04	12.390229
0.104667	0.04	12.373827
0.105333	0.04	12.334782
0.106000	0.04	12.337280
0.106667	0.04	12.331010
0.107333	0.04	12.347993
0.108000	0.04	12.347369
0.108667	0.04	12.331626
0.109333	0.04	12.330380
0.110000	0.04	12.337280
0.110667	0.04	12.311543
0.111333	0.04	12.344204
0.112000	0.04	12.299619
0.112667	0.04	12.305266
0.113333	0.04	12.296487
0.114000	0.04	12.285218
0.114667	0.04	12.292100
0.115333	0.04	12.297122
0.116000	0.04	12.272694
0.116667	0.04	12.287093
