File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/748.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	62
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	14:25:35
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.344841
Signal Max.	139.536438
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.568369
0.000667	0.04	12.581810
0.001333	0.04	12.584380
0.002000	0.04	12.579898
0.002667	0.04	12.619075
0.003333	0.04	12.606209
0.004000	0.04	12.604279
0.004667	0.04	12.596572
0.005333	0.04	12.584380
0.006000	0.04	12.607504
0.006667	0.04	12.586944
0.007333	0.04	12.569632
0.008000	0.04	12.584380
0.008667	0.04	12.561306
0.009333	0.04	12.585666
0.010000	0.04	12.581810
0.010667	0.04	12.563857
0.011333	0.04	12.585666
0.012000	0.04	12.573469
0.012667	0.04	12.573469
0.013333	0.04	12.549782
0.014000	0.04	12.503801
0.014667	0.04	12.464339
0.015333	0.04	12.452282
0.016000	0.04	12.459270
0.016667	0.04	12.449104
0.017333	0.04	12.476437
0.018000	0.04	12.505072
0.018667	0.04	12.522946
0.019333	0.04	12.521662
0.020000	0.04	12.563223
0.020667	0.04	12.553619
0.021333	0.04	12.576686
0.022000	0.04	12.591443
0.022667	0.04	12.611996
0.023333	0.04	12.616497
0.024000	0.04	12.602362
0.024667	0.04	12.613928
0.025333	0.04	12.611996
0.026000	0.04	12.610065
0.026667	0.04	12.599795
0.027333	0.04	12.562582
0.028000	0.04	12.576044
0.028667	0.04	12.552986
0.029333	0.04	12.542115
0.030000	0.04	12.532515
0.030667	0.04	12.526770
0.031333	0.04	12.532515
0.032000	0.04	12.535714
0.032667	0.04	12.517195
0.033333	0.04	12.542742
0.034000	0.04	12.535073
0.034667	0.04	12.525491
0.035333	0.04	12.526131
0.036000	0.04	12.526770
0.036667	0.04	12.522301
0.037333	0.04	12.508265
0.038000	0.04	12.519744
0.038667	0.04	12.536360
0.039333	0.04	12.585666
0.040000	0.04	12.593365
0.040667	0.04	12.583737
0.041333	0.04	12.632598
