File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/101-200-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/533.smp/TCD_AuxRight.channel/TCD_AuxRight.chm
Channel	TCD_AuxRight

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	9
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	07:06:45
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.384411
Signal Max.	3.347316
Channel	TCD_AuxRight
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.007716
0.001667	0.1	-0.008602
0.003333	0.1	-0.007871
0.005000	0.1	-0.007909
0.006667	0.1	-0.007369
0.008333	0.1	-0.007254
0.010000	0.1	-0.008218
0.011667	0.1	-0.008218
0.013333	0.1	-0.008218
0.015000	0.1	-0.008218
0.016667	0.1	-0.008218
0.018333	0.1	-0.008218
0.020000	0.1	-0.008218
0.021667	0.1	-0.008218
0.023333	0.1	-0.008218
0.025000	0.1	-0.008218
0.026667	0.1	-0.008218
0.028333	0.1	-0.008218
0.030000	0.1	-0.008218
0.031667	0.1	-0.008218
0.033333	0.1	-0.008218
0.035000	0.1	-0.008218
0.036667	0.1	-0.008218
0.038333	0.1	-0.008218
0.040000	0.1	-0.008218
0.041667	0.1	-0.008218
0.043333	0.1	-0.008218
0.045000	0.1	-0.008218
0.046667	0.1	-0.008218
0.048333	0.1	-0.008218
0.050000	0.1	-0.008218
0.051667	0.1	-0.008218
0.053333	0.1	-0.008218
0.055000	0.1	-0.008218
0.056667	0.1	-0.008218
0.058333	0.1	-0.008218
0.060000	0.1	-0.008218
0.061667	0.1	-0.008218
0.063333	0.1	-0.008218
0.065000	0.1	-0.008218
0.066667	0.1	-0.008218
0.068333	0.1	-0.008218
0.070000	0.1	-0.008218
0.071667	0.1	-0.008218
0.073333	0.1	-0.008218
0.075000	0.1	-0.008218
0.076667	0.1	-0.008218
0.078333	0.1	-0.008218
0.080000	0.1	-0.008218
0.081667	0.1	-0.008218
0.083333	0.1	-0.008218
0.085000	0.1	-0.008218
0.086667	0.1	-0.008218
0.088333	0.1	-0.008218
0.090000	0.1	-0.008218
0.091667	0.1	-0.008218
0.093333	0.1	-0.008218
0.095000	0.1	-0.008218
0.096667	0.1	-0.008218
0.098333	0.1	-0.008218
0.100000	0.1	-0.008218
0.101667	0.1	-0.008218
0.103333	0.1	-0.008218
0.105000	0.1	-0.008218
0.106667	0.1	-0.008218
0.108333	0.1	-0.008218
0.110000	0.1	-0.008218
0.111667	0.1	-0.008218
0.113333	0.1	-0.008218
0.115000	0.1	-0.008218
0.116667	0.1	-0.008218
0.118333	0.1	-0.008218
0.120000	0.1	-0.008218
0.121667	0.1	-0.008218
0.123333	0.1	-0.008218
0.125000	0.1	-0.008218
0.126667	0.1	-0.008218
0.128333	0.1	-0.008218
0.130000	0.1	-0.008218
0.131667	0.1	-0.008218
0.133333	0.1	-0.008218
0.135000	0.1	-0.008218
0.136667	0.1	-0.008218
0.138333	0.1	-0.008218
0.140000	0.1	-0.008218
0.141667	0.1	-0.008218
0.143333	0.1	-0.008218
0.145000	0.1	-0.008218
0.146667	0.1	-0.008218
0.148333	0.1	-0.008218
0.150000	0.1	-0.008218
0.151667	0.1	-0.008218
0.153333	0.1	-0.008218
0.155000	0.1	-0.008218
0.156667	0.1	-0.008218
0.158333	0.1	-0.014275
0.160000	0.1	0.024267
0.161667	0.1	0.027699
0.163333	0.1	0.028434
0.165000	0.1	0.031636
0.166667	0.1	0.032099
0.168333	0.1	0.034992
0.170000	0.1	0.036381
0.171667	0.1	0.038773
0.173333	0.1	0.040818
0.175000	0.1	0.041203
0.176667	0.1	0.043403
0.178333	0.1	0.045949
0.180000	0.1	0.048225
0.181667	0.1	0.049884
0.183333	0.1	0.053086
0.185000	0.1	0.054822
0.186667	0.1	0.058873
0.188333	0.1	0.060262
0.190000	0.1	0.063850
0.191667	0.1	0.065432
0.193333	0.1	0.068749
0.195000	0.1	0.071951
0.196667	0.1	0.074113
0.198333	0.1	0.075772
0.200000	0.1	0.079360
0.201667	0.1	0.082059
0.203333	0.1	0.089467
0.205000	0.1	0.093826
0.206667	0.1	0.095563
0.208333	0.1	0.097993
0.210000	0.1	0.099382
0.211667	0.1	0.101581
0.213333	0.1	0.103549
0.215000	0.1	0.106635
0.216667	0.1	0.110763
0.218333	0.1	0.114505
0.220000	0.1	0.116898
0.221667	0.1	0.120602
0.223333	0.1	0.124151
0.225000	0.1	0.127468
0.226667	0.1	0.130054
0.228333	0.1	0.132406
0.230000	0.1	0.136227
0.231667	0.1	0.140316
0.233333	0.1	0.143286
0.235000	0.1	0.146180
0.236667	0.1	0.148610
0.238333	0.1	0.152661
0.240000	0.1	0.157367
0.241667	0.1	0.160571
0.243333	0.1	0.163773
0.245000	0.1	0.166473
0.246667	0.1	0.170870
0.248333	0.1	0.174806
0.250000	0.1	0.177970
0.251667	0.1	0.183448
0.253333	0.1	0.188424
0.255000	0.1	0.192553
0.256667	0.1	0.195909
0.258333	0.1	0.200616
0.260000	0.1	0.204011
0.261667	0.1	0.206943
0.263333	0.1	0.211572
0.265000	0.1	0.215469
0.266667	0.1	0.219751
0.268333	0.1	0.223108
0.270000	0.1	0.226272
0.271667	0.1	0.229938
0.273333	0.1	0.234952
0.275000	0.1	0.238462
0.276667	0.1	0.242513
0.278333	0.1	0.246141
0.280000	0.1	0.249883
0.281667	0.1	0.254435
0.283333	0.1	0.258524
0.285000	0.1	0.263733
0.286667	0.1	0.267166
0.288333	0.1	0.270639
0.290000	0.1	0.274690
0.291667	0.1	0.279241
0.293333	0.1	0.282638
0.295000	0.1	0.285993
0.296667	0.1	0.290739
0.298333	0.1	0.293903
0.300000	0.1	0.297490
0.301667	0.1	0.300345
0.303333	0.1	0.305130
0.305000	0.1	0.307945
0.306667	0.1	0.313347
0.308333	0.1	0.317744
0.310000	0.1	0.320561
0.311667	0.1	0.325770
0.313333	0.1	0.330940
0.315000	0.1	0.336186
0.316667	0.1	0.339389
0.318333	0.1	0.344904
0.320000	0.1	0.350036
0.321667	0.1	0.353933
0.323333	0.1	0.359450
0.325000	0.1	0.363385
0.326667	0.1	0.367166
0.328333	0.1	0.372066
0.330000	0.1	0.376154
0.331667	0.1	0.381286
0.333333	0.1	0.385570
0.335000	0.1	0.391201
0.336667	0.1	0.395523
0.338333	0.1	0.400191
0.340000	0.1	0.405052
0.341667	0.1	0.408061
0.343333	0.1	0.411379
0.345000	0.1	0.415699
0.346667	0.1	0.419018
0.348333	0.1	0.422528
0.350000	0.1	0.426078
0.351667	0.1	0.430553
0.353333	0.1	0.435337
0.355000	0.1	0.439657
0.356667	0.1	0.445484
0.358333	0.1	0.450152
0.360000	0.1	0.454356
0.361667	0.1	0.457828
0.363333	0.1	0.462806
0.365000	0.1	0.467011
0.366667	0.1	0.470638
0.368333	0.1	0.473647
0.370000	0.1	0.477621
0.371667	0.1	0.482096
0.373333	0.1	0.487729
0.375000	0.1	0.491625
0.376667	0.1	0.496023
0.378333	0.1	0.500191
0.380000	0.1	0.504550
0.381667	0.1	0.509179
0.383333	0.1	0.515892
0.385000	0.1	0.519325
0.386667	0.1	0.523993
0.388333	0.1	0.527852
0.390000	0.1	0.531285
0.391667	0.1	0.535876
0.393333	0.1	0.539234
0.395000	0.1	0.542589
0.396667	0.1	0.545676
0.398333	0.1	0.550575
0.400000	0.1	0.555012
0.401667	0.1	0.558869
0.403333	0.1	0.562265
0.405000	0.1	0.567011
0.406667	0.1	0.570945
0.408333	0.1	0.575806
0.410000	0.1	0.580243
0.411667	0.1	0.584910
0.413333	0.1	0.588307
0.415000	0.1	0.592898
0.416667	0.1	0.596485
0.418333	0.1	0.600575
0.420000	0.1	0.604124
0.421667	0.1	0.609873
0.423333	0.1	0.613422
0.425000	0.1	0.618244
0.426667	0.1	0.622681
0.428333	0.1	0.625999
0.430000	0.1	0.629934
0.431667	0.1	0.633946
0.433333	0.1	0.637998
0.435000	0.1	0.642473
0.436667	0.1	0.646948
0.438333	0.1	0.649765
