File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/406.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	15
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	21:44:35
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.269562
Signal Max.	119.787132
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.466249
0.000667	0.04	12.464983
0.001333	0.04	12.447190
0.002000	0.04	12.446561
0.002667	0.04	12.418046
0.003333	0.04	12.444040
0.004000	0.04	12.394018
0.004667	0.04	12.406660
0.005333	0.04	12.399707
0.006000	0.04	12.428181
0.006667	0.04	12.389604
0.007333	0.04	12.394650
0.008000	0.04	12.437682
0.008667	0.04	12.400967
0.009333	0.04	12.437054
0.010000	0.04	12.426925
0.010667	0.04	12.402866
0.011333	0.04	12.431347
0.012000	0.04	12.435156
0.012667	0.04	12.376354
0.013333	0.04	12.371293
0.014000	0.04	12.350502
0.014667	0.04	12.318433
0.015333	0.04	12.305887
0.016000	0.04	12.285218
0.016667	0.04	12.307143
0.017333	0.04	12.304008
0.018000	0.04	12.350502
0.018667	0.04	12.359950
0.019333	0.04	12.382654
0.020000	0.04	12.387699
0.020667	0.04	12.402866
0.021333	0.04	12.433880
0.022000	0.04	12.436426
0.022667	0.04	12.467529
0.023333	0.04	12.459270
0.024000	0.04	12.443398
0.024667	0.04	12.471328
0.025333	0.04	12.476437
0.026000	0.04	12.419955
0.026667	0.04	12.475792
0.027333	0.04	12.475156
0.028000	0.04	12.480875
0.028667	0.04	12.433250
0.029333	0.04	12.414890
0.030000	0.04	12.414890
0.030667	0.04	12.400967
0.031333	0.04	12.380126
0.032000	0.04	12.394018
0.032667	0.04	12.404767
0.033333	0.04	12.402234
0.034000	0.04	12.406660
0.034667	0.04	12.385816
0.035333	0.04	12.385816
0.036000	0.04	12.407292
0.036667	0.04	12.407292
0.037333	0.04	12.399075
0.038000	0.04	12.399075
0.038667	0.04	12.371293
0.039333	0.04	12.382654
0.040000	0.04	12.373181
0.040667	0.04	12.351755
0.041333	0.04	12.333522
0.042000	0.04	12.335411
0.042667	0.04	12.364985
0.043333	0.04	12.361850
0.044000	0.04	12.362480
0.044667	0.04	12.376966
0.045333	0.04	12.385816
0.046000	0.04	12.402866
0.046667	0.04	12.396557
0.047333	0.04	12.436426
0.048000	0.04	12.421216
0.048667	0.04	12.438965
0.049333	0.04	12.439593
0.050000	0.04	12.455447
0.050667	0.04	12.451653
0.051333	0.04	12.466249
0.052000	0.04	12.478333
0.052667	0.04	12.485324
0.053333	0.04	12.462430
0.054000	0.04	12.471964
0.054667	0.04	12.496782
0.055333	0.04	12.487235
0.056000	0.04	12.474519
0.056667	0.04	12.484685
0.057333	0.04	12.454182
0.058000	0.04	12.449746
0.058667	0.04	12.418046
0.059333	0.04	12.442127
0.060000	0.04	12.443398
0.060667	0.04	12.393393
0.061333	0.04	12.392126
0.062000	0.04	12.385816
0.062667	0.04	12.366886
0.063333	0.04	12.420582
0.064000	0.04	12.365617
0.064667	0.04	12.449746
0.065333	0.04	12.405400
0.066000	0.04	12.439593
0.066667	0.04	12.433880
0.067333	0.04	12.417419
0.068000	0.04	12.453553
0.068667	0.04	12.415510
0.069333	0.04	12.431981
0.070000	0.04	12.410454
0.070667	0.04	12.451011
0.071333	0.04	12.422478
0.072000	0.04	12.444662
0.072667	0.04	12.447190
0.073333	0.04	12.447190
0.074000	0.04	12.408553
0.074667	0.04	12.430079
0.075333	0.04	12.456718
0.076000	0.04	12.411729
0.076667	0.04	12.412989
0.077333	0.04	12.402234
0.078000	0.04	12.397809
0.078667	0.04	12.368767
0.079333	0.04	12.378236
0.080000	0.04	12.375715
0.080667	0.04	12.390229
0.081333	0.04	12.406040
0.082000	0.04	12.424374
0.082667	0.04	12.451653
0.083333	0.04	12.427552
0.084000	0.04	12.439593
0.084667	0.04	12.432616
0.085333	0.04	12.429449
0.086000	0.04	12.451653
0.086667	0.04	12.426277
0.087333	0.04	12.421844
0.088000	0.04	12.433250
0.088667	0.04	12.458634
0.089333	0.04	12.464983
0.090000	0.04	12.461172
0.090667	0.04	12.463710
0.091333	0.04	12.477691
0.092000	0.04	12.471328
0.092667	0.04	12.487235
0.093333	0.04	12.479609
0.094000	0.04	12.456090
0.094667	0.04	12.471964
0.095333	0.04	12.475792
0.096000	0.04	12.481512
0.096667	0.04	12.487235
0.097333	0.04	12.480875
0.098000	0.04	12.473245
0.098667	0.04	12.450381
0.099333	0.04	12.447190
0.100000	0.04	12.460528
0.100667	0.04	12.440857
0.101333	0.04	12.442770
0.102000	0.04	12.414890
0.102667	0.04	12.431347
0.103333	0.04	12.444662
0.104000	0.04	12.431347
0.104667	0.04	12.428815
0.105333	0.04	12.442127
0.106000	0.04	12.438316
0.106667	0.04	12.440857
0.107333	0.04	12.437054
0.108000	0.04	12.431347
0.108667	0.04	12.411729
0.109333	0.04	12.463074
0.110000	0.04	12.431347
0.110667	0.04	12.464339
0.111333	0.04	12.421216
0.112000	0.04	12.430726
0.112667	0.04	12.427552
0.113333	0.04	12.418687
0.114000	0.04	12.407292
0.114667	0.04	12.406660
0.115333	0.04	12.386440
0.116000	0.04	12.368150
0.116667	0.04	12.368150
0.117333	0.04	12.333522
0.118000	0.04	12.351755
0.118667	0.04	12.314051
0.119333	0.04	12.331010
0.120000	0.04	12.329743
0.120667	0.04	12.361212
0.121333	0.04	12.372556
0.122000	0.04	12.394650
0.122667	0.04	12.367511
0.123333	0.04	12.402234
0.124000	0.04	12.406040
0.124667	0.04	12.409187
0.125333	0.04	12.406040
0.126000	0.04	12.392760
0.126667	0.04	12.412989
0.127333	0.04	12.412989
0.128000	0.04	12.397182
0.128667	0.04	12.408553
0.129333	0.04	12.401600
0.130000	0.04	12.399075
0.130667	0.04	12.351145
0.131333	0.04	12.378236
0.132000	0.04	12.347993
0.132667	0.04	12.395277
0.133333	0.04	12.388331
0.134000	0.04	12.406040
0.134667	0.04	12.375715
0.135333	0.04	12.377611
0.136000	0.04	12.371293
0.136667	0.04	12.394018
0.137333	0.04	12.388971
0.138000	0.04	12.431981
0.138667	0.04	12.434527
0.139333	0.04	12.442127
0.140000	0.04	12.440228
0.140667	0.04	12.435791
0.141333	0.04	12.413623
0.142000	0.04	12.459900
0.142667	0.04	12.452904
0.143333	0.04	12.426925
0.144000	0.04	12.452282
0.144667	0.04	12.454182
0.145333	0.04	12.440228
0.146000	0.04	12.445298
0.146667	0.04	12.431347
0.147333	0.04	12.421844
0.148000	0.04	12.411729
0.148667	0.04	12.419955
0.149333	0.04	12.413623
0.150000	0.04	12.462430
0.150667	0.04	12.472609
0.151333	0.04	12.482787
0.152000	0.04	12.468795
0.152667	0.04	12.440228
0.153333	0.04	12.449746
0.154000	0.04	12.425650
0.154667	0.04	12.427552
0.155333	0.04	12.407933
0.156000	0.04	12.421844
0.156667	0.04	12.387073
0.157333	0.04	12.366886
0.158000	0.04	12.337916
0.158667	0.04	12.355547
0.159333	0.04	12.368150
0.160000	0.04	12.408553
0.160667	0.04	12.396557
0.161333	0.04	12.411088
0.162000	0.04	12.423113
0.162667	0.04	12.458634
0.163333	0.04	12.487235
0.164000	0.04	12.470061
0.164667	0.04	12.459900
0.165333	0.04	12.462430
0.166000	0.04	12.477059
0.166667	0.04	12.510180
0.167333	0.04	12.496782
0.168000	0.04	12.503170
0.168667	0.04	12.512729
0.169333	0.04	12.522946
0.170000	0.04	12.487873
0.170667	0.04	12.531888
0.171333	0.04	12.522946
0.172000	0.04	12.529328
0.172667	0.04	12.522946
0.173333	0.04	12.506342
0.174000	0.04	12.508265
0.174667	0.04	12.484685
0.175333	0.04	12.437682
0.176000	0.04	12.436426
0.176667	0.04	12.442770
0.177333	0.04	12.448468
0.178000	0.04	12.430079
0.178667	0.04	12.423113
0.179333	0.04	12.390862
0.180000	0.04	12.392126
0.180667	0.04	12.388971
0.181333	0.04	12.404140
0.182000	0.04	12.397182
0.182667	0.04	12.396557
0.183333	0.04	12.424374
0.184000	0.04	12.397809
0.184667	0.04	12.446561
0.185333	0.04	12.443398
0.186000	0.04	12.419955
0.186667	0.04	12.400967
0.187333	0.04	12.355547
0.188000	0.04	12.358701
0.188667	0.04	12.364367
0.189333	0.04	12.368150
0.190000	0.04	12.373827
0.190667	0.04	12.364367
0.191333	0.04	12.382654
0.192000	0.04	12.405400
0.192667	0.04	12.387073
0.193333	0.04	12.377611
0.194000	0.04	12.382654
0.194667	0.04	12.360587
0.195333	0.04	12.373181
0.196000	0.04	12.368150
0.196667	0.04	12.408553
0.197333	0.04	12.394650
0.198000	0.04	12.357433
0.198667	0.04	12.378236
0.199333	0.04	12.355547
0.200000	0.04	12.346101
0.200667	0.04	12.339808
0.201333	0.04	12.358701
0.202000	0.04	12.360587
0.202667	0.04	12.360587
0.203333	0.04	12.371293
0.204000	0.04	12.368767
0.204667	0.04	12.371293
0.205333	0.04	12.394650
0.206000	0.04	12.380126
0.206667	0.04	12.388331
0.207333	0.04	12.387699
0.208000	0.04	12.350502
0.208667	0.04	12.395917
0.209333	0.04	12.387073
0.210000	0.04	12.373181
0.210667	0.04	12.366247
0.211333	0.04	12.361850
0.212000	0.04	12.380126
0.212667	0.04	12.395917
0.213333	0.04	12.395277
0.214000	0.04	12.389604
0.214667	0.04	12.431981
0.215333	0.04	12.430726
0.216000	0.04	12.454811
0.216667	0.04	12.423113
0.217333	0.04	12.425014
0.218000	0.04	12.423754
0.218667	0.04	12.427552
0.219333	0.04	12.431981
0.220000	0.04	12.426277
0.220667	0.04	12.425014
0.221333	0.04	12.419321
0.222000	0.04	12.371931
0.222667	0.04	12.383293
0.223333	0.04	12.386440
0.224000	0.04	12.378861
0.224667	0.04	12.332886
0.225333	0.04	12.347369
0.226000	0.04	12.332262
0.226667	0.04	12.342964
0.227333	0.04	12.342964
0.228000	0.04	12.358064
0.228667	0.04	12.331010
0.229333	0.04	12.368767
0.230000	0.04	12.344204
0.230667	0.04	12.343580
0.231333	0.04	12.376354
0.232000	0.04	12.372556
0.232667	0.04	12.358064
0.233333	0.04	12.350502
0.234000	0.04	12.393393
0.234667	0.04	12.356802
0.235333	0.04	12.378861
0.236000	0.04	12.355547
0.236667	0.04	12.365617
0.237333	0.04	12.351755
0.238000	0.04	12.366886
0.238667	0.04	12.359325
0.239333	0.04	12.352386
0.240000	0.04	12.370667
0.240667	0.04	12.356176
0.241333	0.04	12.361212
0.242000	0.04	12.382022
0.242667	0.04	12.382654
0.243333	0.04	12.387699
0.244000	0.04	12.369398
0.244667	0.04	12.363729
0.245333	0.04	12.404767
0.246000	0.04	12.399075
0.246667	0.04	12.378236
0.247333	0.04	12.363098
0.248000	0.04	12.361850
0.248667	0.04	12.344204
0.249333	0.04	12.370667
0.250000	0.04	12.362480
