File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/126.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	2
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	17:07:44
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.114862
Signal Max.	55.701298
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.278335
0.000667	0.04	12.254577
0.001333	0.04	12.256440
0.002000	0.04	12.224628
0.002667	0.04	12.263319
0.003333	0.04	12.263938
0.004000	0.04	12.242715
0.004667	0.04	12.210322
0.005333	0.04	12.228992
0.006000	0.04	12.242097
0.006667	0.04	12.227736
0.007333	0.04	12.242715
0.008000	0.04	12.228992
0.008667	0.04	12.250824
0.009333	0.04	12.204713
0.010000	0.04	12.260189
0.010667	0.04	12.229617
0.011333	0.04	12.231497
0.012000	0.04	12.245195
0.012667	0.04	12.245195
0.013333	0.04	12.222133
0.014000	0.04	12.209692
0.014667	0.04	12.180484
0.015333	0.04	12.181714
0.016000	0.04	12.149483
0.016667	0.04	12.114862
0.017333	0.04	12.151943
0.018000	0.04	12.179854
0.018667	0.04	12.173036
0.019333	0.04	12.201598
0.020000	0.04	12.219657
0.020667	0.04	12.216525
0.021333	0.04	12.239577
0.022000	0.04	12.236480
0.022667	0.04	12.291472
0.023333	0.04	12.300248
0.024000	0.04	12.344204
0.024667	0.04	12.346101
0.025333	0.04	12.343580
0.026000	0.04	12.338548
0.026667	0.04	12.349878
0.027333	0.04	12.346101
0.028000	0.04	12.326612
0.028667	0.04	12.322206
0.029333	0.04	12.336034
0.030000	0.04	12.339177
0.030667	0.04	12.361212
0.031333	0.04	12.338548
0.032000	0.04	12.346101
0.032667	0.04	12.330380
0.033333	0.04	12.353655
0.034000	0.04	12.337280
0.034667	0.04	12.366247
0.035333	0.04	12.363098
0.036000	0.04	12.346101
0.036667	0.04	12.325974
0.037333	0.04	12.368767
0.038000	0.04	12.359950
0.038667	0.04	12.337280
0.039333	0.04	12.354279
0.040000	0.04	12.363729
0.040667	0.04	12.368150
0.041333	0.04	12.373827
0.042000	0.04	12.381396
0.042667	0.04	12.380126
0.043333	0.04	12.367511
0.044000	0.04	12.362480
0.044667	0.04	12.366886
0.045333	0.04	12.364367
0.046000	0.04	12.338548
0.046667	0.04	12.341697
0.047333	0.04	12.368767
0.048000	0.04	12.367511
0.048667	0.04	12.362480
0.049333	0.04	12.354922
0.050000	0.04	12.353024
0.050667	0.04	12.354922
0.051333	0.04	12.373181
0.052000	0.04	12.402234
0.052667	0.04	12.363729
0.053333	0.04	12.354279
0.054000	0.04	12.332886
0.054667	0.04	12.342320
0.055333	0.04	12.334782
0.056000	0.04	12.338548
0.056667	0.04	12.346101
0.057333	0.04	12.326612
0.058000	0.04	12.321585
0.058667	0.04	12.326612
0.059333	0.04	12.336664
0.060000	0.04	12.345471
0.060667	0.04	12.319697
0.061333	0.04	12.283965
0.062000	0.04	12.314672
0.062667	0.04	12.324093
0.063333	0.04	12.288976
0.064000	0.04	12.270194
0.064667	0.04	12.288976
0.065333	0.04	12.247078
0.066000	0.04	12.294611
0.066667	0.04	12.284577
0.067333	0.04	12.292100
0.068000	0.04	12.323472
0.068667	0.04	12.309665
0.069333	0.04	12.317187
0.070000	0.04	12.334782
0.070667	0.04	12.317187
0.071333	0.04	12.341067
0.072000	0.04	12.344204
0.072667	0.04	12.340443
0.073333	0.04	12.343580
0.074000	0.04	12.313421
0.074667	0.04	12.349878
0.075333	0.04	12.315923
0.076000	0.04	12.339808
0.076667	0.04	12.272081
0.077333	0.04	12.267063
0.078000	0.04	12.259570
0.078667	0.04	12.268329
0.079333	0.04	12.274580
0.080000	0.04	12.263938
0.080667	0.04	12.264565
0.081333	0.04	12.299619
0.082000	0.04	12.275187
0.082667	0.04	12.283965
0.083333	0.04	12.285218
0.084000	0.04	12.297122
0.084667	0.04	12.295231
0.085333	0.04	12.270821
0.086000	0.04	12.267689
0.086667	0.04	12.300876
0.087333	0.04	12.301497
0.088000	0.04	12.298998
0.088667	0.04	12.300876
0.089333	0.04	12.297122
0.090000	0.04	12.313421
0.090667	0.04	12.322206
0.091333	0.04	12.328499
0.092000	0.04	12.329743
0.092667	0.04	12.313421
0.093333	0.04	12.334158
0.094000	0.04	12.300876
0.094667	0.04	12.314051
0.095333	0.04	12.306515
0.096000	0.04	12.294611
0.096667	0.04	12.283338
0.097333	0.04	12.290223
0.098000	0.04	12.271448
0.098667	0.04	12.285839
0.099333	0.04	12.277074
0.100000	0.04	12.256440
0.100667	0.04	12.269562
0.101333	0.04	12.258950
0.102000	0.04	12.290223
0.102667	0.04	12.277074
0.103333	0.04	12.269562
0.104000	0.04	12.318433
0.104667	0.04	12.284577
0.105333	0.04	12.309665
0.106000	0.04	12.318433
0.106667	0.04	12.265817
0.107333	0.04	12.309035
0.108000	0.04	12.319697
0.108667	0.04	12.325974
0.109333	0.04	12.332262
0.110000	0.04	12.331626
0.110667	0.04	12.359325
0.111333	0.04	12.338548
0.112000	0.04	12.351755
0.112667	0.04	12.363098
0.113333	0.04	12.346725
0.114000	0.04	12.337280
0.114667	0.04	12.339177
0.115333	0.04	12.300248
0.116000	0.04	12.341067
0.116667	0.04	12.312787
0.117333	0.04	12.293976
0.118000	0.04	12.292100
0.118667	0.04	12.303388
0.119333	0.04	12.322849
0.120000	0.04	12.312787
0.120667	0.04	12.321585
0.121333	0.04	12.300248
0.122000	0.04	12.319697
0.122667	0.04	12.312787
0.123333	0.04	12.307778
0.124000	0.04	12.299619
0.124667	0.04	12.276447
0.125333	0.04	12.290845
0.126000	0.04	12.287714
0.126667	0.04	12.315315
0.127333	0.04	12.325359
0.128000	0.04	12.336034
0.128667	0.04	12.366247
0.129333	0.04	12.351145
0.130000	0.04	12.378861
0.130667	0.04	12.386440
0.131333	0.04	12.392760
0.132000	0.04	12.433250
0.132667	0.04	12.414243
0.133333	0.04	12.418046
0.134000	0.04	12.419321
0.134667	0.04	12.427552
0.135333	0.04	12.441492
0.136000	0.04	12.432616
0.136667	0.04	12.425650
0.137333	0.04	12.430726
0.138000	0.04	12.409826
0.138667	0.04	12.424374
0.139333	0.04	12.440857
0.140000	0.04	12.404140
0.140667	0.04	12.402234
0.141333	0.04	12.413623
0.142000	0.04	12.407292
0.142667	0.04	12.388971
0.143333	0.04	12.368150
0.144000	0.04	12.339177
0.144667	0.04	12.334158
0.145333	0.04	12.321585
0.146000	0.04	12.295231
0.146667	0.04	12.283965
0.147333	0.04	12.262700
0.148000	0.04	12.297735
0.148667	0.04	12.269562
0.149333	0.04	12.285839
0.150000	0.04	12.327240
0.150667	0.04	12.314051
0.151333	0.04	12.312787
0.152000	0.04	12.317810
0.152667	0.04	12.337280
0.153333	0.04	12.324723
0.154000	0.04	12.297735
0.154667	0.04	12.304008
0.155333	0.04	12.347993
0.156000	0.04	12.305266
0.156667	0.04	12.307143
0.157333	0.04	12.308407
0.158000	0.04	12.301497
0.158667	0.04	12.247078
0.159333	0.04	12.295859
0.160000	0.04	12.309035
0.160667	0.04	12.290223
0.161333	0.04	12.300248
0.162000	0.04	12.288976
0.162667	0.04	12.302138
0.163333	0.04	12.271448
0.164000	0.04	12.304008
0.164667	0.04	12.294611
0.165333	0.04	12.293976
0.166000	0.04	12.292721
0.166667	0.04	12.298998
0.167333	0.04	12.335411
0.168000	0.04	12.315923
0.168667	0.04	12.309665
0.169333	0.04	12.332262
0.170000	0.04	12.329743
0.170667	0.04	12.336664
0.171333	0.04	12.334158
0.172000	0.04	12.342320
0.172667	0.04	12.325974
0.173333	0.04	12.333522
0.174000	0.04	12.361850
0.174667	0.04	12.309665
0.175333	0.04	12.302138
0.176000	0.04	12.324093
0.176667	0.04	12.311543
0.177333	0.04	12.314672
0.178000	0.04	12.292100
0.178667	0.04	12.293354
0.179333	0.04	12.285839
0.180000	0.04	12.272081
0.180667	0.04	12.275827
0.181333	0.04	12.305266
0.182000	0.04	12.292721
0.182667	0.04	12.249578
0.183333	0.04	12.298998
0.184000	0.04	12.297735
0.184667	0.04	12.317810
0.185333	0.04	12.314051
0.186000	0.04	12.312159
0.186667	0.04	12.336664
0.187333	0.04	12.338548
0.188000	0.04	12.332262
0.188667	0.04	12.354922
0.189333	0.04	12.349247
0.190000	0.04	12.338548
0.190667	0.04	12.373181
0.191333	0.04	12.361850
0.192000	0.04	12.346101
0.192667	0.04	12.332886
0.193333	0.04	12.318433
0.194000	0.04	12.341697
0.194667	0.04	12.330380
0.195333	0.04	12.349247
0.196000	0.04	12.342964
0.196667	0.04	12.339177
0.197333	0.04	12.317810
0.198000	0.04	12.296487
0.198667	0.04	12.274580
0.199333	0.04	12.277707
0.200000	0.04	12.300248
0.200667	0.04	12.295859
0.201333	0.04	12.288335
0.202000	0.04	12.302138
0.202667	0.04	12.268935
0.203333	0.04	12.270821
0.204000	0.04	12.261440
0.204667	0.04	12.238972
0.205333	0.04	12.247703
0.206000	0.04	12.244584
0.206667	0.04	12.258312
0.207333	0.04	12.250197
0.208000	0.04	12.275187
0.208667	0.04	12.263938
0.209333	0.04	12.262700
0.210000	0.04	12.253325
0.210667	0.04	12.254577
0.211333	0.04	12.272081
0.212000	0.04	12.277074
0.212667	0.04	12.260829
0.213333	0.04	12.262067
0.214000	0.04	12.297122
0.214667	0.04	12.268935
0.215333	0.04	12.261440
0.216000	0.04	12.218403
0.216667	0.04	12.235848
0.217333	0.04	12.253325
