File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/187.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	66
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	15:50:47
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.731360
Signal Max.	170.283859
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.079397
0.001667	0.1	-0.078587
0.003333	0.1	-0.078665
0.005000	0.1	-0.078742
0.006667	0.1	-0.078511
0.008333	0.1	-0.078934
0.010000	0.1	-0.078934
0.011667	0.1	-0.078934
0.013333	0.1	-0.078934
0.015000	0.1	-0.078934
0.016667	0.1	-0.078934
0.018333	0.1	-0.078934
0.020000	0.1	-0.078934
0.021667	0.1	-0.078934
0.023333	0.1	-0.078934
0.025000	0.1	-0.078934
0.026667	0.1	-0.078934
0.028333	0.1	-0.078934
0.030000	0.1	-0.078934
0.031667	0.1	-0.078934
0.033333	0.1	-0.078934
0.035000	0.1	-0.078934
0.036667	0.1	-0.078934
0.038333	0.1	-0.078934
0.040000	0.1	-0.078934
0.041667	0.1	-0.078934
0.043333	0.1	-0.078934
0.045000	0.1	-0.078934
0.046667	0.1	-0.078934
0.048333	0.1	-0.078934
0.050000	0.1	-0.078934
0.051667	0.1	-0.078934
0.053333	0.1	-0.078934
0.055000	0.1	-0.078934
0.056667	0.1	-0.078934
0.058333	0.1	-0.078934
0.060000	0.1	-0.078934
0.061667	0.1	-0.078934
0.063333	0.1	-0.078934
0.065000	0.1	-0.078934
0.066667	0.1	-0.078934
0.068333	0.1	-0.078934
0.070000	0.1	-0.078934
0.071667	0.1	-0.078934
0.073333	0.1	-0.078934
0.075000	0.1	-0.078934
0.076667	0.1	-0.078934
0.078333	0.1	-0.078934
0.080000	0.1	-0.078934
0.081667	0.1	-0.078934
0.083333	0.1	-0.078934
0.085000	0.1	-0.078934
0.086667	0.1	-0.078934
0.088333	0.1	-0.078934
0.090000	0.1	-0.078934
0.091667	0.1	-0.078934
0.093333	0.1	-0.078934
0.095000	0.1	-0.078934
0.096667	0.1	-0.078934
0.098333	0.1	-0.078934
0.100000	0.1	-0.078934
0.101667	0.1	-0.078934
0.103333	0.1	-0.078934
0.105000	0.1	-0.078934
0.106667	0.1	-0.078934
0.108333	0.1	-0.078934
0.110000	0.1	-0.078934
0.111667	0.1	-0.078934
0.113333	0.1	-0.078934
0.115000	0.1	-0.078934
0.116667	0.1	-0.078934
0.118333	0.1	-0.078934
0.120000	0.1	-0.078934
0.121667	0.1	-0.078934
0.123333	0.1	-0.078934
0.125000	0.1	-0.078934
0.126667	0.1	-0.078934
0.128333	0.1	-0.078934
0.130000	0.1	-0.078934
0.131667	0.1	-0.078934
0.133333	0.1	-0.078934
0.135000	0.1	-0.078934
0.136667	0.1	-0.078934
0.138333	0.1	-0.078934
0.140000	0.1	-0.078934
0.141667	0.1	-0.078934
0.143333	0.1	-0.078934
0.145000	0.1	-0.078934
0.146667	0.1	-0.078934
0.148333	0.1	-0.078934
0.150000	0.1	-0.078934
0.151667	0.1	-0.078934
0.153333	0.1	-0.078934
0.155000	0.1	-0.078934
0.156667	0.1	-0.078934
0.158333	0.1	-0.017284
0.160000	0.1	-0.083448
0.161667	0.1	-0.082754
0.163333	0.1	-0.082291
0.165000	0.1	-0.082986
0.166667	0.1	-0.084259
0.168333	0.1	-0.082870
0.170000	0.1	-0.082176
0.171667	0.1	-0.084259
0.173333	0.1	-0.083333
0.175000	0.1	-0.083950
0.176667	0.1	-0.084644
0.178333	0.1	-0.085609
0.180000	0.1	-0.084799
0.181667	0.1	-0.084606
0.183333	0.1	-0.085532
0.185000	0.1	-0.084490
0.186667	0.1	-0.084722
0.188333	0.1	-0.084221
0.190000	0.1	-0.084336
0.191667	0.1	-0.084181
0.193333	0.1	-0.084953
0.195000	0.1	-0.086497
0.196667	0.1	-0.087037
0.198333	0.1	-0.086535
0.200000	0.1	-0.086651
0.201667	0.1	-0.086034
0.203333	0.1	-0.086264
0.205000	0.1	-0.084722
0.206667	0.1	-0.085416
0.208333	0.1	-0.086187
0.210000	0.1	-0.086226
0.211667	0.1	-0.086882
0.213333	0.1	-0.087267
0.215000	0.1	-0.087808
0.216667	0.1	-0.088657
0.218333	0.1	-0.088849
0.220000	0.1	-0.089506
0.221667	0.1	-0.088309
0.223333	0.1	-0.088695
0.225000	0.1	-0.088001
0.226667	0.1	-0.087114
0.228333	0.1	-0.087229
0.230000	0.1	-0.088503
0.231667	0.1	-0.089429
0.233333	0.1	-0.088773
0.235000	0.1	-0.088695
0.236667	0.1	-0.087846
0.238333	0.1	-0.088849
0.240000	0.1	-0.087846
0.241667	0.1	-0.088695
0.243333	0.1	-0.089351
0.245000	0.1	-0.089429
0.246667	0.1	-0.089351
0.248333	0.1	-0.090123
0.250000	0.1	-0.089429
0.251667	0.1	-0.089159
0.253333	0.1	-0.090471
0.255000	0.1	-0.090431
0.256667	0.1	-0.090548
0.258333	0.1	-0.091165
0.260000	0.1	-0.092630
0.261667	0.1	-0.092708
0.263333	0.1	-0.091666
0.265000	0.1	-0.092091
