File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/382.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	34
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	04:29:15
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.551733
Signal Max.	170.247849
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	0.040355
0.001667	0.1	0.041937
0.003333	0.1	0.040741
0.005000	0.1	0.039081
0.006667	0.1	0.038233
0.008333	0.1	0.039815
0.010000	0.1	0.039968
0.011667	0.1	0.039968
0.013333	0.1	0.039968
0.015000	0.1	0.039968
0.016667	0.1	0.039968
0.018333	0.1	0.039968
0.020000	0.1	0.039968
0.021667	0.1	0.039968
0.023333	0.1	0.039968
0.025000	0.1	0.039968
0.026667	0.1	0.039968
0.028333	0.1	0.039968
0.030000	0.1	0.039968
0.031667	0.1	0.039968
0.033333	0.1	0.039968
0.035000	0.1	0.039968
0.036667	0.1	0.039968
0.038333	0.1	0.039968
0.040000	0.1	0.039968
0.041667	0.1	0.039968
0.043333	0.1	0.039968
0.045000	0.1	0.039968
0.046667	0.1	0.039968
0.048333	0.1	0.039968
0.050000	0.1	0.039968
0.051667	0.1	0.039968
0.053333	0.1	0.039968
0.055000	0.1	0.039968
0.056667	0.1	0.039968
0.058333	0.1	0.039968
0.060000	0.1	0.039968
0.061667	0.1	0.039968
0.063333	0.1	0.039968
0.065000	0.1	0.039968
0.066667	0.1	0.039968
0.068333	0.1	0.039968
0.070000	0.1	0.039968
0.071667	0.1	0.039968
0.073333	0.1	0.039968
0.075000	0.1	0.039968
0.076667	0.1	0.039968
0.078333	0.1	0.039968
0.080000	0.1	0.039968
0.081667	0.1	0.039968
0.083333	0.1	0.039968
0.085000	0.1	0.039968
0.086667	0.1	0.039968
0.088333	0.1	0.039968
0.090000	0.1	0.039968
0.091667	0.1	0.039968
0.093333	0.1	0.039968
0.095000	0.1	0.039968
0.096667	0.1	0.039968
0.098333	0.1	0.039968
0.100000	0.1	0.039968
0.101667	0.1	0.039968
0.103333	0.1	0.039968
0.105000	0.1	0.039968
0.106667	0.1	0.039968
0.108333	0.1	0.039968
0.110000	0.1	0.039968
0.111667	0.1	0.039968
0.113333	0.1	0.039968
0.115000	0.1	0.039968
0.116667	0.1	0.039968
0.118333	0.1	0.039968
0.120000	0.1	0.039968
0.121667	0.1	0.039968
0.123333	0.1	0.039968
0.125000	0.1	0.039968
0.126667	0.1	0.039968
0.128333	0.1	0.039968
0.130000	0.1	0.039968
0.131667	0.1	0.039968
0.133333	0.1	0.039968
0.135000	0.1	0.039968
0.136667	0.1	0.039968
0.138333	0.1	0.039968
0.140000	0.1	0.039968
0.141667	0.1	0.039968
0.143333	0.1	0.039968
0.145000	0.1	0.039968
0.146667	0.1	0.039968
0.148333	0.1	0.039968
0.150000	0.1	0.039968
0.151667	0.1	0.039968
0.153333	0.1	0.039968
0.155000	0.1	0.039968
0.156667	0.1	0.026697
0.158333	0.1	0.033642
0.160000	0.1	0.034760
0.161667	0.1	0.034105
0.163333	0.1	0.032947
0.165000	0.1	0.033719
0.166667	0.1	0.033294
0.168333	0.1	0.033565
0.170000	0.1	0.034722
0.171667	0.1	0.033256
0.173333	0.1	0.033719
0.175000	0.1	0.033294
0.176667	0.1	0.032600
0.178333	0.1	0.031134
0.180000	0.1	0.032021
0.181667	0.1	0.032407
0.183333	0.1	0.031096
0.185000	0.1	0.031790
0.186667	0.1	0.032099
0.188333	0.1	0.031365
0.190000	0.1	0.032793
0.191667	0.1	0.031713
0.193333	0.1	0.031288
0.195000	0.1	0.030594
0.196667	0.1	0.031172
0.198333	0.1	0.030054
0.200000	0.1	0.031750
0.201667	0.1	0.030479
0.203333	0.1	0.028935
0.205000	0.1	0.028086
0.206667	0.1	0.028664
0.208333	0.1	0.029281
0.210000	0.1	0.030285
0.211667	0.1	0.030980
0.213333	0.1	0.030362
0.215000	0.1	0.030903
0.216667	0.1	0.030246
0.218333	0.1	0.029821
0.220000	0.1	0.030092
0.221667	0.1	0.029552
0.223333	0.1	0.030402
0.225000	0.1	0.030786
0.226667	0.1	0.029821
0.228333	0.1	0.030402
0.230000	0.1	0.029514
0.231667	0.1	0.029861
0.233333	0.1	0.027932
0.235000	0.1	0.028434
0.236667	0.1	0.028935
0.238333	0.1	0.028279
0.240000	0.1	0.028510
0.241667	0.1	0.028588
0.243333	0.1	0.028626
0.245000	0.1	0.028935
0.246667	0.1	0.028510
0.248333	0.1	0.028510
0.250000	0.1	0.027392
0.251667	0.1	0.028240
0.253333	0.1	0.027816
0.255000	0.1	0.029205
0.256667	0.1	0.028974
0.258333	0.1	0.027392
0.260000	0.1	0.026697
0.261667	0.1	0.027315
0.263333	0.1	0.026542
0.265000	0.1	0.025655
0.266667	0.1	0.026157
0.268333	0.1	0.024769
0.270000	0.1	0.025386
0.271667	0.1	0.025617
0.273333	0.1	0.024961
0.275000	0.1	0.026118
0.276667	0.1	0.026388
0.278333	0.1	0.026235
0.280000	0.1	0.025193
0.281667	0.1	0.025578
0.283333	0.1	0.024769
0.285000	0.1	0.026118
0.286667	0.1	0.025501
0.288333	0.1	0.024190
0.290000	0.1	0.025887
0.291667	0.1	0.025463
0.293333	0.1	0.023996
0.295000	0.1	0.023958
0.296667	0.1	0.023727
0.298333	0.1	0.023341
0.300000	0.1	0.024229
0.301667	0.1	0.023495
0.303333	0.1	0.022994
0.305000	0.1	0.023456
0.306667	0.1	0.023919
0.308333	0.1	0.023534
