File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/462.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	8
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	19:15:31
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.481479
Signal Max.	170.899124
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	0.016088
0.001667	0.1	0.016049
0.003333	0.1	0.017014
0.005000	0.1	0.016782
0.006667	0.1	0.015663
0.008333	0.1	0.015355
0.010000	0.1	0.014854
0.011667	0.1	0.014854
0.013333	0.1	0.014854
0.015000	0.1	0.014854
0.016667	0.1	0.014854
0.018333	0.1	0.014854
0.020000	0.1	0.014854
0.021667	0.1	0.014854
0.023333	0.1	0.014854
0.025000	0.1	0.014854
0.026667	0.1	0.014854
0.028333	0.1	0.014854
0.030000	0.1	0.014854
0.031667	0.1	0.014854
0.033333	0.1	0.014854
0.035000	0.1	0.014854
0.036667	0.1	0.014854
0.038333	0.1	0.014854
0.040000	0.1	0.014854
0.041667	0.1	0.014854
0.043333	0.1	0.014854
0.045000	0.1	0.014854
0.046667	0.1	0.014854
0.048333	0.1	0.014854
0.050000	0.1	0.014854
0.051667	0.1	0.014854
0.053333	0.1	0.014854
0.055000	0.1	0.014854
0.056667	0.1	0.014854
0.058333	0.1	0.014854
0.060000	0.1	0.014854
0.061667	0.1	0.014854
0.063333	0.1	0.014854
0.065000	0.1	0.014854
0.066667	0.1	0.014854
0.068333	0.1	0.014854
0.070000	0.1	0.014854
0.071667	0.1	0.014854
0.073333	0.1	0.014854
0.075000	0.1	0.014854
0.076667	0.1	0.014854
0.078333	0.1	0.014854
0.080000	0.1	0.014854
0.081667	0.1	0.014854
0.083333	0.1	0.014854
0.085000	0.1	0.014854
0.086667	0.1	0.014854
0.088333	0.1	0.014854
0.090000	0.1	0.014854
0.091667	0.1	0.014854
0.093333	0.1	0.014854
0.095000	0.1	0.014854
0.096667	0.1	0.014854
0.098333	0.1	0.014854
0.100000	0.1	0.014854
0.101667	0.1	0.014854
0.103333	0.1	0.014854
0.105000	0.1	0.014854
0.106667	0.1	0.014854
0.108333	0.1	0.014854
0.110000	0.1	0.014854
0.111667	0.1	0.014854
0.113333	0.1	0.014854
0.115000	0.1	0.014854
0.116667	0.1	0.014854
0.118333	0.1	0.014854
0.120000	0.1	0.014854
0.121667	0.1	0.014854
0.123333	0.1	0.014854
0.125000	0.1	0.014854
0.126667	0.1	0.014854
0.128333	0.1	0.014854
0.130000	0.1	0.014854
0.131667	0.1	0.014854
0.133333	0.1	0.014854
0.135000	0.1	0.014854
0.136667	0.1	0.014854
0.138333	0.1	0.014854
0.140000	0.1	0.014854
0.141667	0.1	0.014854
0.143333	0.1	0.014854
0.145000	0.1	0.014854
0.146667	0.1	0.014854
0.148333	0.1	0.014854
0.150000	0.1	0.014854
0.151667	0.1	0.014854
0.153333	0.1	0.014854
0.155000	0.1	0.014854
0.156667	0.1	0.014854
0.158333	0.1	0.014854
0.160000	0.1	-0.029938
0.161667	0.1	0.011496
0.163333	0.1	0.010687
0.165000	0.1	0.010301
0.166667	0.1	0.010378
0.168333	0.1	0.009414
0.170000	0.1	0.009684
0.171667	0.1	0.010532
0.173333	0.1	0.009761
0.175000	0.1	0.010185
0.176667	0.1	0.009298
0.178333	0.1	0.008835
0.180000	0.1	0.008758
0.181667	0.1	0.010147
0.183333	0.1	0.009915
0.185000	0.1	0.008024
0.186667	0.1	0.008527
0.188333	0.1	0.006752
0.190000	0.1	0.007253
0.191667	0.1	0.006365
0.193333	0.1	0.006327
0.195000	0.1	0.006597
0.196667	0.1	0.005980
0.198333	0.1	0.006058
0.200000	0.1	0.005479
0.201667	0.1	0.004398
0.203333	0.1	0.004822
0.205000	0.1	0.004360
0.206667	0.1	0.004437
0.208333	0.1	0.004514
0.210000	0.1	0.003820
0.211667	0.1	0.004707
0.213333	0.1	0.005555
0.215000	0.1	0.004128
0.216667	0.1	0.004591
0.218333	0.1	0.002893
0.220000	0.1	0.003550
0.221667	0.1	0.001891
0.223333	0.1	0.001737
0.225000	0.1	0.001157
0.226667	0.1	0.002971
0.228333	0.1	0.002392
0.230000	0.1	0.002585
0.231667	0.1	0.002508
0.233333	0.1	0.001312
0.235000	0.1	0.001891
0.236667	0.1	0.002739
0.238333	0.1	0.003742
0.240000	0.1	0.003009
0.241667	0.1	0.002198
0.243333	0.1	0.002546
0.245000	0.1	0.001003
0.246667	0.1	0.001891
0.248333	0.1	0.000926
0.250000	0.1	0.000695
0.251667	0.1	0.000964
0.253333	0.1	0.000309
0.255000	0.1	-0.000888
0.256667	0.1	-0.000386
0.258333	0.1	0.000386
0.260000	0.1	0.001235
0.261667	0.1	0.000771
0.263333	0.1	0.000617
0.265000	0.1	0.000386
0.266667	0.1	-0.000116
0.268333	0.1	-0.001350
0.270000	0.1	-0.000270
0.271667	0.1	0.000811
0.273333	0.1	0.001504
0.275000	0.1	0.000771
0.276667	0.1	0.000154
0.278333	0.1	-0.000078
0.280000	0.1	0.000424
0.281667	0.1	0.000347
0.283333	0.1	-0.000270
0.285000	0.1	-0.000193
0.286667	0.1	-0.000038
0.288333	0.1	-0.001235
0.290000	0.1	-0.002122
0.291667	0.1	-0.001003
0.293333	0.1	-0.001968
0.295000	0.1	-0.002160
0.296667	0.1	-0.001659
0.298333	0.1	-0.001195
0.300000	0.1	-0.000308
0.301667	0.1	-0.001311
0.303333	0.1	-0.001311
0.305000	0.1	-0.000771
0.306667	0.1	-0.000888
0.308333	0.1	-0.002585
0.310000	0.1	-0.002932
0.311667	0.1	-0.001698
0.313333	0.1	-0.002315
0.315000	0.1	-0.002199
0.316667	0.1	-0.002547
0.318333	0.1	-0.002971
0.320000	0.1	-0.001813
0.321667	0.1	-0.003240
0.323333	0.1	-0.003125
0.325000	0.1	-0.004321
0.326667	0.1	-0.003202
0.328333	0.1	-0.003433
0.330000	0.1	-0.004630
0.331667	0.1	-0.003665
0.333333	0.1	-0.004051
0.335000	0.1	-0.005054
0.336667	0.1	-0.004129
0.338333	0.1	-0.003125
0.340000	0.1	-0.003588
0.341667	0.1	-0.003394
0.343333	0.1	-0.003240
0.345000	0.1	-0.005324
0.346667	0.1	-0.005093
0.348333	0.1	-0.005633
0.350000	0.1	-0.006019
0.351667	0.1	-0.005903
0.353333	0.1	-0.005478
0.355000	0.1	-0.005209
0.356667	0.1	-0.004359
0.358333	0.1	-0.004129
0.360000	0.1	-0.005054
0.361667	0.1	-0.004707
0.363333	0.1	-0.005401
0.365000	0.1	-0.005749
0.366667	0.1	-0.006057
0.368333	0.1	-0.006250
0.370000	0.1	-0.005672
0.371667	0.1	-0.005015
0.373333	0.1	-0.006134
0.375000	0.1	-0.006443
0.376667	0.1	-0.006366
0.378333	0.1	-0.007021
0.380000	0.1	-0.008024
0.381667	0.1	-0.006906
0.383333	0.1	-0.006713
0.385000	0.1	-0.006558
0.386667	0.1	-0.006637
0.388333	0.1	-0.007331
0.390000	0.1	-0.006558
0.391667	0.1	-0.006637
0.393333	0.1	-0.008526
0.395000	0.1	-0.006790
0.396667	0.1	-0.007407
0.398333	0.1	-0.006906
0.400000	0.1	-0.007485
0.401667	0.1	-0.008295
0.403333	0.1	-0.008024
0.405000	0.1	-0.007638
0.406667	0.1	-0.008719
0.408333	0.1	-0.008719
0.410000	0.1	-0.009105
0.411667	0.1	-0.009143
0.413333	0.1	-0.009105
0.415000	0.1	-0.009413
0.416667	0.1	-0.008179
