File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/168.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	23
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	00:34:57
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.297735
Signal Max.	118.263107
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.496158
0.000667	0.04	12.483424
0.001333	0.04	12.493619
0.002000	0.04	12.487873
0.002667	0.04	12.467529
0.003333	0.04	12.481512
0.004000	0.04	12.474519
0.004667	0.04	12.479609
0.005333	0.04	12.485967
0.006000	0.04	12.471964
0.006667	0.04	12.482150
0.007333	0.04	12.505724
0.008000	0.04	12.514639
0.008667	0.04	12.505072
0.009333	0.04	12.507626
0.010000	0.04	12.497427
0.010667	0.04	12.491699
0.011333	0.04	12.498064
0.012000	0.04	12.529968
0.012667	0.04	12.528689
0.013333	0.04	12.535073
0.014000	0.04	12.484056
0.014667	0.04	12.473874
0.015333	0.04	12.440857
0.016000	0.04	12.435791
0.016667	0.04	12.409826
0.017333	0.04	12.422478
0.018000	0.04	12.431981
0.018667	0.04	12.414890
0.019333	0.04	12.421844
0.020000	0.04	12.455447
0.020667	0.04	12.415510
0.021333	0.04	12.457991
0.022000	0.04	12.457991
0.022667	0.04	12.453553
0.023333	0.04	12.494244
0.024000	0.04	12.494244
0.024667	0.04	12.490423
0.025333	0.04	12.480875
0.026000	0.04	12.490423
0.026667	0.04	12.462430
0.027333	0.04	12.472609
0.028000	0.04	12.486606
0.028667	0.04	12.442127
0.029333	0.04	12.428815
0.030000	0.04	12.433250
0.030667	0.04	12.447840
0.031333	0.04	12.433880
0.032000	0.04	12.433250
0.032667	0.04	12.455447
0.033333	0.04	12.461172
0.034000	0.04	12.486606
0.034667	0.04	12.465619
0.035333	0.04	12.501263
0.036000	0.04	12.483424
0.036667	0.04	12.498064
0.037333	0.04	12.470698
0.038000	0.04	12.487235
0.038667	0.04	12.458634
0.039333	0.04	12.491699
0.040000	0.04	12.484685
0.040667	0.04	12.471328
0.041333	0.04	12.488503
0.042000	0.04	12.458634
0.042667	0.04	12.454182
0.043333	0.04	12.483424
0.044000	0.04	12.454811
0.044667	0.04	12.398455
0.045333	0.04	12.425014
0.046000	0.04	12.428181
0.046667	0.04	12.433250
0.047333	0.04	12.450381
0.048000	0.04	12.456718
0.048667	0.04	12.454811
0.049333	0.04	12.442127
0.050000	0.04	12.447840
0.050667	0.04	12.464339
0.051333	0.04	12.442770
0.052000	0.04	12.451653
0.052667	0.04	12.429449
0.053333	0.04	12.412989
0.054000	0.04	12.413623
0.054667	0.04	12.415510
0.055333	0.04	12.420582
0.056000	0.04	12.406040
0.056667	0.04	12.404767
0.057333	0.04	12.382022
0.058000	0.04	12.363729
0.058667	0.04	12.360587
0.059333	0.04	12.340443
0.060000	0.04	12.372556
0.060667	0.04	12.340443
0.061333	0.04	12.324093
0.062000	0.04	12.319697
0.062667	0.04	12.350502
0.063333	0.04	12.359325
0.064000	0.04	12.380126
0.064667	0.04	12.352386
0.065333	0.04	12.361212
0.066000	0.04	12.370044
0.066667	0.04	12.354279
0.067333	0.04	12.358064
0.068000	0.04	12.360587
0.068667	0.04	12.327240
0.069333	0.04	12.337916
0.070000	0.04	12.353655
0.070667	0.04	12.363729
0.071333	0.04	12.354922
0.072000	0.04	12.368767
0.072667	0.04	12.351755
0.073333	0.04	12.379499
0.074000	0.04	12.358064
0.074667	0.04	12.370667
0.075333	0.04	12.371293
0.076000	0.04	12.346101
0.076667	0.04	12.370044
0.077333	0.04	12.317810
0.078000	0.04	12.323472
0.078667	0.04	12.359950
0.079333	0.04	12.326612
0.080000	0.04	12.363729
0.080667	0.04	12.398455
0.081333	0.04	12.380751
0.082000	0.04	12.414243
0.082667	0.04	12.394018
0.083333	0.04	12.377611
0.084000	0.04	12.387699
0.084667	0.04	12.403500
0.085333	0.04	12.383911
0.086000	0.04	12.413623
0.086667	0.04	12.398455
0.087333	0.04	12.442770
0.088000	0.04	12.464339
0.088667	0.04	12.449746
0.089333	0.04	12.448468
0.090000	0.04	12.494244
0.090667	0.04	12.470061
0.091333	0.04	12.476437
0.092000	0.04	12.452282
0.092667	0.04	12.454182
0.093333	0.04	12.438965
0.094000	0.04	12.442127
0.094667	0.04	12.418687
0.095333	0.04	12.418046
0.096000	0.04	12.418046
0.096667	0.04	12.438965
0.097333	0.04	12.401600
0.098000	0.04	12.399707
0.098667	0.04	12.439593
0.099333	0.04	12.447840
0.100000	0.04	12.459270
0.100667	0.04	12.447840
0.101333	0.04	12.403500
0.102000	0.04	12.414243
0.102667	0.04	12.406660
0.103333	0.04	12.397182
0.104000	0.04	12.388971
0.104667	0.04	12.363098
0.105333	0.04	12.403500
0.106000	0.04	12.342964
0.106667	0.04	12.356802
0.107333	0.04	12.360587
0.108000	0.04	12.320326
0.108667	0.04	12.325974
0.109333	0.04	12.331626
0.110000	0.04	12.300876
0.110667	0.04	12.334158
0.111333	0.04	12.331626
0.112000	0.04	12.324723
0.112667	0.04	12.356176
0.113333	0.04	12.339808
0.114000	0.04	12.347993
0.114667	0.04	12.356802
0.115333	0.04	12.375083
0.116000	0.04	12.387699
0.116667	0.04	12.388971
0.117333	0.04	12.402234
0.118000	0.04	12.388971
0.118667	0.04	12.392760
0.119333	0.04	12.421216
0.120000	0.04	12.381396
0.120667	0.04	12.424374
0.121333	0.04	12.400348
0.122000	0.04	12.448468
0.122667	0.04	12.432616
0.123333	0.04	12.427552
0.124000	0.04	12.452904
0.124667	0.04	12.443398
0.125333	0.04	12.436426
0.126000	0.04	12.402866
0.126667	0.04	12.390862
0.127333	0.04	12.414890
0.128000	0.04	12.424374
0.128667	0.04	12.408553
0.129333	0.04	12.438316
0.130000	0.04	12.423113
0.130667	0.04	12.414890
0.131333	0.04	12.430726
0.132000	0.04	12.445932
0.132667	0.04	12.431347
0.133333	0.04	12.447840
