File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/506.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	3
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	17:29:02
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.205330
Signal Max.	134.083725
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.379499
0.000667	0.04	12.383293
0.001333	0.04	12.347369
0.002000	0.04	12.363098
0.002667	0.04	12.372556
0.003333	0.04	12.359950
0.004000	0.04	12.354279
0.004667	0.04	12.352386
0.005333	0.04	12.385816
0.006000	0.04	12.361212
0.006667	0.04	12.332262
0.007333	0.04	12.341067
0.008000	0.04	12.358064
0.008667	0.04	12.352386
0.009333	0.04	12.336664
0.010000	0.04	12.373827
0.010667	0.04	12.380126
0.011333	0.04	12.343580
0.012000	0.04	12.394018
0.012667	0.04	12.359325
0.013333	0.04	12.393393
0.014000	0.04	12.312787
0.014667	0.04	12.310908
0.015333	0.04	12.254577
0.016000	0.04	12.243328
0.016667	0.04	12.253325
0.017333	0.04	12.243958
0.018000	0.04	12.262700
0.018667	0.04	12.253944
0.019333	0.04	12.283338
0.020000	0.04	12.302138
0.020667	0.04	12.293354
0.021333	0.04	12.353655
0.022000	0.04	12.361850
0.022667	0.04	12.351755
0.023333	0.04	12.346725
0.024000	0.04	12.378236
0.024667	0.04	12.342964
0.025333	0.04	12.373181
0.026000	0.04	12.383293
0.026667	0.04	12.356176
0.027333	0.04	12.347369
0.028000	0.04	12.364985
0.028667	0.04	12.336664
0.029333	0.04	12.390862
0.030000	0.04	12.388971
0.030667	0.04	12.363098
0.031333	0.04	12.371293
0.032000	0.04	12.370044
0.032667	0.04	12.383911
0.033333	0.04	12.368767
0.034000	0.04	12.372556
0.034667	0.04	12.359325
0.035333	0.04	12.376354
0.036000	0.04	12.348623
0.036667	0.04	12.350502
0.037333	0.04	12.327863
0.038000	0.04	12.314672
0.038667	0.04	12.300248
0.039333	0.04	12.309035
0.040000	0.04	12.315315
0.040667	0.04	12.310286
0.041333	0.04	12.319067
0.042000	0.04	12.295231
0.042667	0.04	12.325974
0.043333	0.04	12.273940
0.044000	0.04	12.314051
0.044667	0.04	12.288976
0.045333	0.04	12.314051
0.046000	0.04	12.310286
0.046667	0.04	12.327863
0.047333	0.04	12.282083
0.048000	0.04	12.281456
0.048667	0.04	12.314051
0.049333	0.04	12.279581
0.050000	0.04	12.280823
0.050667	0.04	12.257691
0.051333	0.04	12.288976
0.052000	0.04	12.285839
0.052667	0.04	12.298363
0.053333	0.04	12.307778
0.054000	0.04	12.332262
0.054667	0.04	12.309035
0.055333	0.04	12.312787
0.056000	0.04	12.321585
0.056667	0.04	12.317187
0.057333	0.04	12.332262
0.058000	0.04	12.348623
0.058667	0.04	12.344841
0.059333	0.04	12.342320
0.060000	0.04	12.312787
0.060667	0.04	12.314051
0.061333	0.04	12.314672
0.062000	0.04	12.327240
0.062667	0.04	12.278335
0.063333	0.04	12.307778
0.064000	0.04	12.315315
0.064667	0.04	12.332262
0.065333	0.04	12.336034
0.066000	0.04	12.316572
0.066667	0.04	12.346725
