File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/163.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	91
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	00:43:16
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.685525
Signal Max.	137.166794
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.846960
0.000667	0.04	12.856140
0.001333	0.04	12.831250
0.002000	0.04	12.870574
0.002667	0.04	12.868610
0.003333	0.04	12.894223
0.004000	0.04	12.867296
0.004667	0.04	12.925174
0.005333	0.04	12.925174
0.006000	0.04	12.913301
0.006667	0.04	12.897522
0.007333	0.04	12.875833
0.008000	0.04	12.903437
0.008667	0.04	12.937042
0.009333	0.04	12.926486
0.010000	0.04	12.946953
0.010667	0.04	12.932426
0.011333	0.04	12.924507
0.012000	0.04	12.932426
0.012667	0.04	12.869260
0.013333	0.04	12.855476
0.014000	0.04	12.826673
0.014667	0.04	12.770541
0.015333	0.04	12.717251
0.016000	0.04	12.693285
0.016667	0.04	12.691334
0.017333	0.04	12.708179
0.018000	0.04	12.721797
0.018667	0.04	12.730879
0.019333	0.04	12.739325
0.020000	0.04	12.775099
0.020667	0.04	12.812287
0.021333	0.04	12.835175
0.022000	0.04	12.862048
0.022667	0.04	12.866639
0.023333	0.04	12.898811
0.024000	0.04	12.945632
0.024667	0.04	12.919895
0.025333	0.04	12.935721
0.026000	0.04	12.950906
0.026667	0.04	12.954867
0.027333	0.04	13.006517
0.028000	0.04	12.981985
0.028667	0.04	12.997231
0.029333	0.04	13.005854
0.030000	0.04	12.993250
0.030667	0.04	13.005189
0.031333	0.04	13.000549
0.032000	0.04	12.993906
0.032667	0.04	12.999221
0.033333	0.04	12.983966
0.034000	0.04	13.008510
0.034667	0.04	12.987288
0.035333	0.04	12.967419
0.036000	0.04	12.965440
0.036667	0.04	12.975367
0.037333	0.04	12.972060
0.038000	0.04	12.972060
0.038667	0.04	12.975367
0.039333	0.04	12.970737
0.040000	0.04	12.959497
0.040667	0.04	12.971399
0.041333	0.04	12.983966
0.042000	0.04	12.993906
0.042667	0.04	13.005189
0.043333	0.04	13.035740
0.044000	0.04	13.031081
0.044667	0.04	13.019790
0.045333	0.04	13.007181
0.046000	0.04	13.050368
0.046667	0.04	13.035068
0.047333	0.04	13.010495
0.048000	0.04	13.039067
0.048667	0.04	13.013152
0.049333	0.04	13.039067
0.050000	0.04	13.029758
0.050667	0.04	12.989934
0.051333	0.04	12.991924
0.052000	0.04	13.003197
0.052667	0.04	13.003854
0.053333	0.04	12.933747
0.054000	0.04	12.940346
0.054667	0.04	12.906079
0.055333	0.04	12.952222
0.056000	0.04	12.919895
0.056667	0.04	12.941006
0.057333	0.04	12.944303
0.058000	0.04	12.972060
0.058667	0.04	12.962807
0.059333	0.04	12.960158
0.060000	0.04	12.977346
0.060667	0.04	12.966108
0.061333	0.04	12.978015
0.062000	0.04	12.966108
0.062667	0.04	12.962807
0.063333	0.04	12.945632
0.064000	0.04	12.951574
0.064667	0.04	12.956851
0.065333	0.04	12.960158
0.066000	0.04	12.943648
0.066667	0.04	12.904101
0.067333	0.04	12.904101
0.068000	0.04	12.884359
0.068667	0.04	12.904101
0.069333	0.04	12.861384
0.070000	0.04	12.887649
0.070667	0.04	12.879106
0.071333	0.04	12.885675
0.072000	0.04	12.903437
0.072667	0.04	12.924507
0.073333	0.04	12.940346
0.074000	0.04	12.928466
0.074667	0.04	12.916604
0.075333	0.04	12.907391
0.076000	0.04	12.919895
0.076667	0.04	12.917924
0.077333	0.04	12.912663
0.078000	0.04	12.927146
0.078667	0.04	12.942321
0.079333	0.04	12.956182
0.080000	0.04	12.957520
0.080667	0.04	12.951574
0.081333	0.04	12.970075
0.082000	0.04	12.969412
0.082667	0.04	12.959497
0.083333	0.04	12.947600
0.084000	0.04	12.957520
0.084667	0.04	12.931767
0.085333	0.04	12.931113
0.086000	0.04	12.914626
0.086667	0.04	12.943648
0.087333	0.04	12.905405
0.088000	0.04	12.908042
0.088667	0.04	12.906724
0.089333	0.04	12.932426
0.090000	0.04	12.923186
0.090667	0.04	12.911337
0.091333	0.04	12.931113
0.092000	0.04	12.902771
0.092667	0.04	12.926486
0.093333	0.04	12.908708
0.094000	0.04	12.914626
0.094667	0.04	12.946280
0.095333	0.04	12.937042
0.096000	0.04	12.946280
0.096667	0.04	12.948255
0.097333	0.04	12.948255
0.098000	0.04	12.979341
0.098667	0.04	12.972723
0.099333	0.04	12.960820
0.100000	0.04	12.986632
0.100667	0.04	12.967419
0.101333	0.04	12.980666
0.102000	0.04	12.921228
0.102667	0.04	12.946953
0.103333	0.04	12.934401
0.104000	0.04	12.932426
0.104667	0.04	12.920562
0.105333	0.04	12.946280
0.106000	0.04	12.953544
0.106667	0.04	12.974041
0.107333	0.04	12.948255
0.108000	0.04	12.937042
0.108667	0.04	12.944963
0.109333	0.04	12.949591
0.110000	0.04	12.949591
0.110667	0.04	12.970075
0.111333	0.04	12.970075
0.112000	0.04	12.981985
0.112667	0.04	12.978015
0.113333	0.04	12.974704
0.114000	0.04	12.966108
0.114667	0.04	12.985954
0.115333	0.04	12.952222
0.116000	0.04	12.928466
0.116667	0.04	12.906724
0.117333	0.04	12.954867
0.118000	0.04	12.898811
0.118667	0.04	12.901467
0.119333	0.04	12.897522
0.120000	0.04	12.880427
0.120667	0.04	12.897522
0.121333	0.04	12.888301
0.122000	0.04	12.906079
0.122667	0.04	12.865989
0.123333	0.04	12.842391
0.124000	0.04	12.885017
0.124667	0.04	12.844352
0.125333	0.04	12.856140
0.126000	0.04	12.858759
0.126667	0.04	12.834526
0.127333	0.04	12.861384
0.128000	0.04	12.833863
0.128667	0.04	12.850242
0.129333	0.04	12.818169
