File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/879.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	69
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	16:54:41
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.394018
Signal Max.	133.433716
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.637757
0.000667	0.04	12.635816
0.001333	0.04	12.647419
0.002000	0.04	12.626795
0.002667	0.04	12.631959
0.003333	0.04	12.588235
0.004000	0.04	12.606209
0.004667	0.04	12.598508
0.005333	0.04	12.603649
0.006000	0.04	12.581168
0.006667	0.04	12.591443
0.007333	0.04	12.615216
0.008000	0.04	12.613928
0.008667	0.04	12.648058
0.009333	0.04	12.660972
0.010000	0.04	12.637757
0.010667	0.04	12.669365
0.011333	0.04	12.665484
0.012000	0.04	12.689397
0.012667	0.04	12.631959
0.013333	0.04	12.606209
0.014000	0.04	12.594007
0.014667	0.04	12.534433
0.015333	0.04	12.517827
0.016000	0.04	12.484056
0.016667	0.04	12.537641
0.017333	0.04	12.519118
0.018000	0.04	12.529328
0.018667	0.04	12.526770
0.019333	0.04	12.526770
0.020000	0.04	12.566438
0.020667	0.04	12.567714
0.021333	0.04	12.572200
0.022000	0.04	12.572200
0.022667	0.04	12.581810
0.023333	0.04	12.611366
0.024000	0.04	12.626148
0.024667	0.04	12.637757
0.025333	0.04	12.634525
0.026000	0.04	12.633243
0.026667	0.04	12.642255
0.027333	0.04	12.650002
0.028000	0.04	12.670011
0.028667	0.04	12.655164
0.029333	0.04	12.663545
0.030000	0.04	12.684884
0.030667	0.04	12.655802
0.031333	0.04	12.673893
0.032000	0.04	12.657095
0.032667	0.04	12.670645
0.033333	0.04	12.622941
0.034000	0.04	12.646767
0.034667	0.04	12.642255
0.035333	0.04	12.647419
0.036000	0.04	12.639027
0.036667	0.04	12.630017
0.037333	0.04	12.619718
0.038000	0.04	12.595293
0.038667	0.04	12.634525
0.039333	0.04	12.604929
0.040000	0.04	12.599795
0.040667	0.04	12.644836
0.041333	0.04	12.652572
0.042000	0.04	12.670645
0.042667	0.04	12.633894
0.043333	0.04	12.682294
0.044000	0.04	12.645489
0.044667	0.04	12.648058
0.045333	0.04	12.648058
0.046000	0.04	12.635170
0.046667	0.04	12.647419
0.047333	0.04	12.648704
0.048000	0.04	12.660318
0.048667	0.04	12.657748
0.049333	0.04	12.659026
0.050000	0.04	12.618436
0.050667	0.04	12.633243
0.051333	0.04	12.630663
0.052000	0.04	12.627445
0.052667	0.04	12.633894
0.053333	0.04	12.632598
0.054000	0.04	12.649357
0.054667	0.04	12.659680
0.055333	0.04	12.662244
0.056000	0.04	12.642255
0.056667	0.04	12.647419
0.057333	0.04	12.609435
0.058000	0.04	12.631300
0.058667	0.04	12.617141
0.059333	0.04	12.621638
0.060000	0.04	12.602362
0.060667	0.04	12.606859
0.061333	0.04	12.587600
0.062000	0.04	12.588235
0.062667	0.04	12.573469
0.063333	0.04	12.588879
0.064000	0.04	12.594644
0.064667	0.04	12.578599
0.065333	0.04	12.572200
0.066000	0.04	12.613291
0.066667	0.04	12.606859
0.067333	0.04	12.618436
0.068000	0.04	12.599152
0.068667	0.04	12.584380
0.069333	0.04	12.577328
0.070000	0.04	12.558100
0.070667	0.04	12.547859
0.071333	0.04	12.530602
0.072000	0.04	12.533801
0.072667	0.04	12.513368
0.073333	0.04	12.508903
0.074000	0.04	12.487235
0.074667	0.04	12.496158
0.075333	0.04	12.513993
0.076000	0.04	12.544024
0.076667	0.04	12.508265
0.077333	0.04	12.512090
0.078000	0.04	12.527410
0.078667	0.04	12.506994
0.079333	0.04	12.529968
0.080000	0.04	12.541474
0.080667	0.04	12.532515
0.081333	0.04	12.561941
0.082000	0.04	12.594007
0.082667	0.04	12.566438
0.083333	0.04	12.601089
