File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/321.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	92
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	01:04:34
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.708179
Signal Max.	140.984329
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.919895
0.000667	0.04	12.924507
0.001333	0.04	12.937042
0.002000	0.04	12.929126
0.002667	0.04	12.931767
0.003333	0.04	12.948923
0.004000	0.04	12.944963
0.004667	0.04	12.964124
0.005333	0.04	12.916604
0.006000	0.04	12.938364
0.006667	0.04	12.920562
0.007333	0.04	12.911990
0.008000	0.04	12.956851
0.008667	0.04	12.944963
0.009333	0.04	12.944303
0.010000	0.04	12.972060
0.010667	0.04	12.962807
0.011333	0.04	12.960820
0.012000	0.04	12.927146
0.012667	0.04	12.906724
0.013333	0.04	12.911990
0.014000	0.04	12.847617
0.014667	0.04	12.841074
0.015333	0.04	12.799892
0.016000	0.04	12.800525
0.016667	0.04	12.836486
0.017333	0.04	12.845007
0.018000	0.04	12.866639
0.018667	0.04	12.888301
0.019333	0.04	12.889623
0.020000	0.04	12.894223
0.020667	0.04	12.905405
0.021333	0.04	12.944303
0.022000	0.04	12.954206
0.022667	0.04	12.970075
0.023333	0.04	12.965440
0.024000	0.04	12.956182
0.024667	0.04	12.952890
0.025333	0.04	12.932426
0.026000	0.04	12.950906
0.026667	0.04	12.938364
0.027333	0.04	12.962807
0.028000	0.04	12.957520
0.028667	0.04	12.975367
0.029333	0.04	12.961482
0.030000	0.04	12.973379
0.030667	0.04	12.987945
0.031333	0.04	12.959497
0.032000	0.04	12.979997
0.032667	0.04	12.964124
0.033333	0.04	12.989277
0.034000	0.04	12.938364
0.034667	0.04	12.952890
0.035333	0.04	12.950245
0.036000	0.04	12.953544
0.036667	0.04	12.971399
0.037333	0.04	12.961482
0.038000	0.04	12.989277
0.038667	0.04	12.987945
0.039333	0.04	12.985954
0.040000	0.04	13.004525
0.040667	0.04	13.023108
0.041333	0.04	13.029093
0.042000	0.04	13.030423
0.042667	0.04	13.037737
0.043333	0.04	13.071699
0.044000	0.04	13.050368
0.044667	0.04	13.094388
0.045333	0.04	13.092382
0.046000	0.04	13.071033
0.046667	0.04	13.070365
0.047333	0.04	13.066361
0.048000	0.04	13.081032
0.048667	0.04	13.052382
0.049333	0.04	13.032419
0.050000	0.04	13.013808
0.050667	0.04	13.014474
0.051333	0.04	12.984636
0.052000	0.04	12.967419
0.052667	0.04	13.007181
0.053333	0.04	12.987288
0.054000	0.04	12.988614
0.054667	0.04	12.984636
0.055333	0.04	12.964778
0.056000	0.04	12.946280
0.056667	0.04	12.944963
0.057333	0.04	12.961482
0.058000	0.04	12.937042
0.058667	0.04	12.937702
0.059333	0.04	12.941006
0.060000	0.04	12.952222
0.060667	0.04	12.960158
0.061333	0.04	12.972060
0.062000	0.04	12.981322
0.062667	0.04	12.985299
0.063333	0.04	13.000549
0.064000	0.04	12.967419
0.064667	0.04	12.960158
0.065333	0.04	12.974041
0.066000	0.04	12.968764
0.066667	0.04	12.965440
0.067333	0.04	12.958829
0.068000	0.04	12.952222
0.068667	0.04	12.968764
0.069333	0.04	12.977346
0.070000	0.04	12.948255
0.070667	0.04	12.968764
0.071333	0.04	12.934401
0.072000	0.04	12.956182
0.072667	0.04	12.951574
0.073333	0.04	12.968081
0.074000	0.04	13.010495
0.074667	0.04	12.986632
0.075333	0.04	12.998558
0.076000	0.04	12.994576
0.076667	0.04	12.978015
0.077333	0.04	12.972723
0.078000	0.04	12.980666
0.078667	0.04	12.971399
0.079333	0.04	12.953544
0.080000	0.04	12.942981
0.080667	0.04	12.925174
0.081333	0.04	12.937042
0.082000	0.04	12.923854
0.082667	0.04	12.901467
0.083333	0.04	12.915945
0.084000	0.04	12.888301
0.084667	0.04	12.879106
0.085333	0.04	12.917257
0.086000	0.04	12.916604
0.086667	0.04	12.921228
0.087333	0.04	12.937042
0.088000	0.04	12.896206
0.088667	0.04	12.926486
0.089333	0.04	12.913301
0.090000	0.04	12.918575
0.090667	0.04	12.921866
0.091333	0.04	12.908708
0.092000	0.04	12.925825
0.092667	0.04	12.941006
0.093333	0.04	12.931767
0.094000	0.04	12.915945
0.094667	0.04	12.913301
0.095333	0.04	12.881743
0.096000	0.04	12.904101
0.096667	0.04	12.889623
0.097333	0.04	12.923186
0.098000	0.04	12.946280
0.098667	0.04	12.940346
0.099333	0.04	12.962137
0.100000	0.04	12.952222
0.100667	0.04	13.009167
0.101333	0.04	12.990604
0.102000	0.04	13.019126
0.102667	0.04	13.031747
0.103333	0.04	13.041064
0.104000	0.04	13.033077
0.104667	0.04	13.049709
0.105333	0.04	13.050368
0.106000	0.04	13.017804
0.106667	0.04	13.023108
0.107333	0.04	13.004525
0.108000	0.04	12.987945
0.108667	0.04	12.989934
0.109333	0.04	12.976704
0.110000	0.04	12.991260
0.110667	0.04	13.019790
0.111333	0.04	13.007838
0.112000	0.04	13.011160
0.112667	0.04	13.013808
0.113333	0.04	12.995903
0.114000	0.04	13.039726
0.114667	0.04	13.024452
0.115333	0.04	13.019790
0.116000	0.04	13.026440
0.116667	0.04	13.022449
0.117333	0.04	13.023108
0.118000	0.04	13.048369
0.118667	0.04	13.007181
0.119333	0.04	13.000549
0.120000	0.04	13.007838
0.120667	0.04	13.038409
0.121333	0.04	12.995903
0.122000	0.04	12.950906
0.122667	0.04	12.931113
0.123333	0.04	12.944963
0.124000	0.04	12.911990
0.124667	0.04	12.910018
0.125333	0.04	12.914626
0.126000	0.04	12.933747
0.126667	0.04	12.918575
0.127333	0.04	12.929126
0.128000	0.04	12.921228
0.128667	0.04	12.945632
0.129333	0.04	12.932426
0.130000	0.04	12.960820
0.130667	0.04	12.961482
0.131333	0.04	12.943648
0.132000	0.04	12.985299
0.132667	0.04	12.958168
0.133333	0.04	12.947600
0.134000	0.04	12.943648
0.134667	0.04	12.916604
0.135333	0.04	12.908042
0.136000	0.04	12.904101
0.136667	0.04	12.875833
0.137333	0.04	12.894223
0.138000	0.04	12.886333
0.138667	0.04	12.864668
0.139333	0.04	12.870574
0.140000	0.04	12.849578
0.140667	0.04	12.838458
0.141333	0.04	12.873867
0.142000	0.04	12.840418
0.142667	0.04	12.888958
0.143333	0.04	12.873203
0.144000	0.04	12.830602
0.144667	0.04	12.835175
0.145333	0.04	12.833208
0.146000	0.04	12.832561
0.146667	0.04	12.843697
0.147333	0.04	12.860729
0.148000	0.04	12.843026
0.148667	0.04	12.843697
0.149333	0.04	12.846313
0.150000	0.04	12.844352
0.150667	0.04	12.831250
0.151333	0.04	12.826673
0.152000	0.04	12.849578
0.152667	0.04	12.845650
0.153333	0.04	12.832561
0.154000	0.04	12.875833
0.154667	0.04	12.889623
0.155333	0.04	12.900801
0.156000	0.04	12.915278
0.156667	0.04	12.908042
0.157333	0.04	12.898174
0.158000	0.04	12.902771
0.158667	0.04	12.925174
0.159333	0.04	12.904101
0.160000	0.04	12.915945
0.160667	0.04	12.892906
0.161333	0.04	12.915945
0.162000	0.04	12.892906
0.162667	0.04	12.866639
0.163333	0.04	12.900801
0.164000	0.04	12.888301
0.164667	0.04	12.928466
0.165333	0.04	12.931767
0.166000	0.04	12.911990
0.166667	0.04	12.930439
0.167333	0.04	12.917257
0.168000	0.04	12.904101
0.168667	0.04	12.888301
0.169333	0.04	12.876476
0.170000	0.04	12.859415
0.170667	0.04	12.864011
0.171333	0.04	12.845007
0.172000	0.04	12.865332
0.172667	0.04	12.852217
0.173333	0.04	12.866639
0.174000	0.04	12.875833
0.174667	0.04	12.878454
0.175333	0.04	12.875833
0.176000	0.04	12.872553
0.176667	0.04	12.909359
0.177333	0.04	12.867296
0.178000	0.04	12.903437
0.178667	0.04	12.871238
0.179333	0.04	12.890933
0.180000	0.04	12.905405
0.180667	0.04	12.964124
0.181333	0.04	12.933087
0.182000	0.04	12.943648
0.182667	0.04	12.942981
0.183333	0.04	12.941668
0.184000	0.04	12.956851
0.184667	0.04	12.937042
0.185333	0.04	12.953544
0.186000	0.04	12.948923
0.186667	0.04	12.972723
0.187333	0.04	12.953544
0.188000	0.04	12.976021
0.188667	0.04	12.984636
0.189333	0.04	12.976704
0.190000	0.04	12.970737
0.190667	0.04	12.962807
0.191333	0.04	12.979997
0.192000	0.04	12.972060
0.192667	0.04	12.976021
0.193333	0.04	12.989277
0.194000	0.04	12.966763
0.194667	0.04	12.972723
0.195333	0.04	12.968764
0.196000	0.04	12.935068
0.196667	0.04	12.915278
0.197333	0.04	12.875833
0.198000	0.04	12.886333
0.198667	0.04	12.864011
0.199333	0.04	12.846960
0.200000	0.04	12.833208
0.200667	0.04	12.854834
0.201333	0.04	12.856140
0.202000	0.04	12.841722
0.202667	0.04	12.848928
0.203333	0.04	12.859415
0.204000	0.04	12.856140
0.204667	0.04	12.906079
0.205333	0.04	12.898811
0.206000	0.04	12.899491
0.206667	0.04	12.941668
0.207333	0.04	12.913975
0.208000	0.04	12.908708
0.208667	0.04	12.858759
0.209333	0.04	12.910670
0.210000	0.04	12.883709
0.210667	0.04	12.902119
0.211333	0.04	12.875167
0.212000	0.04	12.896206
0.212667	0.04	12.904101
0.213333	0.04	12.912663
0.214000	0.04	12.908042
0.214667	0.04	12.913301
0.215333	0.04	12.882386
0.216000	0.04	12.913301
0.216667	0.04	12.892906
0.217333	0.04	12.888958
0.218000	0.04	12.874511
0.218667	0.04	12.875833
0.219333	0.04	12.914626
0.220000	0.04	12.894223
0.220667	0.04	12.899491
0.221333	0.04	12.902119
0.222000	0.04	12.928466
0.222667	0.04	12.924507
0.223333	0.04	12.932426
0.224000	0.04	12.923854
0.224667	0.04	12.948255
0.225333	0.04	12.954867
0.226000	0.04	12.927805
0.226667	0.04	12.916604
0.227333	0.04	12.952222
0.228000	0.04	12.912663
0.228667	0.04	12.862048
0.229333	0.04	12.860729
0.230000	0.04	12.864668
0.230667	0.04	12.850242
0.231333	0.04	12.894881
0.232000	0.04	12.887649
0.232667	0.04	12.901467
0.233333	0.04	12.898174
0.234000	0.04	12.913975
0.234667	0.04	12.923854
0.235333	0.04	12.942981
0.236000	0.04	12.926486
0.236667	0.04	12.922527
0.237333	0.04	12.961482
0.238000	0.04	12.951574
0.238667	0.04	12.960158
0.239333	0.04	12.952222
0.240000	0.04	12.960158
0.240667	0.04	12.974041
0.241333	0.04	12.952890
0.242000	0.04	12.979997
0.242667	0.04	12.974041
0.243333	0.04	12.961482
0.244000	0.04	12.964124
0.244667	0.04	12.964778
0.245333	0.04	12.960820
0.246000	0.04	12.935721
0.246667	0.04	12.950245
0.247333	0.04	12.954206
0.248000	0.04	12.949591
0.248667	0.04	12.930439
0.249333	0.04	12.908708
0.250000	0.04	12.907391
0.250667	0.04	12.926486
0.251333	0.04	12.949591
0.252000	0.04	12.929126
0.252667	0.04	12.930439
0.253333	0.04	12.905405
0.254000	0.04	12.921228
0.254667	0.04	12.902771
0.255333	0.04	12.904740
0.256000	0.04	12.910670
0.256667	0.04	12.885675
0.257333	0.04	12.908042
0.258000	0.04	12.928466
0.258667	0.04	12.933087
0.259333	0.04	12.932426
0.260000	0.04	12.959497
0.260667	0.04	12.955528
0.261333	0.04	12.964778
0.262000	0.04	12.977346
0.262667	0.04	12.987945
0.263333	0.04	12.983311
0.264000	0.04	13.008510
0.264667	0.04	12.997887
0.265333	0.04	12.996574
0.266000	0.04	13.001206
0.266667	0.04	13.025095
0.267333	0.04	12.968081
0.268000	0.04	12.972723
0.268667	0.04	12.957520
0.269333	0.04	12.943648
0.270000	0.04	12.903437
0.270667	0.04	12.898811
0.271333	0.04	12.879770
0.272000	0.04	12.894223
0.272667	0.04	12.869917
0.273333	0.04	12.831898
0.274000	0.04	12.854834
0.274667	0.04	12.849578
0.275333	0.04	12.859415
0.276000	0.04	12.880427
0.276667	0.04	12.858102
0.277333	0.04	12.870574
0.278000	0.04	12.892906
0.278667	0.04	12.896206
0.279333	0.04	12.921228
0.280000	0.04	12.899491
0.280667	0.04	12.866639
0.281333	0.04	12.883038
0.282000	0.04	12.896206
0.282667	0.04	12.883709
0.283333	0.04	12.896856
0.284000	0.04	12.920562
0.284667	0.04	12.919895
0.285333	0.04	12.872553
0.286000	0.04	12.888301
0.286667	0.04	12.880427
0.287333	0.04	12.875167
0.288000	0.04	12.884359
0.288667	0.04	12.879770
0.289333	0.04	12.898174
