File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/464.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	64
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	15:08:11
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.373181
Signal Max.	138.447296
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.517827
0.000667	0.04	12.506994
0.001333	0.04	12.534433
0.002000	0.04	12.519118
0.002667	0.04	12.500618
0.003333	0.04	12.550415
0.004000	0.04	12.490423
0.004667	0.04	12.511457
0.005333	0.04	12.505072
0.006000	0.04	12.528057
0.006667	0.04	12.515285
0.007333	0.04	12.536993
0.008000	0.04	12.521023
0.008667	0.04	12.536360
0.009333	0.04	12.558741
0.010000	0.04	12.547233
0.010667	0.04	12.551069
0.011333	0.04	12.542742
0.012000	0.04	12.558741
0.012667	0.04	12.531888
0.013333	0.04	12.448468
0.014000	0.04	12.411729
0.014667	0.04	12.393393
0.015333	0.04	12.392760
0.016000	0.04	12.373181
0.016667	0.04	12.386440
0.017333	0.04	12.387699
0.018000	0.04	12.401600
0.018667	0.04	12.414243
0.019333	0.04	12.419955
0.020000	0.04	12.432616
0.020667	0.04	12.461795
0.021333	0.04	12.456090
0.022000	0.04	12.481512
0.022667	0.04	12.517195
0.023333	0.04	12.508903
0.024000	0.04	12.543388
0.024667	0.04	12.560023
0.025333	0.04	12.576686
0.026000	0.04	12.610723
0.026667	0.04	12.612646
0.027333	0.04	12.628083
0.028000	0.04	12.617779
0.028667	0.04	12.635816
0.029333	0.04	12.622289
0.030000	0.04	12.611366
0.030667	0.04	12.585022
0.031333	0.04	12.617141
0.032000	0.04	12.593365
0.032667	0.04	12.597866
0.033333	0.04	12.557466
0.034000	0.04	12.572200
0.034667	0.04	12.554253
0.035333	0.04	12.560672
0.036000	0.04	12.565788
0.036667	0.04	12.558100
0.037333	0.04	12.545304
0.038000	0.04	12.574759
0.038667	0.04	12.569632
0.039333	0.04	12.568369
0.040000	0.04	12.563223
0.040667	0.04	12.597229
0.041333	0.04	12.601089
0.042000	0.04	12.628083
0.042667	0.04	12.585666
0.043333	0.04	12.605573
0.044000	0.04	12.635816
0.044667	0.04	12.615846
0.045333	0.04	12.617779
0.046000	0.04	12.616497
0.046667	0.04	12.611366
0.047333	0.04	12.592079
0.048000	0.04	12.613928
0.048667	0.04	12.576686
0.049333	0.04	12.579255
0.050000	0.04	12.572834
0.050667	0.04	12.587600
0.051333	0.04	12.604279
0.052000	0.04	12.589521
0.052667	0.04	12.631959
0.053333	0.04	12.600425
0.054000	0.04	12.644198
0.054667	0.04	12.631959
0.055333	0.04	12.633894
0.056000	0.04	12.651939
0.056667	0.04	12.624866
0.057333	0.04	12.630017
0.058000	0.04	12.626795
0.058667	0.04	12.653217
