File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/307.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	60
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	13:43:00
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.381396
Signal Max.	135.414963
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.428815
0.000667	0.04	12.440228
0.001333	0.04	12.452904
0.002000	0.04	12.456718
0.002667	0.04	12.457362
0.003333	0.04	12.444040
0.004000	0.04	12.454182
0.004667	0.04	12.492344
0.005333	0.04	12.465619
0.006000	0.04	12.462430
0.006667	0.04	12.457362
0.007333	0.04	12.419321
0.008000	0.04	12.442127
0.008667	0.04	12.468158
0.009333	0.04	12.468158
0.010000	0.04	12.457991
0.010667	0.04	12.468158
0.011333	0.04	12.468795
0.012000	0.04	12.477059
0.012667	0.04	12.414890
0.013333	0.04	12.416779
0.014000	0.04	12.395277
0.014667	0.04	12.419321
0.015333	0.04	12.412362
0.016000	0.04	12.459900
0.016667	0.04	12.469431
0.017333	0.04	12.500618
0.018000	0.04	12.494882
0.018667	0.04	12.513368
0.019333	0.04	12.533160
0.020000	0.04	12.551069
0.020667	0.04	12.533160
0.021333	0.04	12.579898
0.022000	0.04	12.541474
0.022667	0.04	12.566438
0.023333	0.04	12.625511
0.024000	0.04	12.576044
0.024667	0.04	12.563223
0.025333	0.04	12.544663
0.026000	0.04	12.562582
0.026667	0.04	12.552343
0.027333	0.04	12.561941
0.028000	0.04	12.544663
0.028667	0.04	12.555550
0.029333	0.04	12.582466
0.030000	0.04	12.597229
0.030667	0.04	12.593365
0.031333	0.04	12.577977
0.032000	0.04	12.597229
0.032667	0.04	12.601089
0.033333	0.04	12.622289
0.034000	0.04	12.646767
0.034667	0.04	12.629373
0.035333	0.04	12.631959
0.036000	0.04	12.640964
0.036667	0.04	12.624866
0.037333	0.04	12.642255
0.038000	0.04	12.640325
0.038667	0.04	12.636460
0.039333	0.04	12.629373
0.040000	0.04	12.643552
0.040667	0.04	12.637098
0.041333	0.04	12.631300
0.042000	0.04	12.637757
0.042667	0.04	12.654510
0.043333	0.04	12.651939
0.044000	0.04	12.632598
0.044667	0.04	12.611366
0.045333	0.04	12.619075
0.046000	0.04	12.610065
0.046667	0.04	12.612646
0.047333	0.04	12.595936
0.048000	0.04	12.585022
0.048667	0.04	12.598508
0.049333	0.04	12.571558
0.050000	0.04	12.551069
0.050667	0.04	12.526770
0.051333	0.04	12.528689
0.052000	0.04	12.563857
0.052667	0.04	12.551069
0.053333	0.04	12.565147
0.054000	0.04	12.565788
0.054667	0.04	12.552343
0.055333	0.04	12.578599
0.056000	0.04	12.576044
0.056667	0.04	12.588235
0.057333	0.04	12.583737
0.058000	0.04	12.591443
0.058667	0.04	12.583737
0.059333	0.04	12.574124
0.060000	0.04	12.576686
0.060667	0.04	12.575401
0.061333	0.04	12.531241
0.062000	0.04	12.549782
0.062667	0.04	12.551069
0.063333	0.04	12.508903
0.064000	0.04	12.518479
0.064667	0.04	12.518479
0.065333	0.04	12.502525
0.066000	0.04	12.536993
0.066667	0.04	12.570915
0.067333	0.04	12.562582
0.068000	0.04	12.592079
0.068667	0.04	12.578599
0.069333	0.04	12.576044
0.070000	0.04	12.575401
0.070667	0.04	12.568369
0.071333	0.04	12.567714
0.072000	0.04	12.530602
0.072667	0.04	12.578599
0.073333	0.04	12.569632
0.074000	0.04	12.574759
0.074667	0.04	12.569632
0.075333	0.04	12.569632
0.076000	0.04	12.590157
0.076667	0.04	12.582466
0.077333	0.04	12.611366
0.078000	0.04	12.610723
0.078667	0.04	12.606859
0.079333	0.04	12.626795
0.080000	0.04	12.639027
0.080667	0.04	12.635816
0.081333	0.04	12.651294
0.082000	0.04	12.633894
0.082667	0.04	12.622941
0.083333	0.04	12.614572
0.084000	0.04	12.609435
0.084667	0.04	12.601089
0.085333	0.04	12.621007
0.086000	0.04	12.574759
0.086667	0.04	12.576044
0.087333	0.04	12.570281
0.088000	0.04	12.558100
0.088667	0.04	12.558100
0.089333	0.04	12.555550
0.090000	0.04	12.560023
0.090667	0.04	12.570281
0.091333	0.04	12.570915
0.092000	0.04	12.561941
0.092667	0.04	12.570281
0.093333	0.04	12.579255
0.094000	0.04	12.554253
0.094667	0.04	12.549782
0.095333	0.04	12.598508
0.096000	0.04	12.562582
0.096667	0.04	12.586944
0.097333	0.04	12.581168
0.098000	0.04	12.598508
0.098667	0.04	12.619075
0.099333	0.04	12.615216
0.100000	0.04	12.612646
0.100667	0.04	12.631300
0.101333	0.04	12.606209
0.102000	0.04	12.630663
0.102667	0.04	12.648058
0.103333	0.04	12.682294
0.104000	0.04	12.667424
0.104667	0.04	12.644198
0.105333	0.04	12.655802
0.106000	0.04	12.611366
0.106667	0.04	12.598508
0.107333	0.04	12.611996
0.108000	0.04	12.605573
0.108667	0.04	12.611366
0.109333	0.04	12.608140
0.110000	0.04	12.629373
0.110667	0.04	12.604279
0.111333	0.04	12.594644
0.112000	0.04	12.597229
0.112667	0.04	12.576044
0.113333	0.04	12.577328
0.114000	0.04	12.520391
0.114667	0.04	12.551069
0.115333	0.04	12.508903
0.116000	0.04	12.504434
0.116667	0.04	12.526770
0.117333	0.04	12.514639
0.118000	0.04	12.483424
0.118667	0.04	12.493619
0.119333	0.04	12.479609
0.120000	0.04	12.494244
0.120667	0.04	12.491699
0.121333	0.04	12.465619
0.122000	0.04	12.459270
0.122667	0.04	12.461795
0.123333	0.04	12.473245
0.124000	0.04	12.494882
0.124667	0.04	12.531888
0.125333	0.04	12.522946
0.126000	0.04	12.529968
0.126667	0.04	12.524219
0.127333	0.04	12.545304
0.128000	0.04	12.536360
0.128667	0.04	12.560672
0.129333	0.04	12.538914
0.130000	0.04	12.528057
