File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/796.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	10
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	19:58:05
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.213421
Signal Max.	121.881149
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.498064
0.000667	0.04	12.509548
0.001333	0.04	12.482150
0.002000	0.04	12.492344
0.002667	0.04	12.515917
0.003333	0.04	12.517195
0.004000	0.04	12.514639
0.004667	0.04	12.524853
0.005333	0.04	12.494244
0.006000	0.04	12.506994
0.006667	0.04	12.504434
0.007333	0.04	12.481512
0.008000	0.04	12.467529
0.008667	0.04	12.463074
0.009333	0.04	12.433880
0.010000	0.04	12.459900
0.010667	0.04	12.430079
0.011333	0.04	12.439593
0.012000	0.04	12.418046
0.012667	0.04	12.431981
0.013333	0.04	12.358064
0.014000	0.04	12.333522
0.014667	0.04	12.301497
0.015333	0.04	12.295231
0.016000	0.04	12.298998
0.016667	0.04	12.304008
0.017333	0.04	12.342320
0.018000	0.04	12.354279
0.018667	0.04	12.363729
0.019333	0.04	12.380126
0.020000	0.04	12.399707
0.020667	0.04	12.425650
0.021333	0.04	12.437682
0.022000	0.04	12.447840
0.022667	0.04	12.418046
0.023333	0.04	12.461795
0.024000	0.04	12.478333
0.024667	0.04	12.464339
0.025333	0.04	12.466249
0.026000	0.04	12.473874
0.026667	0.04	12.495520
0.027333	0.04	12.451011
0.028000	0.04	12.452904
0.028667	0.04	12.438965
0.029333	0.04	12.440228
0.030000	0.04	12.448468
0.030667	0.04	12.454811
0.031333	0.04	12.446561
0.032000	0.04	12.435791
0.032667	0.04	12.449746
0.033333	0.04	12.442127
0.034000	0.04	12.463710
0.034667	0.04	12.430079
0.035333	0.04	12.442770
0.036000	0.04	12.437054
0.036667	0.04	12.433250
0.037333	0.04	12.435156
0.038000	0.04	12.407933
0.038667	0.04	12.390862
0.039333	0.04	12.364985
0.040000	0.04	12.355547
0.040667	0.04	12.355547
0.041333	0.04	12.357433
0.042000	0.04	12.368150
0.042667	0.04	12.361850
0.043333	0.04	12.343580
