File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/601.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	24
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	00:56:15
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.292721
Signal Max.	120.504608
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.432616
0.000667	0.04	12.431981
0.001333	0.04	12.447840
0.002000	0.04	12.452282
0.002667	0.04	12.475792
0.003333	0.04	12.451653
0.004000	0.04	12.444662
0.004667	0.04	12.475792
0.005333	0.04	12.459270
0.006000	0.04	12.465619
0.006667	0.04	12.473874
0.007333	0.04	12.492975
0.008000	0.04	12.459270
0.008667	0.04	12.485967
0.009333	0.04	12.478333
0.010000	0.04	12.514639
0.010667	0.04	12.507626
0.011333	0.04	12.498064
0.012000	0.04	12.476437
0.012667	0.04	12.476437
0.013333	0.04	12.440857
0.014000	0.04	12.433250
0.014667	0.04	12.406040
0.015333	0.04	12.418046
0.016000	0.04	12.402866
0.016667	0.04	12.414890
0.017333	0.04	12.376966
0.018000	0.04	12.413623
0.018667	0.04	12.399707
0.019333	0.04	12.399075
0.020000	0.04	12.420582
0.020667	0.04	12.457362
0.021333	0.04	12.453553
0.022000	0.04	12.453553
0.022667	0.04	12.455447
0.023333	0.04	12.475156
0.024000	0.04	12.476437
0.024667	0.04	12.460528
0.025333	0.04	12.454811
0.026000	0.04	12.424374
0.026667	0.04	12.426925
0.027333	0.04	12.423113
0.028000	0.04	12.421216
0.028667	0.04	12.425014
0.029333	0.04	12.430726
0.030000	0.04	12.445932
0.030667	0.04	12.465619
0.031333	0.04	12.479609
0.032000	0.04	12.469431
0.032667	0.04	12.459270
0.033333	0.04	12.470061
0.034000	0.04	12.464983
0.034667	0.04	12.458634
0.035333	0.04	12.464339
0.036000	0.04	12.452904
