File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/575.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	72
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	17:58:35
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.474519
Signal Max.	139.989746
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.693285
0.000667	0.04	12.699105
0.001333	0.04	12.675820
0.002000	0.04	12.684230
0.002667	0.04	12.654510
0.003333	0.04	12.655802
0.004000	0.04	12.635816
0.004667	0.04	12.659680
0.005333	0.04	12.655802
0.006000	0.04	12.680345
0.006667	0.04	12.688115
0.007333	0.04	12.676461
0.008000	0.04	12.693933
0.008667	0.04	12.714655
0.009333	0.04	12.723739
0.010000	0.04	12.685525
0.010667	0.04	12.719199
0.011333	0.04	12.723096
0.012000	0.04	12.738018
0.012667	0.04	12.680345
0.013333	0.04	12.632598
0.014000	0.04	12.597229
0.014667	0.04	12.590157
0.015333	0.04	12.560672
0.016000	0.04	12.524219
0.016667	0.04	12.474519
0.017333	0.04	12.525491
0.018000	0.04	12.539541
0.018667	0.04	12.544024
0.019333	0.04	12.571558
0.020000	0.04	12.567714
0.020667	0.04	12.594007
0.021333	0.04	12.584380
0.022000	0.04	12.622289
0.022667	0.04	12.626795
0.023333	0.04	12.653864
0.024000	0.04	12.673232
0.024667	0.04	12.717251
0.025333	0.04	12.739325
0.026000	0.04	12.710125
0.026667	0.04	12.759475
0.027333	0.04	12.725038
0.028000	0.04	12.743214
0.028667	0.04	12.723096
0.029333	0.04	12.751675
