File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/462.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	8
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	28-Apr-25
Injection Time	19:15:31
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.229617
Signal Max.	119.600380
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.344204
0.000667	0.04	12.362480
0.001333	0.04	12.348623
0.002000	0.04	12.346101
0.002667	0.04	12.346725
0.003333	0.04	12.335411
0.004000	0.04	12.354279
0.004667	0.04	12.364985
0.005333	0.04	12.381396
0.006000	0.04	12.376354
0.006667	0.04	12.366886
0.007333	0.04	12.379499
0.008000	0.04	12.358701
0.008667	0.04	12.363729
0.009333	0.04	12.325359
0.010000	0.04	12.336034
0.010667	0.04	12.331626
0.011333	0.04	12.366886
0.012000	0.04	12.388331
0.012667	0.04	12.382654
0.013333	0.04	12.341697
0.014000	0.04	12.327240
0.014667	0.04	12.268329
0.015333	0.04	12.257691
0.016000	0.04	12.234600
0.016667	0.04	12.248335
0.017333	0.04	12.257691
0.018000	0.04	12.268935
0.018667	0.04	12.298998
0.019333	0.04	12.324723
0.020000	0.04	12.308407
0.020667	0.04	12.351145
0.021333	0.04	12.355547
0.022000	0.04	12.371931
0.022667	0.04	12.351755
0.023333	0.04	12.377611
0.024000	0.04	12.415510
0.024667	0.04	12.409826
0.025333	0.04	12.407933
0.026000	0.04	12.415510
0.026667	0.04	12.384538
0.027333	0.04	12.395277
0.028000	0.04	12.382022
0.028667	0.04	12.387073
0.029333	0.04	12.399075
0.030000	0.04	12.402866
0.030667	0.04	12.398455
0.031333	0.04	12.409187
0.032000	0.04	12.384538
0.032667	0.04	12.409187
0.033333	0.04	12.417419
0.034000	0.04	12.404767
0.034667	0.04	12.410454
0.035333	0.04	12.419321
0.036000	0.04	12.400348
0.036667	0.04	12.388971
0.037333	0.04	12.385170
0.038000	0.04	12.380126
0.038667	0.04	12.363729
0.039333	0.04	12.383293
0.040000	0.04	12.359325
0.040667	0.04	12.376354
0.041333	0.04	12.386440
0.042000	0.04	12.388971
0.042667	0.04	12.380126
0.043333	0.04	12.380751
0.044000	0.04	12.390862
0.044667	0.04	12.416157
0.045333	0.04	12.364985
0.046000	0.04	12.388971
0.046667	0.04	12.358064
0.047333	0.04	12.370044
0.048000	0.04	12.405400
0.048667	0.04	12.397809
0.049333	0.04	12.407292
0.050000	0.04	12.402234
0.050667	0.04	12.416779
0.051333	0.04	12.424374
0.052000	0.04	12.378236
0.052667	0.04	12.410454
0.053333	0.04	12.381396
0.054000	0.04	12.366886
0.054667	0.04	12.373827
0.055333	0.04	12.392126
0.056000	0.04	12.388331
0.056667	0.04	12.350502
0.057333	0.04	12.370667
0.058000	0.04	12.358701
0.058667	0.04	12.354922
0.059333	0.04	12.366886
0.060000	0.04	12.407292
0.060667	0.04	12.394018
0.061333	0.04	12.419321
0.062000	0.04	12.434527
0.062667	0.04	12.414890
0.063333	0.04	12.431347
0.064000	0.04	12.435791
0.064667	0.04	12.412989
0.065333	0.04	12.416157
0.066000	0.04	12.437682
0.066667	0.04	12.421844
0.067333	0.04	12.437682
0.068000	0.04	12.422478
0.068667	0.04	12.412989
0.069333	0.04	12.448468
0.070000	0.04	12.438965
0.070667	0.04	12.444662
0.071333	0.04	12.456718
0.072000	0.04	12.457362
0.072667	0.04	12.452904
0.073333	0.04	12.414890
0.074000	0.04	12.435791
0.074667	0.04	12.438965
0.075333	0.04	12.467529
0.076000	0.04	12.452904
0.076667	0.04	12.464983
0.077333	0.04	12.455447
0.078000	0.04	12.449104
0.078667	0.04	12.451011
0.079333	0.04	12.444662
0.080000	0.04	12.453553
0.080667	0.04	12.449746
0.081333	0.04	12.449104
0.082000	0.04	12.467529
0.082667	0.04	12.461795
0.083333	0.04	12.461795
0.084000	0.04	12.456718
0.084667	0.04	12.456718
0.085333	0.04	12.463710
0.086000	0.04	12.430079
0.086667	0.04	12.418687
0.087333	0.04	12.431347
0.088000	0.04	12.428181
0.088667	0.04	12.419955
0.089333	0.04	12.462430
0.090000	0.04	12.425650
0.090667	0.04	12.402234
0.091333	0.04	12.402234
0.092000	0.04	12.394018
0.092667	0.04	12.387699
0.093333	0.04	12.394018
0.094000	0.04	12.370044
0.094667	0.04	12.388331
0.095333	0.04	12.393393
0.096000	0.04	12.391487
0.096667	0.04	12.404767
0.097333	0.04	12.388971
0.098000	0.04	12.374452
0.098667	0.04	12.374452
0.099333	0.04	12.387073
0.100000	0.04	12.390229
0.100667	0.04	12.397182
0.101333	0.04	12.404767
0.102000	0.04	12.444662
0.102667	0.04	12.437054
0.103333	0.04	12.423113
0.104000	0.04	12.406660
0.104667	0.04	12.376966
0.105333	0.04	12.383293
0.106000	0.04	12.386440
0.106667	0.04	12.382022
0.107333	0.04	12.353655
0.108000	0.04	12.353024
0.108667	0.04	12.372556
0.109333	0.04	12.336034
0.110000	0.04	12.366247
0.110667	0.04	12.325359
0.111333	0.04	12.336034
0.112000	0.04	12.342320
0.112667	0.04	12.344841
0.113333	0.04	12.327863
0.114000	0.04	12.327240
0.114667	0.04	12.324093
0.115333	0.04	12.293354
0.116000	0.04	12.323472
0.116667	0.04	12.298363
0.117333	0.04	12.320962
0.118000	0.04	12.336034
0.118667	0.04	12.316572
0.119333	0.04	12.289596
