File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/599.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	96
Position	6
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	02:29:47
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.677115
Signal Max.	137.775833
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.972723
0.000667	0.04	13.029758
0.001333	0.04	13.029758
0.002000	0.04	13.048369
0.002667	0.04	13.040400
0.003333	0.04	13.053041
0.004000	0.04	13.019126
0.004667	0.04	13.030423
0.005333	0.04	12.984636
0.006000	0.04	12.987288
0.006667	0.04	12.999221
0.007333	0.04	13.004525
0.008000	0.04	12.985954
0.008667	0.04	12.968764
0.009333	0.04	12.972060
0.010000	0.04	12.973379
0.010667	0.04	12.951574
0.011333	0.04	12.928466
0.012000	0.04	12.935721
0.012667	0.04	12.938364
0.013333	0.04	12.870574
0.014000	0.04	12.879770
0.014667	0.04	12.843697
0.015333	0.04	12.814905
0.016000	0.04	12.784878
0.016667	0.04	12.782920
0.017333	0.04	12.807063
0.018000	0.04	12.824715
0.018667	0.04	12.875167
0.019333	0.04	12.873203
0.020000	0.04	12.888301
0.020667	0.04	12.937702
0.021333	0.04	12.946953
0.022000	0.04	12.898811
0.022667	0.04	12.925174
0.023333	0.04	12.948923
0.024000	0.04	12.956182
0.024667	0.04	12.976021
0.025333	0.04	13.002534
0.026000	0.04	12.992587
0.026667	0.04	13.015145
0.027333	0.04	13.018468
0.028000	0.04	13.025766
0.028667	0.04	13.011816
0.029333	0.04	13.023772
0.030000	0.04	13.029093
0.030667	0.04	12.995903
0.031333	0.04	12.983311
0.032000	0.04	12.972060
0.032667	0.04	12.953544
0.033333	0.04	12.952222
0.034000	0.04	12.910018
0.034667	0.04	12.935068
0.035333	0.04	12.942321
0.036000	0.04	12.967419
0.036667	0.04	12.946280
0.037333	0.04	12.960820
0.038000	0.04	12.937702
0.038667	0.04	12.941006
0.039333	0.04	12.968081
0.040000	0.04	12.938364
0.040667	0.04	12.942321
0.041333	0.04	12.972723
0.042000	0.04	12.988614
0.042667	0.04	12.984636
0.043333	0.04	13.037737
0.044000	0.04	13.024452
0.044667	0.04	13.038409
0.045333	0.04	13.071033
0.046000	0.04	13.064367
0.046667	0.04	13.113092
0.047333	0.04	13.100399
0.048000	0.04	13.103067
0.048667	0.04	13.075697
0.049333	0.04	13.084372
0.050000	0.04	13.093044
0.050667	0.04	13.112430
0.051333	0.04	13.098393
0.052000	0.04	13.107759
0.052667	0.04	13.051042
0.053333	0.04	13.059039
0.054000	0.04	13.058372
0.054667	0.04	13.054374
0.055333	0.04	13.055040
0.056000	0.04	13.006517
0.056667	0.04	12.987945
0.057333	0.04	12.976021
0.058000	0.04	12.978015
0.058667	0.04	12.986632
0.059333	0.04	12.958168
0.060000	0.04	12.937042
0.060667	0.04	12.918575
0.061333	0.04	12.914626
0.062000	0.04	12.883709
0.062667	0.04	12.886984
0.063333	0.04	12.902119
0.064000	0.04	12.922527
0.064667	0.04	12.919895
0.065333	0.04	12.942981
0.066000	0.04	12.974041
0.066667	0.04	12.971399
0.067333	0.04	12.981322
0.068000	0.04	13.001870
0.068667	0.04	12.979341
0.069333	0.04	12.987288
0.070000	0.04	13.029093
0.070667	0.04	13.033077
0.071333	0.04	13.019790
0.072000	0.04	13.029758
0.072667	0.04	13.033077
0.073333	0.04	13.033743
0.074000	0.04	13.023772
0.074667	0.04	13.031747
0.075333	0.04	13.025766
0.076000	0.04	13.038409
0.076667	0.04	13.007838
0.077333	0.04	12.993906
0.078000	0.04	13.038409
0.078667	0.04	13.030423
0.079333	0.04	13.037056
0.080000	0.04	13.011816
0.080667	0.04	13.040400
0.081333	0.04	13.033743
0.082000	0.04	13.027104
0.082667	0.04	13.025766
0.083333	0.04	13.017138
0.084000	0.04	13.005189
0.084667	0.04	13.005854
0.085333	0.04	12.998558
0.086000	0.04	13.019126
0.086667	0.04	13.018468
0.087333	0.04	13.017804
0.088000	0.04	13.064367
0.088667	0.04	13.037737
0.089333	0.04	13.047710
0.090000	0.04	13.040400
0.090667	0.04	13.029093
0.091333	0.04	13.014474
0.092000	0.04	12.988614
0.092667	0.04	12.981322
0.093333	0.04	12.937042
0.094000	0.04	12.939031
0.094667	0.04	12.935068
0.095333	0.04	12.942321
0.096000	0.04	12.940346
0.096667	0.04	12.928466
0.097333	0.04	12.964124
0.098000	0.04	12.954867
0.098667	0.04	12.976021
0.099333	0.04	13.007181
0.100000	0.04	13.010495
0.100667	0.04	13.023772
0.101333	0.04	13.015145
0.102000	0.04	13.025095
0.102667	0.04	13.019790
0.103333	0.04	13.039726
0.104000	0.04	13.005854
0.104667	0.04	13.032419
0.105333	0.04	12.997231
0.106000	0.04	12.950245
0.106667	0.04	12.970075
0.107333	0.04	12.964124
0.108000	0.04	12.965440
0.108667	0.04	12.952222
0.109333	0.04	12.942981
0.110000	0.04	12.932426
0.110667	0.04	12.933087
0.111333	0.04	12.913301
0.112000	0.04	12.925825
0.112667	0.04	12.915945
0.113333	0.04	12.903437
0.114000	0.04	12.921866
0.114667	0.04	12.919236
0.115333	0.04	12.908042
0.116000	0.04	12.879106
0.116667	0.04	12.908042
0.117333	0.04	12.870574
0.118000	0.04	12.898174
0.118667	0.04	12.900149
0.119333	0.04	12.883038
0.120000	0.04	12.864668
0.120667	0.04	12.875167
0.121333	0.04	12.885675
0.122000	0.04	12.917257
0.122667	0.04	12.881085
0.123333	0.04	12.913975
0.124000	0.04	12.901467
0.124667	0.04	12.931113
0.125333	0.04	12.919895
0.126000	0.04	12.920562
0.126667	0.04	12.917257
0.127333	0.04	12.895539
0.128000	0.04	12.886984
0.128667	0.04	12.899491
0.129333	0.04	12.920562
0.130000	0.04	12.893572
0.130667	0.04	12.877798
0.131333	0.04	12.883709
0.132000	0.04	12.894223
0.132667	0.04	12.904101
0.133333	0.04	12.895539
0.134000	0.04	12.913301
0.134667	0.04	12.903437
0.135333	0.04	12.884359
0.136000	0.04	12.915278
0.136667	0.04	12.904740
0.137333	0.04	12.898811
0.138000	0.04	12.949591
0.138667	0.04	12.908708
0.139333	0.04	12.931767
0.140000	0.04	12.914626
0.140667	0.04	12.942321
0.141333	0.04	12.940346
0.142000	0.04	12.935068
0.142667	0.04	12.941006
0.143333	0.04	12.932426
0.144000	0.04	12.927805
0.144667	0.04	12.957520
0.145333	0.04	12.944303
0.146000	0.04	12.951574
0.146667	0.04	12.951574
0.147333	0.04	12.933747
0.148000	0.04	12.942321
0.148667	0.04	12.931113
0.149333	0.04	12.964778
0.150000	0.04	12.948255
0.150667	0.04	12.968081
0.151333	0.04	12.978678
