File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/393.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	83
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	21:52:55
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.590157
Signal Max.	145.808090
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.900149
0.000667	0.04	12.899491
0.001333	0.04	12.902119
0.002000	0.04	12.889623
0.002667	0.04	12.896206
0.003333	0.04	12.889623
0.004000	0.04	12.896206
0.004667	0.04	12.906079
0.005333	0.04	12.897522
0.006000	0.04	12.936382
0.006667	0.04	12.925174
0.007333	0.04	12.920562
0.008000	0.04	12.925174
0.008667	0.04	12.913301
0.009333	0.04	12.886984
0.010000	0.04	12.902771
0.010667	0.04	12.915278
0.011333	0.04	12.885675
0.012000	0.04	12.896856
0.012667	0.04	12.862048
0.013333	0.04	12.833863
0.014000	0.04	12.816868
0.014667	0.04	12.755568
0.015333	0.04	12.720490
0.016000	0.04	12.717908
0.016667	0.04	12.704934
0.017333	0.04	12.730879
0.018000	0.04	12.734780
0.018667	0.04	12.751017
0.019333	0.04	12.779672
0.020000	0.04	12.833863
0.020667	0.04	12.832561
0.021333	0.04	12.822744
0.022000	0.04	12.849578
0.022667	0.04	12.855476
0.023333	0.04	12.865332
0.024000	0.04	12.910670
0.024667	0.04	12.925174
0.025333	0.04	12.965440
0.026000	0.04	12.946953
0.026667	0.04	13.003854
0.027333	0.04	12.966763
0.028000	0.04	12.974704
0.028667	0.04	12.976021
0.029333	0.04	12.971399
0.030000	0.04	12.970075
0.030667	0.04	12.944963
0.031333	0.04	12.975367
0.032000	0.04	12.964778
0.032667	0.04	12.942981
0.033333	0.04	12.924507
0.034000	0.04	12.940346
0.034667	0.04	12.931113
0.035333	0.04	12.937042
0.036000	0.04	12.939685
0.036667	0.04	12.934401
0.037333	0.04	12.899491
0.038000	0.04	12.912663
0.038667	0.04	12.880427
0.039333	0.04	12.881743
0.040000	0.04	12.852217
0.040667	0.04	12.841722
0.041333	0.04	12.826673
0.042000	0.04	12.816214
0.042667	0.04	12.810325
0.043333	0.04	12.773801
0.044000	0.04	12.801187
0.044667	0.04	12.807063
0.045333	0.04	12.816868
0.046000	0.04	12.816868
0.046667	0.04	12.838458
0.047333	0.04	12.789434
0.048000	0.04	12.832561
0.048667	0.04	12.842391
0.049333	0.04	12.827975
0.050000	0.04	12.849578
0.050667	0.04	12.879106
0.051333	0.04	12.875833
0.052000	0.04	12.881743
0.052667	0.04	12.900801
0.053333	0.04	12.919895
0.054000	0.04	12.898811
0.054667	0.04	12.919236
0.055333	0.04	12.901467
0.056000	0.04	12.911990
0.056667	0.04	12.908708
0.057333	0.04	12.896856
0.058000	0.04	12.897522
0.058667	0.04	12.895539
0.059333	0.04	12.865989
0.060000	0.04	12.877798
0.060667	0.04	12.860729
0.061333	0.04	12.842391
0.062000	0.04	12.839107
0.062667	0.04	12.853508
0.063333	0.04	12.850904
0.064000	0.04	12.834526
0.064667	0.04	12.795973
0.065333	0.04	12.822096
0.066000	0.04	12.820787
0.066667	0.04	12.801833
0.067333	0.04	12.818823
0.068000	0.04	12.818169
0.068667	0.04	12.850242
0.069333	0.04	12.831250
0.070000	0.04	12.837147
0.070667	0.04	12.889623
0.071333	0.04	12.856140
0.072000	0.04	12.881085
0.072667	0.04	12.881743
0.073333	0.04	12.894223
0.074000	0.04	12.913975
0.074667	0.04	12.896206
0.075333	0.04	12.914626
0.076000	0.04	12.903437
0.076667	0.04	12.865332
0.077333	0.04	12.875833
0.078000	0.04	12.865332
0.078667	0.04	12.854834
0.079333	0.04	12.859415
0.080000	0.04	12.871881
0.080667	0.04	12.835823
0.081333	0.04	12.880427
0.082000	0.04	12.848928
0.082667	0.04	12.878454
0.083333	0.04	12.882386
0.084000	0.04	12.893572
0.084667	0.04	12.922527
0.085333	0.04	12.908708
0.086000	0.04	12.921228
0.086667	0.04	12.907391
0.087333	0.04	12.882386
0.088000	0.04	12.869917
0.088667	0.04	12.866639
0.089333	0.04	12.874511
0.090000	0.04	12.862698
0.090667	0.04	12.814905
0.091333	0.04	12.832561
0.092000	0.04	12.828645
0.092667	0.04	12.810325
0.093333	0.04	12.814905
0.094000	0.04	12.797279
0.094667	0.04	12.778359
0.095333	0.04	12.810325
0.096000	0.04	12.777056
0.096667	0.04	12.811633
0.097333	0.04	12.793360
0.098000	0.04	12.810325
0.098667	0.04	12.827975
0.099333	0.04	12.774446
0.100000	0.04	12.774446
0.100667	0.04	12.810325
0.101333	0.04	12.749071
0.102000	0.04	12.783581
0.102667	0.04	12.787497
0.103333	0.04	12.791400
0.104000	0.04	12.799892
