File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/1-100-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/537.smp/FID.channel/FID.chm
Channel	FID

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	81
Position	3
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	29-Apr-25
Injection Time	21:10:19
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	30001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	12.605573
Signal Max.	136.649246
Channel	FID
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.04
Max. Step (s)	0.04
Average Step (s)	0.04

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	12.841722
0.000667	0.04	12.848280
0.001333	0.04	12.855476
0.002000	0.04	12.881743
0.002667	0.04	12.868610
0.003333	0.04	12.894881
0.004000	0.04	12.913301
0.004667	0.04	12.907391
0.005333	0.04	12.929126
0.006000	0.04	12.917924
0.006667	0.04	12.950906
0.007333	0.04	12.955528
0.008000	0.04	12.927805
0.008667	0.04	12.917924
0.009333	0.04	12.919895
0.010000	0.04	12.942981
0.010667	0.04	12.913975
0.011333	0.04	12.949591
0.012000	0.04	12.935721
0.012667	0.04	12.921866
0.013333	0.04	12.883709
0.014000	0.04	12.873203
0.014667	0.04	12.860078
0.015333	0.04	12.822744
0.016000	0.04	12.840418
0.016667	0.04	12.858102
0.017333	0.04	12.834526
0.018000	0.04	12.852217
0.018667	0.04	12.841074
0.019333	0.04	12.858759
0.020000	0.04	12.882386
0.020667	0.04	12.891598
0.021333	0.04	12.904740
0.022000	0.04	12.893572
0.022667	0.04	12.890933
0.023333	0.04	12.898174
0.024000	0.04	12.881085
0.024667	0.04	12.881085
0.025333	0.04	12.941668
0.026000	0.04	12.940346
0.026667	0.04	12.919895
0.027333	0.04	12.955528
0.028000	0.04	12.938364
0.028667	0.04	12.937042
0.029333	0.04	12.935068
0.030000	0.04	12.911337
0.030667	0.04	12.876476
0.031333	0.04	12.902119
0.032000	0.04	12.867953
0.032667	0.04	12.837795
0.033333	0.04	12.858102
0.034000	0.04	12.858759
0.034667	0.04	12.859415
0.035333	0.04	12.894223
0.036000	0.04	12.871238
0.036667	0.04	12.877132
0.037333	0.04	12.875833
0.038000	0.04	12.882386
0.038667	0.04	12.888958
0.039333	0.04	12.860729
0.040000	0.04	12.887649
0.040667	0.04	12.908042
0.041333	0.04	12.898811
0.042000	0.04	12.888958
0.042667	0.04	12.885675
0.043333	0.04	12.901467
