File Path	chrom://uu-fts-mto-2-pc/ChromeleonLocal/machine data/Ramon/Robin/Annemarie/20250428-Co10TiO2-20Bar-10Co_20H2_3Ar_7N2-410Red-220FTS/101-200-202504288-Co10TiO2-20Bar-10CO_20H2_3Ar_7N2-410Red-220FTS.seq/796.smp/TCD_AuxLeft.channel/TCD_AuxLeft.chm
Channel	TCD_AuxLeft

Injection Information:
Data Vault	ChromeleonLocal
Injection	20230523_AK001_CO2
Injection Number	10
Position	1
Comment	
Processing Method	PW 20220328 final_Angela_wip_Ni
Instrument Method	IM_new_FID_column PW_AMshort_isotherm_170C
Type	Unknown
Status	Finished
Injection Date	30-Apr-25
Injection Time	07:28:03
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	20.000000
Data Points	12001
Detector	GC
Generating Data System	Chromeleon 7.2.2.6909
Exporting Data System	Chromeleon 7.2.2.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	mV
Signal Min.	-0.350654
Signal Max.	630.746338
Channel	TCD_AuxLeft
Driver Name	Trace1300Driver.dll
Channel Type	Evaluation
Min. Step (s)	0.1
Max. Step (s)	0.1
Average Step (s)	0.1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (mV)
0.000000	n.a.	-0.000347
0.001667	0.1	0.000887
0.003333	0.1	0.000463
0.005000	0.1	-0.000231
0.006667	0.1	0.000233
0.008333	0.1	0.000233
0.010000	0.1	0.000233
0.011667	0.1	0.000233
0.013333	0.1	0.000233
0.015000	0.1	0.000233
0.016667	0.1	0.000233
0.018333	0.1	0.000233
0.020000	0.1	0.000233
0.021667	0.1	0.000233
0.023333	0.1	0.000233
0.025000	0.1	0.000233
0.026667	0.1	0.000233
0.028333	0.1	0.000233
0.030000	0.1	0.000233
0.031667	0.1	0.000233
0.033333	0.1	0.000233
0.035000	0.1	0.000233
0.036667	0.1	0.000233
0.038333	0.1	0.000233
0.040000	0.1	0.000233
0.041667	0.1	0.000233
0.043333	0.1	0.000233
0.045000	0.1	0.000233
0.046667	0.1	0.000233
0.048333	0.1	0.000233
0.050000	0.1	0.000233
0.051667	0.1	0.000233
0.053333	0.1	0.000233
0.055000	0.1	0.000233
0.056667	0.1	0.000233
0.058333	0.1	0.000233
0.060000	0.1	0.000233
0.061667	0.1	0.000233
0.063333	0.1	0.000233
0.065000	0.1	0.000233
0.066667	0.1	0.000233
0.068333	0.1	0.000233
0.070000	0.1	0.000233
0.071667	0.1	0.000233
0.073333	0.1	0.000233
0.075000	0.1	0.000233
0.076667	0.1	0.000233
0.078333	0.1	0.000233
0.080000	0.1	0.000233
0.081667	0.1	0.000233
0.083333	0.1	0.000233
0.085000	0.1	0.000233
0.086667	0.1	0.000233
0.088333	0.1	0.000233
0.090000	0.1	0.000233
0.091667	0.1	0.000233
0.093333	0.1	0.000233
0.095000	0.1	0.000233
0.096667	0.1	0.000233
0.098333	0.1	0.000233
0.100000	0.1	0.000233
0.101667	0.1	0.000233
0.103333	0.1	0.000233
0.105000	0.1	0.000233
0.106667	0.1	0.000233
0.108333	0.1	0.000233
0.110000	0.1	0.000233
0.111667	0.1	0.000233
0.113333	0.1	0.000233
0.115000	0.1	0.000233
0.116667	0.1	0.000233
0.118333	0.1	0.000233
0.120000	0.1	0.000233
0.121667	0.1	0.000233
0.123333	0.1	0.000233
0.125000	0.1	0.000233
0.126667	0.1	0.000233
0.128333	0.1	0.000233
0.130000	0.1	0.000233
0.131667	0.1	0.000233
0.133333	0.1	0.000233
0.135000	0.1	0.000233
0.136667	0.1	0.000233
0.138333	0.1	0.000233
0.140000	0.1	0.000233
0.141667	0.1	0.000233
0.143333	0.1	0.000233
0.145000	0.1	0.000233
0.146667	0.1	0.000233
0.148333	0.1	0.000233
0.150000	0.1	0.000233
0.151667	0.1	0.000233
0.153333	0.1	0.069599
0.155000	0.1	-0.004630
0.156667	0.1	-0.003048
0.158333	0.1	-0.003471
0.160000	0.1	-0.003627
0.161667	0.1	-0.003704
0.163333	0.1	-0.004514
0.165000	0.1	-0.005979
0.166667	0.1	-0.006404
0.168333	0.1	-0.006520
0.170000	0.1	-0.005209
0.171667	0.1	-0.004746
0.173333	0.1	-0.004205
0.175000	0.1	-0.003240
0.176667	0.1	-0.004129
0.178333	0.1	-0.005286
0.180000	0.1	-0.005478
0.181667	0.1	-0.006944
0.183333	0.1	-0.007948
0.185000	0.1	-0.007561
0.186667	0.1	-0.006674
0.188333	0.1	-0.008140
0.190000	0.1	-0.007755
0.191667	0.1	-0.007871
0.193333	0.1	-0.008333
0.195000	0.1	-0.007176
0.196667	0.1	-0.008873
0.198333	0.1	-0.008179
0.200000	0.1	-0.008912
0.201667	0.1	-0.009761
0.203333	0.1	-0.009105
0.205000	0.1	-0.009567
0.206667	0.1	-0.007948
0.208333	0.1	-0.007793
0.210000	0.1	-0.008526
0.211667	0.1	-0.007561
0.213333	0.1	-0.007909
0.215000	0.1	-0.008333
0.216667	0.1	-0.008295
0.218333	0.1	-0.008218
0.220000	0.1	-0.009452
0.221667	0.1	-0.008449
0.223333	0.1	-0.008680
0.225000	0.1	-0.010301
0.226667	0.1	-0.010262
0.228333	0.1	-0.008719
0.230000	0.1	-0.009606
0.231667	0.1	-0.009337
0.233333	0.1	-0.007948
0.235000	0.1	-0.008759
0.236667	0.1	-0.008449
0.238333	0.1	-0.009529
0.240000	0.1	-0.010340
0.241667	0.1	-0.009028
0.243333	0.1	-0.009800
0.245000	0.1	-0.010301
0.246667	0.1	-0.009800
0.248333	0.1	-0.009915
0.250000	0.1	-0.010532
0.251667	0.1	-0.010146
0.253333	0.1	-0.010224
0.255000	0.1	-0.009260
0.256667	0.1	-0.010070
0.258333	0.1	-0.009993
0.260000	0.1	-0.011458
0.261667	0.1	-0.011072
0.263333	0.1	-0.011651
0.265000	0.1	-0.011342
0.266667	0.1	-0.011766
0.268333	0.1	-0.011420
0.270000	0.1	-0.011458
0.271667	0.1	-0.011574
0.273333	0.1	-0.011265
0.275000	0.1	-0.011766
0.276667	0.1	-0.011728
0.278333	0.1	-0.012384
0.280000	0.1	-0.013194
0.281667	0.1	-0.013117
0.283333	0.1	-0.013888
0.285000	0.1	-0.014891
